local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,1,1,1,tensor(0.0428),33.78151260504202,201,595
72,1,1,1,tensor(0.0428),36.577181208053695,218,596
61,1,1,1,tensor(0.0433),31.918505942275043,188,589
11,1,1,1,tensor(0.0436),31.748726655348047,187,589
71,1,1,1,tensor(0.0451),32.23684210526316,196,608
42,1,1,1,tensor(0.0446),31.362889983579638,191,609
45,1,1,1,tensor(0.0431),34.07155025553663,200,587
37,1,1,1,tensor(0.0425),35.858585858585855,213,594
21,1,1,1,tensor(0.0430),35.13513513513514,208,592
35,1,1,1,tensor(0.0435),30.220713073005097,178,589
11,2,2,1,tensor(0.0417),42.95415959252971,253,589
59,2,2,1,tensor(0.0404),47.9933110367893,287,598
62,2,2,1,tensor(0.0411),47.02886247877759,277,589
28,2,2,1,tensor(0.0421),42.29452054794521,247,584
65,2,2,1,tensor(0.0414),44.36860068259386,260,586
22,2,2,1,tensor(0.0410),44.67005076142132,264,591
78,2,2,1,tensor(0.0408),42.333333333333336,254,600
58,2,2,1,tensor(0.0416),46.75767918088737,274,586
41,2,2,1,tensor(0.0429),49.75288303130148,302,607
81,2,2,1,tensor(0.0408),47.20812182741117,279,591
54,3,3,1,tensor(0.0412),55.97920277296361,323,577
55,3,3,1,tensor(0.0400),54.22297297297297,321,592
61,3,3,1,tensor(0.0405),51.44312393887945,303,589
73,3,3,1,tensor(0.0397),51.33333333333333,308,600
18,3,3,1,tensor(0.0409),51.286449399656945,299,583
42,3,3,1,tensor(0.0415),52.87356321839081,322,609
87,3,3,1,tensor(0.0400),53.80710659898477,318,591
41,3,3,1,tensor(0.0418),52.71828665568369,320,607
50,3,3,1,tensor(0.0408),49.312714776632305,287,582
28,3,3,1,tensor(0.0412),53.082191780821915,310,584
37,4,4,1,tensor(0.0386),61.111111111111114,363,594
92,4,4,1,tensor(0.0389),61.49532710280374,329,535
95,4,4,1,tensor(0.0383),61.48148148148148,332,540
76,4,4,1,tensor(0.0389),61.2141652613828,363,593
13,4,4,1,tensor(0.0416),60.13289036544851,362,602
99,4,4,1,tensor(0.0396),59.45945945945946,242,407
94,4,4,1,tensor(0.0387),62.126865671641795,333,536
74,4,4,1,tensor(0.0392),59.45945945945946,352,592
45,4,4,1,tensor(0.0388),63.37308347529813,372,587
44,4,4,1,tensor(0.0387),57.19063545150501,342,598
60,5,5,1,tensor(0.0385),62.35294117647059,371,595
49,5,5,1,tensor(0.0410),59.93431855500822,365,609
65,5,5,1,tensor(0.0391),62.116040955631405,364,586
14,5,5,1,tensor(0.0384),61.2141652613828,363,593
36,5,5,1,tensor(0.0385),59.06040268456376,352,596
24,5,5,1,tensor(0.0384),61.57718120805369,367,596
7,5,5,1,tensor(0.0394),57.508532423208194,337,586
4,5,5,1,tensor(0.0393),52.159468438538205,314,602
76,5,5,1,tensor(0.0387),61.72006745362564,366,593
39,5,5,1,tensor(0.0391),61.4065180102916,358,583
26,6,6,1,tensor(0.0389),62.84246575342466,367,584
29,6,6,1,tensor(0.0390),59.21501706484642,347,586
4,6,6,1,tensor(0.0381),60.797342192691026,366,602
41,6,6,1,tensor(0.0401),60.29654036243822,366,607
99,6,6,1,tensor(0.0393),65.6019656019656,267,407
67,6,6,1,tensor(0.0391),56.849315068493155,332,584
91,6,6,1,tensor(0.0388),60.445205479452056,353,584
76,6,6,1,tensor(0.0386),61.2141652613828,363,593
