local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
0,1,1,1,tensor(0.0103),79.33551472438964,3152,3973
1,1,1,1,tensor(0.0105),80.0054704595186,2925,3656
2,1,1,1,tensor(0.0095),81.784873069877,3125,3821
3,1,1,1,tensor(0.0098),80.73628154665433,3487,4319
4,1,1,1,tensor(0.0088),82.7115559599636,3636,4396
5,1,1,1,tensor(0.0114),77.22238850643521,2580,3341
6,1,1,1,tensor(0.0096),81.42914012738854,4091,5024
7,1,1,1,tensor(0.0110),78.60477890689371,2862,3641
8,1,1,1,tensor(0.0092),81.8549244841523,3848,4701
9,1,1,1,tensor(0.0116),77.04374057315235,2554,3315
10,1,1,1,tensor(0.0113),78.04949053857351,2681,3435
11,1,1,1,tensor(0.0113),77.20194026040336,3024,3917
12,1,1,1,tensor(0.0101),79.33153108871959,3228,4069
13,1,1,1,tensor(0.0102),80.52453908075825,3101,3851
14,1,1,1,tensor(0.0096),80.61093247588424,2507,3110
0,2,2,1,tensor(0.0101),80.24163100931287,3188,3973
1,2,2,1,tensor(0.0104),80.96280087527352,2960,3656
2,2,2,1,tensor(0.0094),82.1774404606124,3140,3821
3,2,2,1,tensor(0.0092),83.44524195415606,3604,4319
4,2,2,1,tensor(0.0087),82.87079162875341,3643,4396
5,2,2,1,tensor(0.0104),81.80185573181681,2733,3341
6,2,2,1,tensor(0.0096),82.38455414012739,4139,5024
7,2,2,1,tensor(0.0104),80.66465256797582,2937,3641
8,2,2,1,tensor(0.0091),82.45054243777919,3876,4701
9,2,2,1,tensor(0.0111),80.09049773755656,2655,3315
10,2,2,1,tensor(0.0106),79.33042212518195,2725,3435
11,2,2,1,tensor(0.0110),78.75925453152924,3085,3917
12,2,2,1,tensor(0.0100),80.48660604571147,3275,4069
13,2,2,1,tensor(0.0099),81.7190340171384,3147,3851
14,2,2,1,tensor(0.0096),83.15112540192926,2586,3110
0,3,3,1,tensor(0.0096),83.38786810974075,3313,3973
1,3,3,1,tensor(0.0099),81.81072210065645,2991,3656
2,3,3,1,tensor(0.0089),83.61685422664225,3195,3821
3,3,3,1,tensor(0.0092),83.51470247742533,3607,4319
4,3,3,1,tensor(0.0083),85.50955414012739,3759,4396
5,3,3,1,tensor(0.0101),83.11882669859324,2777,3341
6,3,3,1,tensor(0.0092),82.90207006369427,4165,5024
7,3,3,1,tensor(0.0100),81.51606701455644,2968,3641
8,3,3,1,tensor(0.0086),84.79047011274197,3986,4701
9,3,3,1,tensor(0.0110),80.60331825037707,2672,3315
10,3,3,1,tensor(0.0105),80.52401746724891,2766,3435
11,3,3,1,tensor(0.0105),82.0525912688282,3214,3917
12,3,3,1,tensor(0.0098),82.08405013516835,3340,4069
13,3,3,1,tensor(0.0093),83.38094001558038,3211,3851
14,3,3,1,tensor(0.0092),83.44051446945338,2595,3110
0,4,4,1,tensor(0.0099),82.23005285678329,3267,3973
1,4,4,1,tensor(0.0094),84.65536105032822,3095,3656
2,4,4,1,tensor(0.0085),85.99842973043705,3286,3821
3,4,4,1,tensor(0.0086),84.48714980319518,3649,4319
4,4,4,1,tensor(0.0080),86.14649681528662,3787,4396
5,4,4,1,tensor(0.0096),84.40586650703382,2820,3341
6,4,4,1,tensor(0.0090),84.17595541401273,4229,5024
7,4,4,1,tensor(0.0094),83.1914309255699,3029,3641
8,4,4,1,tensor(0.0084),85.51372048500319,4020,4701
9,4,4,1,tensor(0.0101),81.59879336349924,2705,3315
10,4,4,1,tensor(0.0099),83.23144104803494,2859,3435
11,4,4,1,tensor(0.0099),82.38447791677304,3227,3917
12,4,4,1,tensor(0.0090),83.70607028753993,3406,4069
13,4,4,1,tensor(0.0090),84.0041547649961,3235,3851
14,4,4,1,tensor(0.0087),84.88745980707395,2640,3110
0,5,5,1,tensor(0.0088),83.8912660458092,3333,3973
1,5,5,1,tensor(0.0094),84.40919037199124,3086,3656
2,5,5,1,tensor(0.0080),86.73122219314315,3314,3821
3,5,5,1,tensor(0.0082),86.1542023616578,3721,4319
4,5,5,1,tensor(0.0075),86.98817106460417,3824,4396
5,5,5,1,tensor(0.0092),84.43579766536965,2821,3341
6,5,5,1,tensor(0.0083),85.68869426751591,4305,5024
7,5,5,1,tensor(0.0091),83.24636088986543,3031,3641
8,5,5,1,tensor(0.0080),86.55605190385025,4069,4701
9,5,5,1,tensor(0.0096),83.16742081447964,2757,3315
10,5,5,1,tensor(0.0090),84.30858806404657,2896,3435
11,5,5,1,tensor(0.0093),82.84401327546593,3245,3917
12,5,5,1,tensor(0.0086),84.81199311870239,3451,4069
13,5,5,1,tensor(0.0083),85.64009348221241,3298,3851
14,5,5,1,tensor(0.0079),86.04501607717042,2676,3110
0,6,6,1,tensor(0.0084),85.14976088598036,3383,3973
1,6,6,1,tensor(0.0091),85.85886214442013,3139,3656
2,6,6,1,tensor(0.0078),87.0976184244962,3328,3821
3,6,6,1,tensor(0.0078),86.66357953229914,3743,4319
4,6,6,1,tensor(0.0074),87.28389444949954,3837,4396
5,6,6,1,tensor(0.0087),85.3636635737803,2852,3341
6,6,6,1,tensor(0.0081),85.39012738853503,4290,5024
7,6,6,1,tensor(0.0088),84.59214501510573,3080,3641
8,6,6,1,tensor(0.0078),87.15166985747713,4097,4701
9,6,6,1,tensor(0.0097),83.83107088989442,2779,3315
10,6,6,1,tensor(0.0089),84.59970887918486,2906,3435
11,6,6,1,tensor(0.0090),84.80980342098545,3322,3917
12,6,6,1,tensor(0.0083),85.32809043991153,3472,4069
