model,epoch,average_loss,accuracy,correct_data,total_data
1,1,0.37582056615976056,88.44399955511066,7952,8991
2,1,0.36642563630762653,89.2114336558781,8021,8991
3,1,0.3917570214902131,88.58858858858859,7965,8991
4,1,0.3568983902696269,88.9111333555778,7994,8991
5,1,0.3597692794150657,89.17806695584474,8018,8991
global,1,2.048817404304804,48.659770881993104,4375,8991
1,2,0.38939280526389564,88.232677121566,7933,8991
2,2,0.4152497995444684,87.43187632076521,7861,8991
3,2,0.3732709512338266,88.77766655544434,7982,8991
4,2,0.34462831829403257,89.63407852296741,8059,8991
5,2,0.36088078322446115,89.30041152263375,8029,8991
global,2,1.84197023179796,69.18029140251363,6220,8991
1,3,0.3791658463858349,88.55522188855522,7962,8991
2,3,0.3535898125035096,89.90101212323435,8083,8991
3,3,0.36742826829218067,88.87776665554443,7991,8991
4,3,0.3295910777404992,90.69069069069069,8154,8991
5,3,0.39915700850318636,88.05472138805473,7917,8991
global,3,1.5020047644860302,81.74841508174842,7350,8991
1,4,0.3553573994280671,89.35602268935602,8034,8991
2,4,0.37121042156760437,88.97786675564453,8000,8991
3,4,0.34082325487854936,89.9121343565788,8084,8991
4,4,0.3390880946839377,90.09009009009009,8100,8991
5,4,0.33537021721182375,89.76754532310089,8071,8991
global,4,1.1939857439633643,86.33077521966412,7762,8991
1,5,0.35264316913535576,89.32265598932266,8031,8991
2,5,0.3602544757816288,89.37826715604493,8036,8991
3,5,0.35049392442233357,89.7341786230675,8068,8991
4,5,0.33559043658560633,90.29029029029029,8118,8991
5,5,0.3617643987545115,89.12245578912245,8013,8991
global,5,1.062387248350985,87.72105438772105,7887,8991
1,6,0.35795092802797646,89.4116338560783,8039,8991
2,6,0.3467597091122393,90.1901901901902,8109,8991
3,6,0.3449484851969958,90.26804582360138,8116,8991
4,6,0.35021934418057243,89.68968968968969,8064,8991
5,6,0.3319370435032268,90.0122344566789,8093,8991
global,6,1.008539838581936,87.92125458792125,7905,8991
1,7,0.3635397430999488,89.15582248915582,8016,8991
2,7,0.3769645368995874,89.111333555778,8012,8991
3,7,0.3714233111412397,88.66644422199977,7972,8991
4,7,0.34391699923435876,90.16794572350128,8107,8991
5,7,0.3890329426088822,88.44399955511066,7952,8991
global,7,0.8356411965401681,88.90001112223335,7993,8991
1,8,0.34093368126359325,89.84540095651207,8078,8991
2,8,0.38674674863054787,88.67756645534423,7973,8991
3,8,0.35740046818838966,89.25592258925592,8025,8991
4,8,0.364381921263508,89.0112334556779,8003,8991
5,8,0.33904657840145375,90.03447892336781,8095,8991
global,8,0.7187881972497807,89.60071182293404,8056,8991
1,9,0.3280316384559133,90.57946835724614,8144,8991
2,9,0.341778258515762,90.40151262373485,8128,8991
3,9,0.3819948599900967,88.76654432209989,7981,8991
4,9,0.3562692201597621,89.36714492270048,8035,8991
5,9,0.3405660799620693,90.29029029029029,8118,8991
global,9,0.6445986843522803,89.74530085641197,8069,8991
1,10,0.3270259773806806,90.40151262373485,8128,8991
2,10,0.39119647817025127,87.94349905461016,7907,8991
3,10,0.3500740590953095,89.62295628962296,8058,8991
4,10,0.3463895284563399,90.06784562340118,8098,8991
5,10,0.3291964576024524,90.24580135691247,8114,8991
global,10,0.5806494197223889,89.05572238905573,8007,8991
1,11,0.36211631910883935,89.233678122567,8023,8991
2,11,0.3490804231626918,89.7119341563786,8066,8991
3,11,0.35816202014137755,89.17806695584474,8018,8991
4,11,0.3773929535275293,88.66644422199977,7972,8991
5,11,0.3340894003066109,90.26804582360138,8116,8991
global,11,0.5359829421197728,89.00011122233344,8002,8991
