local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
0,1,1,1,tensor(0.0426),58.666666666666664,176,300
1,1,1,1,tensor(0.0539),30.952380952380953,26,84
2,1,1,1,tensor(0.0571),31.932773109243694,38,119
3,1,1,1,tensor(0.0350),41.88118811881188,423,1010
4,1,1,1,tensor(0.0324),77.10583153347731,357,463
5,1,1,1,tensor(0.0217),84.60803059273422,885,1046
6,1,1,1,tensor(0.0228),60.79717457114027,1205,1982
7,1,1,1,tensor(0.0539),1.1627906976744187,1,86
8,1,1,1,tensor(0.0528),33.33333333333333,57,171
9,1,1,1,tensor(0.0486),49.049429657794676,129,263
0,2,2,1,tensor(0.0421),62.33333333333333,187,300
1,2,2,1,tensor(0.0537),30.952380952380953,26,84
2,2,2,1,tensor(0.0568),28.57142857142857,34,119
3,2,2,1,tensor(0.0343),43.46534653465346,439,1010
4,2,2,1,tensor(0.0286),79.6976241900648,369,463
5,2,2,1,tensor(0.0221),85.65965583173997,896,1046
6,2,2,1,tensor(0.0227),62.00807265388496,1229,1982
7,2,2,1,tensor(0.0539),1.1627906976744187,1,86
8,2,2,1,tensor(0.0524),35.08771929824561,60,171
9,2,2,1,tensor(0.0479),54.372623574144484,143,263
0,3,3,1,tensor(0.0415),66.0,198,300
1,3,3,1,tensor(0.0533),30.952380952380953,26,84
2,3,3,1,tensor(0.0566),25.210084033613445,30,119
3,3,3,1,tensor(0.0343),44.75247524752476,452,1010
4,3,3,1,tensor(0.0297),82.28941684665226,381,463
5,3,3,1,tensor(0.0208),86.23326959847036,902,1046
6,3,3,1,tensor(0.0218),62.71442986881938,1243,1982
7,3,3,1,tensor(0.0539),1.1627906976744187,1,86
8,3,3,1,tensor(0.0521),33.33333333333333,57,171
9,3,3,1,tensor(0.0470),54.372623574144484,143,263
0,4,4,1,tensor(0.0407),71.33333333333334,214,300
1,4,4,1,tensor(0.0528),30.952380952380953,26,84
2,4,4,1,tensor(0.0564),29.411764705882355,35,119
3,4,4,1,tensor(0.0328),46.03960396039604,465,1010
4,4,4,1,tensor(0.0263),85.96112311015118,398,463
5,4,4,1,tensor(0.0192),87.85850860420649,919,1046
6,4,4,1,tensor(0.0217),64.78304742684158,1284,1982
7,4,4,1,tensor(0.0539),1.1627906976744187,1,86
8,4,4,1,tensor(0.0519),34.50292397660819,59,171
