23,72,61,11,71,42,45,37,21,35
0.36062067642189244,1.0,0.31464338431558503,1.0,0.31464338431558503,0.10863228549908943,0.9663025659459186,1.0,0.36062067642189244,0.10863228549908943
0.674243397171059,0.29976661318904974,0.6822389451971703,0.4227126201186747,0.6822389451971703,0.7175341882596088,0.5697008063024932,0.3262283047109463,0.674243397171059,0.7175341882596088
11,59,62,28,65,22,78,58,41,81
0.8974312537021166,1.0,1.0,0.8974312537021166,1.0,0.7309688997968788,0.6425884314155338,0.6425884314155338,0.7309688997968788,1.0
0.4749681650639208,0.40036169791140513,0.12212359623831416,0.4749681650639208,0.2536140274157173,0.5105954130911148,0.529820956340252,0.529820956340252,0.5105954130911148,0.40036169791140513
54,55,61,73,18,42,87,41,50,28
1.0,0.8774537111860647,0.8774537111860647,1.0,0.615634587347459,1.0,1.0,0.8102410087240688,0.8102410087240688,0.615634587347459
0.35975894131180786,0.45712453624324867,0.45712453624324867,0.08492643828421104,0.5160391179996211,0.36623574102833545,0.24438119278641995,0.4720537189062863,0.4720537189062863,0.5160391179996211
37,92,95,76,13,99,94,74,45,44
1.0,1.0,1.0,1.0,0.628632040634057,1.0,1.0,1.0,1.0,0.628632040634057
0.2948599999001936,0.15760179978593028,0.3304260942972891,0.3304260942972891,0.4957194535971642,0.05230685417307726,0.3313608758047653,0.3313608758047653,0.3394400565515561,0.4957194535971642
60,49,65,14,36,24,7,4,76,39
1.0,1.0,1.0,1.0,1.0,0.769739937002552,0.769739937002552,0.9018828398738199,1.0,1.0
0.17540066345430647,0.3654755677373917,0.2986207614985274,0.4205983610973302,0.4205983610973302,0.5324282143401919,0.5324282143401919,0.5059495960101499,0.2986207614985274,0.36638809948406015
26,29,4,41,99,67,91,76,8,25
1.0,0.7262778601674159,1.0,1.0,1.0,1.0,1.0,1.0,0.7262778601674159,1.0
0.3495854015496936,0.4930241891041438,0.4164675489404741,0.21522424727915962,0.12440515183568841,0.2921174952714232,0.08871276529492811,0.2921174952714232,0.4930241891041438,0.4061891721556764
66,68,59,62,31,10,23,7,99,45
0.6450347764473312,0.6450347764473312,1.0,1.0,1.0,1.0,0.00029410750384839535,1.0,1.0,0.00029410750384839535
0.47255127585961026,0.47255127585961026,0.3710328000446092,0.29131151951306594,0.3187580964481605,0.2619536370108294,0.6285498729543089,0.3674811382310238,0.01631223765412926,0.6285498729543089
63,55,79,9,62,56,96,12,92,86
1.0,1.0,0.9190335383645065,1.0,1.0,1.0,0.9190335383645065,1.0,1.0,1.0
0.37395389645486765,0.29573156918247345,0.5525930952019519,0.4994912308018357,0.35179656295184525,0.5014140288879336,0.5525930952019519,0.4994912308018357,0.25834156580502854,0.3827062884279247
28,63,33,71,13,32,76,97,23,25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.4902102826547903,0.47759179838269505,0.3418761254757321,0.27024317388460334,0.4446077560379748,0.29218016621458875,0.3909049065857462,0.47759179838269505,0.4902102826547903,0.40464775261434294
12,56,19,11,13,78,49,34,14,99
0.7091088274637548,0.5743537281960924,0.9296899613424872,1.0,0.9296899613424872,0.5743537281960924,0.7091088274637548,1.0,0.9582360851873065,1.0
0.4842071770477615,0.5155120247619486,0.43402616987717074,0.39222973131971967,0.43402616987717074,0.5155120247619486,0.4842071770477615,0.18124830510157705,0.42767693410685576,0.06574088102903748
53,56,51,14,36,6,46,99,88,37
0.21438126004183405,0.2983900740570973,0.21438126004183405,0.8407944253048115,0.8407944253048115,1.0,1.0,1.0,1.0,1.0
