23,72,61,11,71,42,45,37,21,35
0.026737563599641745,0.0,0.0,0.9068939166902781,0.0,0.13991342756618141,0.2962750133577527,1.0,0.0,0.0
0.6652795932860137,0.7239206365525459,0.6865873744354607,0.47648831419441984,0.7636655435162665,0.6416528342631835,0.6082495667652724,0.12797883290467116,0.7636655435162665,0.7077498317537744
11,59,62,28,65,22,78,58,41,81
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.5324053337934243,0.5210329417995558,0.5834442246389765,0.6073390857764678,0.6151170618572411,0.3845540735319899,0.6151170618572411,0.6063362174629008,0.38495789948799547,0.5216818196104538
54,55,61,73,18,42,87,41,50,28
1.0,0.8178220674927701,0.6278859395320463,0.8178220674927701,1.0,0.6278859395320463,1.0,1.0,1.0,1.0
0.21803406944878578,0.547403294602037,0.5840504405246524,0.547403294602037,0.35052909660810266,0.5840504405246524,0.3026796112652184,0.4606626238249106,0.4997339949209867,0.48346461163461424
37,92,95,76,13,99,94,74,45,44
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.27126884569749177,0.4574612335441558,0.48710845861708907,0.3637054309842699,0.34702978524991573,0.2775706350363022,0.48710845861708907,0.3637054309842699,0.3723173224225193,0.3723173224225193
60,49,65,14,36,24,7,4,76,39
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.30809966051448096,0.36985600154813014,0.42285796202771514,0.3612590084655524,0.28964362907481517,0.22476712386705067,0.3753708567722218,0.43440481047139295,0.2552806077361517,0.43440481047139295
26,29,4,41,99,67,91,76,8,25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.3767059961591748,0.31071948838133656,0.46901408728994615,0.46901408728994615,0.15408143329470791,0.2799473361606263,0.15408143329470791,0.25811108867885313,0.42512288845062407,0.42512288845062407
66,68,59,62,31,10,23,7,99,45
1.0,1.0,0.49927239945119,0.5607708822211761,0.9107151543873382,0.9107151543873382,0.0,1.0,1.0,0.0
0.30656749856396304,0.3181929379736892,0.508040785722004,0.4929125082229872,0.4081945491186981,0.4081945491186981,0.6468648666613358,0.36954274129010706,0.015723491395884664,0.6468648666613358
63,55,79,9,62,56,96,12,92,86
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.293722679802717,0.44139477214700495,0.3132267255143785,0.3314002135721845,0.44139477214700495,0.32655431432567306,0.43121623400223336,0.3314002135721845,0.2341423856296941,0.43121623400223336
28,63,33,71,13,32,76,97,23,25
0.5881605400501635,1.0,0.9390366873975508,0.03743865751365044,0.9390366873975508,1.0,0.8886781568450959,1.0,0.03743865751365044,1.0
0.481351908146499,0.31375206668063627,0.3959047983923524,0.61612169079962,0.3959047983923524,0.30985220536569447,0.40789174815880624,0.006470520441572817,0.61612169079962,0.3395566913359835
12,56,19,11,13,78,49,34,14,99
1.0,1.0,1.0,0.6086260074930822,1.0,0.6086260074930822,0.7988859652054605,1.0,1.0,1.0
0.08823240521418102,0.32796494227684686,0.28354017499729656,0.4756638008956026,0.3597088146075372,0.4756638008956026,0.42887277178625255,0.26314791679292054,0.3401712524531941,0.005299702405825921
53,56,51,14,36,6,46,99,88,37
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.21364615924821953,0.35453129184152876,0.23602585096189213,0.35453129184152876,0.3818966105175843,0.19726905735938,0.2023143615158824,0.019580218906111193,0.10344084644749402,0.3818966105175843
42,17,2,64,6,38,37,44,77,4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.42404128649585016,0.2839126244160063,0.38220229296232844,0.38220229296232844,0.24336745778496446,0.2839126244160063,0.3121877643058058,0.4126677623305791,0.26567776988067576,0.42404128649585016
24,38,52,10,11,76,97,7,70,14
1.0,1.0,1.0,1.0,0.6166864775098269,0.9590420502762211,1.0,0.6166864775098269,1.0,1.0
0.1919626741227977,0.3130090990840434,0.23201727898067234,0.261233530661367,0.4708614350348288,0.3872131007503548,4.462048713973145e-16,0.4708614350348288,0.2493934524794988,0.3276910250749982
95,97,12,89,25,34,55,67,56,2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.44558851786017867,0.44558851786017867,0.22328828905763298,0.3979926258785047,0.36276416179699766,0.2545928483388674,0.24412315752733785,0.3263697706771474,0.36276416179699766,0.19385272057856695
4,1,20,48,55,98,27,42,0,44
1.0,1.0,1.0,1.0,0.9543166812577443,1.0,1.0,0.9543166812577443,1.0,0.9716440388261718
0.3585954662879616,0.04967588749365558,0.1338209294738953,0.04162439172945729,0.4137951144990307,0.16103359070657217,0.1092760688752049,0.4137951144990307,0.16103359070657217,0.4098583639840499
25,8,12,99,53,26,60,63,52,90
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2696123389525553,0.248444606095338,0.2696123389525553,0.013406953441842258,0.1538203662616712,0.2846395826563159,0.12040469858458897,0.2846395826563159,0.248444606095338,0.01764017451139022
66,33,56,97,10,13,77,37,90,59
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2182114935313232,0.3373927045792108,0.3161329751448901,0.2804821614896447,0.2651793604771647,0.3373927045792108,0.12353254955560462,0.38108421457594394,0.2804821614896447,0.38108421457594394
55,58,88,23,39,75,82,61,95,93
1.0,0.7078248687523232,0.7436342804910857,0.27885310439191335,1.0,1.0,0.3499902188380717,0.27885310439191335,0.7449130756543106,0.3499902188380717
0.2740377349151517,0.45346734784858356,0.44471219944772644,0.5592858173699936,0.26607577231778284,0.009491934818520207,0.5418229396065306,0.5592858173699936,0.4444002124525746,0.5418229396065306
37,43,50,84,25,28,8,16,6,3
1.0,1.0,0.9717475160722886,1.0,0.9717475160722886,1.0,1.0,1.0,1.0,1.0
0.3406957971012514,0.11764864972957581,0.3842027134782347,-0.0,0.3842027134782347,0.3466802612595139,0.28985242186749105,0.06533753996691996,0.2571591852778511,0.08996502848739342
23,43,27,82,37,35,29,47,11,42
0.16209766199299824,1.0,1.0,1.0,1.0,0.1365902077165952,1.0,1.0,0.7389341671626626,0.1365902077165952
0.583680885941301,0.12062596919140825,0.13089446528425167,8.881784197001252e-16,0.20958973020187885,0.5898655972913012,0.1562624973928379,0.062253266943869415,0.4405490251737617,0.5898655972913012
33,12,93,15,41,97,20,86,54,52
1.0,1.0,0.5991161484901091,1.0,1.0,0.826226783195964,1.0,0.5991161484901091,1.0,1.0
0.18621427279654676,0.22597967329139332,0.5702765631219373,0.18110289826154788,0.28163335795388494,0.5243509780081537,0.18110289826154788,0.5702765631219373,0.28163335795388494,0.19266224025293735
24,38,42,32,60,8,35,92,27,96
1.0,1.0,0.43765491212861984,1.0,1.0,1.0,0.43765491212861984,1.0,1.0,1.0
