local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,1,1,1,0.037607528269290924,19.5578231292517,115,588
23,2,1,2,0.03246583044528961,30.102040816326532,177,588
23,3,1,3,0.0220265444368124,60.03401360544217,353,588
23,4,1,4,0.015478149987757206,79.25170068027211,466,588
23,5,1,5,0.012296765111386776,80.10204081632652,471,588
23,6,1,6,0.011533254757523537,81.80272108843538,481,588
23,7,1,7,0.009532976895570755,84.8639455782313,499,588
23,8,1,8,0.008558944799005985,86.56462585034014,509,588
23,9,1,9,0.0072226086631417274,87.75510204081633,516,588
23,10,1,10,0.007700340356677771,87.92517006802721,517,588
72,1,1,1,0.037797845900058746,20.982986767485823,111,529
72,2,1,2,0.03298719599843025,34.78260869565217,184,529
72,3,1,3,0.024507328867912292,53.875236294896034,285,529
72,4,1,4,0.01851353980600834,72.0226843100189,381,529
72,5,1,5,0.012482392601668835,81.85255198487712,433,529
72,6,1,6,0.0094239991158247,83.36483931947069,441,529
72,7,1,7,0.007244352251291275,87.52362948960302,463,529
72,8,1,8,0.00616574427112937,87.71266540642722,464,529
72,9,1,9,0.005730864126235247,88.65784499054821,469,529
72,10,1,10,0.00520441634580493,90.92627599243856,481,529
61,1,1,1,0.03677555173635483,24.581005586592177,132,537
61,2,1,2,0.03229805454611778,27.37430167597765,147,537
61,3,1,3,0.02325490489602089,63.3147113594041,340,537
61,4,1,4,0.017674719914793968,69.6461824953445,374,537
61,5,1,5,0.012482012622058392,81.00558659217877,435,537
61,6,1,6,0.009961657226085663,83.05400372439479,446,537
61,7,1,7,0.00823169108480215,86.77839851024208,466,537
61,8,1,8,0.006837174296379089,87.70949720670392,471,537
61,9,1,9,0.006814326625317335,87.70949720670392,471,537
61,10,1,10,0.005578553304076195,91.9925512104283,494,537
11,1,1,1,0.036503277719020844,23.60248447204969,152,644
11,2,1,2,0.03748389333486557,22.82608695652174,147,644
11,3,1,3,0.034196943044662476,25.310559006211182,163,644
11,4,1,4,0.03130980581045151,29.96894409937888,193,644
11,5,1,5,0.02858337014913559,43.94409937888199,283,644
11,6,1,6,0.022848106920719147,61.49068322981367,396,644
11,7,1,7,0.016419976949691772,73.91304347826086,476,644
11,8,1,8,0.011457182466983795,81.98757763975155,528,644
11,9,1,9,0.009275698103010654,84.62732919254658,545,644
11,10,1,10,0.008699373342096806,86.33540372670807,556,644
71,1,1,1,0.03465520590543747,20.219435736677116,129,638
71,2,1,2,0.027565743774175644,40.12539184952978,256,638
71,3,1,3,0.018213458359241486,62.695924764890286,400,638
71,4,1,4,0.014455506578087807,68.80877742946709,439,638
71,5,1,5,0.011420711874961853,80.56426332288402,514,638
71,6,1,6,0.009346645325422287,81.34796238244513,519,638
71,7,1,7,0.007821740582585335,85.10971786833855,543,638
71,8,1,8,0.006858759094029665,85.57993730407524,546,638
71,9,1,9,0.005819133948534727,88.87147335423198,567,638
71,10,1,10,0.0057632518000900745,89.0282131661442,568,638
42,1,1,1,0.03599197790026665,24.210526315789473,161,665
42,2,1,2,0.028424179181456566,41.65413533834587,277,665
42,3,1,3,0.014122662134468555,72.4812030075188,482,665
42,4,1,4,0.011151334270834923,78.34586466165413,521,665
42,5,1,5,0.009028224274516106,85.41353383458646,568,665
42,6,1,6,0.008082282729446888,84.9624060150376,565,665
42,7,1,7,0.007366857957094908,86.9172932330827,578,665
42,8,1,8,0.006144307088106871,89.32330827067669,594,665
42,9,1,9,0.00555459875613451,90.22556390977444,600,665
42,10,1,10,0.004885418806225061,92.03007518796993,612,665
