model,epoch,average_loss,accuracy,correct_data,total_data
23,1,1.7361783382028404,48.426203981759535,4354,8991
11,1,1.9110658085793042,34.90156823490157,3138,8991
42,1,1.7552173221194827,38.83883883883884,3492,8991
45,1,1.733595657900196,46.146146146146144,4149,8991
37,1,1.7512479749647107,45.44544544544545,4086,8991
21,1,1.781542623895597,44.1552663774886,3970,8991
35,1,1.98054737239138,25.570014458903344,2299,8991
global,1,2.245356347931862,17.473028584139698,1571,8991
11,2,1.8908840192596026,35.79134690245802,3218,8991
28,2,1.6439480260221702,41.39695250806362,3722,8991
22,2,1.74331709842981,48.882215548882215,4395,8991
41,2,1.5978658271172648,51.51818485151819,4632,8991
global,2,2.173782628657303,29.151373595818043,2621,8991
18,3,1.7606466770861573,47.23612501390279,4247,8991
42,3,1.6816207093188023,40.14014014014014,3609,8991
41,3,1.5673014216846783,50.69513958402847,4558,8991
50,3,1.7406471438275841,52.619285952619286,4731,8991
28,3,1.6206313345273442,41.31909687465243,3715,8991
global,3,2.133581139224348,35.7691024357691,3216,8991
37,4,1.674633429612881,46.47981314647981,4179,8991
13,4,1.6707679469359225,50.550550550550554,4545,8991
45,4,1.6342861857354316,47.069291513735955,4232,8991
44,4,1.6858203350377288,55.922589255922595,5028,8991
global,4,2.074189398342027,45.834723612501385,4121,8991
49,5,1.6804894485617887,51.97419641864086,4673,8991
14,5,1.7553886190403185,38.20487153820487,3435,8991
36,5,1.655298923122884,56.45645645645646,5076,8991
24,5,1.7107092206409968,45.86809031253476,4124,8991
7,5,1.7300054740884547,44.110777444110774,3966,8991
4,5,1.603077358669705,55.61116672227784,5000,8991
39,5,1.6769095696513028,53.520186853520194,4812,8991
global,5,1.9744889670147034,55.81136692247804,5018,8991
26,6,1.6458881816454585,52.8417306195084,4751,8991
29,6,1.4997635430773113,64.29763096429764,5781,8991
4,6,1.5355873986168787,62.80725169614059,5647,8991
41,6,1.4599655884522218,53.053053053053056,4770,8991
8,6,1.4758218768016607,60.07118229340451,5401,8991
25,6,1.536870920569278,62.76276276276276,5643,8991
global,6,1.954838866983846,57.61316872427984,5180,8991
31,7,1.6080300139447445,49.02680458236014,4408,8991
10,7,1.6807241056907058,39.68412857301746,3568,8991
23,7,1.5362118595951908,61.15003892781671,5498,8991
7,7,1.6301068032415011,53.208764319875435,4784,8991
45,7,1.5338426084436758,52.174396618841065,4691,8991
global,7,1.9069020523005102,59.83761539317095,5380,8991
9,8,1.5669258311995806,55.41096652207763,4982,8991
12,8,1.6374396170462455,41.26348570793015,3710,8991
global,8,1.8762990896169607,61.60605049493938,5539,8991
28,9,1.4585914921540464,50.19463908352797,4513,8991
33,9,1.5082111309850432,52.79724168613058,4747,8991
13,9,1.5130563311045964,59.79312645979312,5376,8991
32,9,1.5516470836036502,42.69825380936492,3839,8991
23,9,1.4689640659947056,70.22578133689244,6314,8991
25,9,1.465125951893191,68.86886886886887,6192,8991
global,9,1.8240409166287055,66.23289956623289,5955,8991
12,10,1.5995348061752617,42.96518740963185,3863,8991
19,10,1.6792089839676916,43.97731064397731,3954,8991
11,10,1.629361109054204,51.773996218440665,4655,8991
13,10,1.4846829794203926,59.30374819263709,5332,8991
49,10,1.5104850236147878,62.03981759537315,5578,8991
34,10,1.4843189200043956,59.99332665999333,5394,8991
14,10,1.5770122641358806,51.028806584362144,4588,8991
global,10,1.786362502164165,65.67678789901012,5905,8991
14,11,1.5470609982065942,53.308864419975535,4793,8991
36,11,1.4740988491984552,67.41185630074519,6061,8991
6,11,1.320441930289529,73.69591814036258,6626,8991
46,11,1.494044038613266,63.55244133021911,5714,8991
37,11,1.4786406156285137,51.79624068512957,4657,8991
global,11,1.7541430955627393,66.01045489934378,5935,8991
42,12,1.436486658828832,48.481815148481815,4359,8991
17,12,1.326777986737144,72.16104993882772,6488,8991
2,12,1.4134421439261526,68.52407963519074,6161,8991
6,12,1.297948803125771,74.97497497497497,6741,8991
38,12,1.28784786152662,63.20765209654099,5683,8991
37,12,1.4494694020429664,53.56467578689801,4816,8991
44,12,1.4481815023743634,65.67678789901012,5905,8991
4,12,1.3991957698326039,69.36936936936937,6237,8991
global,12,1.7023288504908445,70.04782560338117,6298,8991
24,13,1.4607972518552623,51.117784451117785,4596,8991
38,13,1.3192554707654975,53.742631520409304,4832,8991
10,13,1.534648449770164,43.4545656767879,3907,8991
11,13,1.5734845368168189,51.718385051718386,4650,8991
7,13,1.4577429139989329,63.90835279724168,5746,8991
14,13,1.4959333086952513,55.67790012234457,5006,8991
global,13,1.6646574154245934,71.0377043710377,6387,8991
12,14,1.4618605493955599,54.27649872094317,4880,8991
25,14,1.3300332960490058,72.1165610054499,6484,8991
34,14,1.3767180529257013,68.04582360137915,6118,8991
2,14,1.3649909548016441,69.81425870314759,6277,8991
global,14,1.6000677861224397,73.6180625069514,6619,8991
4,15,1.3100819647637003,72.21666110554999,6493,8991
1,15,1.366625807359823,57.53531309086865,5173,8991
20,15,1.3632103405862188,64.96496496496496,5841,8991
48,15,1.4467591349453566,53.308864419975535,4793,8991
27,15,1.3654891688597506,58.0246913580247,5217,8991
42,15,1.3668055045910983,50.595039483928375,4549,8991
44,15,1.3465854719872867,71.6383049716383,6441,8991
global,15,1.5881993316355092,73.69591814036258,6626,8991
25,16,1.2818464487708194,73.97397397397397,6651,8991
8,16,1.243039813512107,67.66766766766766,6084,8991
12,16,1.3999925184244575,58.22489155822489,5235,8991
26,16,1.3917724589009584,62.15103992881771,5588,8991
global,16,1.5671145388552614,73.37337337337337,6597,8991
33,17,1.3045294741186229,62.640418195973744,5632,8991
10,17,1.4291321312462364,48.904460015571125,4397,8991
13,17,1.3079559000325196,67.10043376710043,6033,8991
37,17,1.328458862168918,58.3472361250139,5246,8991
global,17,1.5382039287890863,74.66355244133021,6713,8991
23,18,1.2554696610978655,79.03459014570126,7106,8991
39,18,1.3105225001409286,70.84862640418196,6370,8991
global,18,1.4826309518916976,76.88799911022133,6913,8991
37,19,1.271910903212783,60.74963852741631,5462,8991
43,19,1.2586375276711717,72.4391057724391,6513,8991
50,19,1.2733705147476035,71.40473807140474,6420,8991
25,19,1.2171233220355502,75.85363140918696,6820,8991
28,19,1.2289938058514787,64.5311978645312,5802,8991
8,19,1.2052318304429104,67.14492270047826,6037,8991
16,19,1.2951551506747634,65.66566566566566,5904,8991
6,19,1.1619545129710873,77.66655544433321,6983,8991
3,19,1.3143373005064798,70.1368034701368,6306,8991
global,19,1.4781616396771935,76.9213658102547,6916,8991
23,20,1.222664304946901,77.91124457791125,7005,8991
43,20,1.2513448031907777,72.50583917250583,6519,8991
27,20,1.2758929151115634,63.24101879657435,5686,8991
37,20,1.270800374026506,60.68290512734957,5456,8991
35,20,1.3865000801481007,55.444333222111,4985,8991
29,20,1.1944596900808415,76.36525414303192,6866,8991
47,20,1.2217001530474703,69.35824713602491,6236,8991
11,20,1.3902083736229176,59.88210432654877,5384,8991
42,20,1.2615996500684985,58.97008119230341,5302,8991
global,20,1.4731893003775802,77.25503281058836,6946,8991
33,21,1.2502806477572679,64.06406406406407,5760,8991
12,21,1.3274020438013425,60.63841619397174,5452,8991
15,21,1.2670656878191668,72.22778333889444,6494,8991
41,21,1.1729515503357362,67.84562340117895,6100,8991
20,21,1.275737405632086,69.16916916916917,6219,8991
global,21,1.446307997671201,77.81114447781114,6996,8991
24,22,1.2861433316624187,56.53431208986765,5083,8991
38,22,1.1729883650706643,63.58580803025248,5717,8991
42,22,1.2475603625713658,58.736514292069856,5281,8991
32,22,1.2491854117266952,65.68791013235457,5906,8991
8,22,1.1813518510168697,69.64742520298076,6262,8991
35,22,1.3459178329296364,59.29262595929262,5331,8991
27,22,1.278285337865399,60.11567122678234,5405,8991
global,22,1.4303480158286,77.5219664108553,6970,8991
17,23,1.1499619961792575,76.3207652096541,6862,8991
26,23,1.2826018436853195,66.56656656656656,5985,8991
global,23,1.3904480669498709,78.4228673117562,7051,8991
36,24,1.2164307060661737,74.09631854076298,6662,8991
30,24,1.153245834895361,74.96385274163052,6740,8991
25,24,1.1621249570900654,75.73128684239795,6809,8991
50,24,1.2057277427845596,72.49471693916138,6518,8991
global,24,1.3430343617746978,78.97897897897897,7101,8991
45,25,1.19090127759324,66.81125570014459,6007,8991
6,25,1.0724441541897258,81.29240351462573,7309,8991
35,25,1.266351473051692,62.97408519630741,5662,8991
17,25,1.0972794371655727,77.57757757757757,6975,8991
20,25,1.1875538703478055,73.0397063730397,6567,8991
43,25,1.1626435475969406,74.30764097430765,6681,8991
8,25,1.1008114267968054,72.99521743966189,6563,8991
3,25,1.2061081429024239,73.57357357357357,6615,8991
global,25,1.3175224038600233,79.63519074630186,7160,8991
39,26,1.1677300558513428,73.88499610721833,6643,8991
14,26,1.2121586689839254,68.42397953509065,6152,8991
32,26,1.1626932871592295,70.37037037037037,6327,8991
4,26,1.1225243671202128,77.0214659103548,6925,8991
30,26,1.1172697563455654,75.39761984206429,6779,8991
23,26,1.1203161266565773,80.08008008008008,7200,8991
3,26,1.1841208795567215,75.04170837504171,6747,8991
global,26,1.291107666504395,79.73529084640197,7169,8991
2,27,1.1245570793232469,76.87687687687688,6912,8991
42,27,1.1304018103152251,67.54532310087865,6073,8991
25,27,1.0928445828132005,78.82326771215659,7087,8991
17,27,1.0591555550742529,79.8242687131576,7177,8991
37,27,1.1514196331171396,67.01145590034479,6025,8991
45,27,1.1560248878876977,67.74552330107886,6091,8991
30,27,1.099608337636546,75.70904237570905,6807,8991
global,27,1.2781043096692342,80.15793571349127,7207,8991
33,28,1.127309016186461,67.86786786786787,6102,8991
17,28,1.0568396044631327,78.4228673117562,7051,8991
6,28,1.0400801437898946,81.19230341452564,7300,8991
24,28,1.1625077951181162,62.74051829607386,5641,8991
35,28,1.2191999573527792,64.44221999777555,5794,8991
global,28,1.2357913027773868,80.83639194750306,7268,8991
30,29,1.063066644830866,76.39862084306529,6869,8991
41,29,1.0530334712798464,72.27227227227228,6498,8991
25,29,1.054945618089878,79.41274607941274,7140,8991
16,29,1.1083813029711298,75.15293070848627,6757,8991
50,29,1.0922833496677558,76.30964297630965,6861,8991
global,29,1.2101432945396569,81.33689244800357,7313,8991
50,30,1.0814851305400182,75.9426092759426,6828,8991
21,30,1.1156095390841687,65.76576576576578,5913,8991
10,30,1.159541156265179,64.77588699810923,5824,8991
8,30,1.0250011253590288,76.15393170948727,6847,8991
40,30,1.1535469036507482,68.2349015682349,6135,8991
45,30,1.0962525385662627,71.04882660438217,6388,8991
30,30,1.0411130086079732,77.06595484373263,6929,8991
global,30,1.1990321739246843,81.62607051495941,7339,8991
9,31,1.0684717725877462,76.44310977644311,6873,8991
4,31,1.0508813472998553,78.65643421198976,7072,8991
11,31,1.2177796438609834,64.52007563118674,5801,8991
24,31,1.10769211136185,65.12067623178734,5855,8991
42,31,1.0949522826048705,67.00033366700033,6024,8991
23,31,1.039966834001156,81.53709264820375,7331,8991
25,31,1.0301743979290163,79.87987987987988,7182,8991
global,31,1.1881169202582031,81.63719274830386,7340,8991
15,32,1.0619605022706626,79.05683461239018,7108,8991
20,32,1.064474838777851,78.48960071182293,7057,8991
global,32,1.1661081646085647,82.04871538204873,7377,8991
21,33,1.081359097456696,67.28951173395618,6050,8991
14,33,1.090691152052253,74.14080747414081,6666,8991
28,33,1.0045983585310572,77.33288844399956,6953,8991
22,33,1.0353781800158177,80.10232454676898,7202,8991
global,33,1.1401367891804022,82.29340451562673,7399,8991
37,34,1.0473467988387692,71.40473807140474,6420,8991
49,34,1.0400079984498387,74.96385274163052,6740,8991
41,34,0.977030073014638,75.9203648092537,6826,8991
50,34,1.0232963477155812,77.4997219441664,6968,8991
42,34,1.0417658373400256,70.28139250361473,6319,8991
26,34,1.06713747710384,73.8961183405628,6644,8991
48,34,1.1259326270816987,68.30163496830164,6141,8991
global,34,1.1166650829160323,82.11544878211545,7383,8991
50,35,1.0104366829021132,77.67767767767768,6984,8991
36,35,1.012331158045388,78.21154487821154,7032,8991
33,35,1.0038237908488186,73.52908464019575,6611,8991
25,35,0.971198211269402,81.21454788121454,7302,8991
15,35,1.0124216929331675,80.21354688021354,7212,8991
1,35,1.0462843956797239,73.87387387387388,6642,8991
global,35,1.1078378153170803,81.99310421532644,7372,8991
4,36,0.9813296874178595,80.38038038038037,7227,8991
32,36,1.0124007458284294,76.96585474363252,6920,8991
47,36,0.9819572833976283,78.91224557891225,7095,8991
44,36,1.0031530061827236,81.06995884773663,7289,8991
48,36,1.102420046151566,68.36836836836837,6147,8991
global,36,1.0812509927292473,82.59370481592704,7426,8991
27,37,1.0291662062385194,72.49471693916138,6518,8991
30,37,0.9729067391196263,77.35513291068847,6955,8991
33,37,0.9807270348317338,74.28539650761873,6679,8991
41,37,0.9397941765855754,77.51084417751085,6969,8991
5,37,0.984628902872735,80.65843621399176,7252,8991
43,37,0.9751286078660855,79.62406851295741,7159,8991
18,37,0.9958115226500371,79.06795684573463,7109,8991
global,37,1.0648213270813403,82.93849404960515,7457,8991
39,38,0.9852775783324558,77.69992214436658,6986,8991
29,38,0.9425485292964405,80.224669113558,7213,8991
19,38,1.0916050964090718,64.37548659770881,5788,8991
45,38,0.9978019638833712,75.24190857524191,6765,8991
17,38,0.9214497234118342,82.28228228228228,7398,8991
global,38,1.043683178180079,83.01634968301636,7464,8991
3,39,0.9823230365375141,79.33489044600157,7133,8991
34,39,0.9471088829884844,80.09120231342453,7201,8991
32,39,0.986250955341735,75.47547547547548,6786,8991
5,39,0.9628305631409947,80.80302524746969,7265,8991
14,39,0.9947537335308941,77.9001223445668,7004,8991
40,39,1.0329853902601875,72.45022800578356,6514,8991
