model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
MA,MA_trigger,,1,1.7120357914319175,20.03848127244741,46866,233880
global,combine,,1,0.35467772332494923,99.95767060030785,233781,233880
global,global_in_CA_trigger,,1,0.3852700599094772,99.95510518214469,233775,233880
global,global_in_MA_trigger,,1,0.2001083793279471,99.96622199418506,233801,233880
global,global_in_ME_trigger,,1,0.6264951465602653,94.47024114930733,220947,233880
global,combine,,2,0.3563797118858698,99.95724303061398,233780,233880
global,global_in_CA_trigger,,2,0.3866294335754219,99.95510518214469,233775,233880
global,global_in_MA_trigger,,2,0.20154353824485688,99.96622199418506,233801,233880
global,global_in_ME_trigger,,2,0.6289031560760044,93.85154780229176,219500,233880
MA,MA_trigger,,3,1.3677363008225047,33.5073541987344,78367,233880
global,combine,,3,0.3566770159619189,99.95724303061398,233780,233880
global,global_in_CA_trigger,,3,0.38692300519475126,99.95467761245082,233774,233880
global,global_in_MA_trigger,,3,0.20179727101644043,99.96622199418506,233801,233880
global,global_in_ME_trigger,,3,0.6290478444576508,93.8276038994356,219444,233880
