local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
AL,1,1,1,0.010132692754268646,60.15943556146057,13131,21827
AZ,1,1,1,0.009382179006934166,67.3670997884754,28982,43021
IN,1,1,1,0.00966566987335682,64.33759829401573,19309,30012
AK,1,1,1,0.011330461129546165,50.45411089866156,2111,4184
AR,1,1,1,0.010495088994503021,57.36144666520243,7835,13659
MD,1,1,1,0.009722615592181683,66.2361709021895,28618,43206
MI,1,1,1,0.009239645674824715,67.69610345414327,31828,47016
MA,1,1,1,0.0008659964078105986,99.23721244598933,41111,41427
MN,1,1,1,0.009846474044024944,62.676746907917625,19814,31613
DE,1,1,1,0.011131983250379562,51.93573364305072,2683,5166
DC,2,2,1,0.01093482319265604,53.71148459383753,2301,4284
AR,2,2,1,0.010470688343048096,57.72018449374039,7884,13659
MD,2,2,1,0.009284389205276966,67.34944220710086,29099,43206
HI,2,2,1,0.011033054441213608,54.34731661588938,4638,8534
MN,2,2,1,0.009657099843025208,63.806029165216835,20171,31613
IL,2,2,1,0.008617039769887924,72.60961364446517,52960,72938
CT,2,2,1,0.010423745959997177,60.398910157887386,17291,28628
MI,2,2,1,0.009136375971138477,67.41534796664965,31696,47016
AK,2,2,1,0.011385141871869564,51.91204588910134,2172,4184
ID,2,2,1,0.01067681610584259,59.86651189785258,2063,3446
CO,3,3,1,0.009443250484764576,65.50355419498781,25249,38546
AZ,3,3,1,0.009278586134314537,67.79944678180424,29168,43021
AR,3,3,1,0.010636433027684689,57.295556043634235,7826,13659
KY,3,3,1,0.010393420234322548,58.60414643897425,10261,17509
HI,3,3,1,0.01076296903192997,55.77689243027888,4760,8534
KS,3,3,1,0.01054662000387907,57.231634722313075,8749,15287
MA,3,3,1,0.0008566916803829372,99.27100683129359,41125,41427
IA,3,3,1,0.07495469599962234,27.27272727272727,3,11
MN,3,3,1,0.009822795167565346,63.58460127162876,20101,31613
CT,3,3,1,0.010470467619597912,61.45731451725583,17594,28628
DC,4,4,1,0.010963871143758297,53.80485527544351,2305,4284
IL,4,4,1,0.008869806304574013,72.15031944939537,52625,72938
HI,4,4,1,0.010717419907450676,55.753456761190535,4758,8534
DE,4,4,1,0.010960204526782036,52.67131242740999,2721,5166
CO,4,4,1,0.00939649622887373,66.47122918071913,25622,38546
MI,4,4,1,0.009053990244865417,68.60217798196359,32254,47016
MD,4,4,1,0.009448890574276447,67.38878859417673,29116,43206
KS,4,4,1,0.010482084937393665,57.02230653496435,8717,15287
ID,4,4,1,0.0106597188860178,60.2147417295415,2075,3446
AR,4,4,1,0.01071482989937067,56.40237206237646,7704,13659
