model,epoch,average_loss,accuracy,correct_data,total_data
global,1,2.2991473283111126,22.789456122789456,2049,8991
global,2,2.2916813051590545,13.658102546991435,1228,8991
50,3,9.833762571843762,10.899788677566455,980,8991
global,3,2.2782113846702607,21.232343454565676,1909,8991
global,4,2.2791897783607173,21.25458792125459,1911,8991
60,5,8.248314113402682,21.043265487709935,1892,8991
global,5,2.2736330130993623,21.532643754865976,1936,8991
global,6,2.2711095393081884,21.59937715493271,1942,8991
10,7,7.560001859091079,30.97541986430875,2785,8991
global,7,2.2535449072458418,24.413302191079968,2195,8991
global,8,2.2553428027908553,26.281837392948503,2363,8991
global,9,2.2398038339514104,21.14336558781003,1901,8991
global,10,2.2126586773201695,22.75608942275609,2046,8991
global,11,2.2074569016512715,20.175731286842396,1814,8991
global,12,2.1782496828561415,31.220108997886776,2807,8991
10,13,4.775899998034058,30.90868646424202,2779,8991
70,13,2.3492164123894947,58.71426982538094,5279,8991
global,13,2.094921552038421,44.29985541096652,3983,8991
global,14,2.0795527197152937,46.913580246913575,4218,8991
1,15,2.4049908732720895,29.25147369591814,2630,8991
20,15,3.7830452378580293,39.78422867311756,3577,8991
global,15,1.9482961384609165,63.36336336336337,5697,8991
60,16,2.997348579624818,14.514514514514515,1305,8991
90,16,4.431220709607992,32.24335446557669,2899,8991
global,16,2.225448372499018,38.72761650539429,3482,8991
10,17,5.035688782756552,31.74285396507619,2854,8991
90,17,4.290395367359004,31.987543098654207,2876,8991
global,17,2.1630841775885044,42.36458680903125,3809,8991
global,18,2.116369727508813,47.825603381158935,4300,8991
50,19,9.334776168855488,10.899788677566455,980,8991
global,19,2.088150686714411,51.095539984428875,4594,8991
global,20,2.0161122863144993,54.054054054054056,4860,8991
20,21,3.1672444776862365,43.26548770993215,3890,8991
global,21,1.895939054882655,58.01356912468023,5216,8991
60,22,11.137488715522164,21.265710154599045,1912,8991
global,22,1.8878091551838296,61.78400622845067,5555,8991
global,23,1.850193910425861,60.8497386275164,5471,8991
30,24,4.93025803377705,41.01879657435213,3688,8991
50,24,8.524909030395413,14.02513624735847,1261,8991
global,24,1.7204289390199934,63.9305972639306,5748,8991
20,25,3.6520147169807067,41.81959737515293,3760,8991
global,25,1.737119349048077,64.14191969747526,5767,8991
30,26,5.422547065566,41.7528639750862,3754,8991
global,26,1.6491072057232472,66.56656656656656,5985,8991
30,27,9.580960471987288,42.49805360916472,3821,8991
global,27,1.525191589531969,77.95573351128907,7009,8991
80,28,4.28891687708216,15.771326882437995,1418,8991
global,28,1.446116210594682,80.91424758091425,7275,8991
90,29,3.7727121143767466,32.98854409965521,2966,8991
30,29,9.181916430454978,42.8539650761873,3853,8991
50,29,5.28317522777226,23.089756423089757,2076,8991
global,29,1.5199727629172683,66.36636636636636,5967,8991
50,30,5.029812002961621,20.286953620286955,1824,8991
10,30,6.390148226908006,32.232232232232235,2898,8991
40,30,3.39592645929621,41.18563007451896,3703,8991
30,30,8.241725863504563,42.67600934267601,3837,8991
global,30,1.3759054375522168,75.76465354243132,6812,8991
global,31,1.3264514586642036,77.81114447781114,6996,8991
70,32,1.6112023337560109,72.78389500611723,6544,8991
90,32,3.640903065167761,32.677121566010456,2938,8991
20,32,2.1327994287962007,49.049049049049046,4410,8991
global,32,1.0939366885093915,84.9293738182627,7636,8991
70,33,1.394500632716185,73.08419530641753,6571,8991
global,33,0.948011927604145,87.68768768768768,7884,8991
50,34,2.589680434201427,43.26548770993215,3890,8991
60,34,19.725418784941624,22.911800689578467,2060,8991
global,34,0.8507685145285938,87.4096318540763,7859,8991
50,35,2.238787895340952,48.52630408185964,4363,8991
1,35,1.026392333699259,67.38961183405627,6059,8991
global,35,0.7737150127558113,86.54209765320876,7781,8991
70,36,2.0500991981666727,72.99521743966189,6563,8991
global,36,0.7166736718611515,88.25492158825492,7935,8991
30,37,11.446438951972807,43.12089867645423,3877,8991
global,37,0.6408296949326986,91.20231342453565,8200,8991
global,38,0.5813542065743994,91.98086975864753,8270,8991
40,39,2.99349284519437,49.049049049049046,4410,8991
global,39,0.5369587771925164,92.23668112557002,8293,8991
90,40,3.2166116837730745,37.82671560449338,3401,8991
global,40,0.48929300150183413,91.88076965854744,8261,8991
20,41,1.5002778173885147,60.89422756089423,5475,8991
global,41,0.4450011611342788,92.08096985874764,8279,8991
10,42,5.140877062772407,35.368702035368706,3180,8991
global,42,0.4257165297638812,92.35902569235903,8304,8991
90,43,2.8383369433072394,40.29585140696252,3623,8991
global,43,0.3896266896737164,92.06984762540318,8278,8991
1,44,0.5247702217250548,82.91624958291625,7455,8991
global,44,0.38269765039477277,91.93638082526971,8266,8991
1,45,0.4808689409548098,84.61795128461796,7608,8991
60,45,11.264304818598982,23.33444555666778,2098,8991
global,45,0.34529746285456464,92.77054832610389,8341,8991
10,46,4.348703855561833,36.55878100322545,3287,8991
40,46,1.9701111948061885,59.29262595929262,5331,8991
global,46,0.3013338289037057,93.12645979312646,8373,8991
90,47,2.3611094335098444,48.926704482260035,4399,8991
global,47,0.2936329514388181,93.10421532643754,8371,8991
global,48,0.3028589219381939,92.03648092536982,8275,8991
10,49,5.010849043997068,36.79234790345902,3308,8991
global,49,0.2912833640525291,92.25892559225892,8295,8991
global,50,0.28699822182411905,92.08096985874764,8279,8991
