model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
23,23_trigger,,1,5.71820155251823,21.64386608831053,1946,8991
11,11_trigger,,1,5.606362577991403,20.09787565343121,1807,8991
42,42_trigger,,1,5.204309103075515,10.922033144255366,982,8991
45,45_trigger,,1,5.814967772677191,20.865309754198645,1876,8991
37,37_trigger,,1,4.169986939114679,31.353575798020245,2819,8991
21,21_trigger,,1,4.8023891862647154,32.810588366143925,2950,8991
35,35_trigger,,1,4.558787689022301,21.82182182182182,1962,8991
global,combine,,1,2.2514723594376167,10.922033144255366,982,8991
global,global_in_1_trigger,,1,2.251472345012113,10.922033144255366,982,8991
global,global_in_2_trigger,,1,2.251472342466436,10.922033144255366,982,8991
global,global_in_3_trigger,,1,2.251472343314995,10.922033144255366,982,8991
global,global_in_4_trigger,,1,2.2514723263438134,10.922033144255366,982,8991
global,global_in_5_trigger,,1,2.2514723237981364,10.922033144255366,982,8991
global,global_in_6_trigger,,1,2.251472309372632,10.922033144255366,982,8991
global,global_in_7_trigger,,1,2.251472276278829,10.922033144255366,982,8991
global,global_in_8_trigger,,1,2.251472335677963,10.922033144255366,982,8991
global,global_in_9_trigger,,1,2.251472295795687,10.922033144255366,982,8991
global,global_in_10_trigger,,1,2.251472332283727,10.922033144255366,982,8991
global,global_in_11_trigger,,1,2.251472334829404,10.922033144255366,982,8991
global,global_in_12_trigger,,1,2.2514723390721993,10.922033144255366,982,8991
global,global_in_13_trigger,,1,2.251472345012113,10.922033144255366,982,8991
global,global_in_14_trigger,,1,2.251472342466436,10.922033144255366,982,8991
global,global_in_15_trigger,,1,2.251472343314995,10.922033144255366,982,8991
global,global_in_16_trigger,,1,2.251472373014562,10.922033144255366,982,8991
global,global_in_17_trigger,,1,2.25147231106975,10.922033144255366,982,8991
global,global_in_18_trigger,,1,2.2514723204039,10.922033144255366,982,8991
global,global_in_19_trigger,,1,2.251472343314995,10.922033144255366,982,8991
global,global_in_20_trigger,,1,2.2514723204039,10.922033144255366,982,8991
global,global_in_21_trigger,,1,2.251472307675514,10.922033144255366,982,8991
global,global_in_22_trigger,,1,2.2514723237981364,10.922033144255366,982,8991
global,global_in_23_trigger,,1,2.251472333132286,10.922033144255366,982,8991
global,global_in_24_trigger,,1,2.251472361983294,10.922033144255366,982,8991
global,global_in_25_trigger,,1,2.2514723534977032,10.922033144255366,982,8991
global,global_in_26_trigger,,1,2.2514723551948217,10.922033144255366,982,8991
global,global_in_27_trigger,,1,2.251472318706782,10.922033144255366,982,8991
global,global_in_28_trigger,,1,2.2514723484063492,10.922033144255366,982,8991
global,global_in_29_trigger,,1,2.25147232973805,10.922033144255366,982,8991
global,global_in_30_trigger,,1,2.2514723399207583,10.922033144255366,982,8991
global,global_in_31_trigger,,1,2.2514723042812776,10.922033144255366,982,8991
global,global_in_32_trigger,,1,2.251472305978396,10.922033144255366,982,8991
global,global_in_33_trigger,,1,2.2514723518005852,10.922033144255366,982,8991
global,global_in_34_trigger,,1,2.25147232973805,10.922033144255366,982,8991
global,global_in_35_trigger,,1,2.2514723577404987,10.922033144255366,982,8991
global,global_in_36_trigger,,1,2.2514723594376167,10.922033144255366,982,8991
global,global_in_37_trigger,,1,2.2514723127668685,10.922033144255366,982,8991
global,global_in_38_trigger,,1,2.2514723254952544,10.922033144255366,982,8991
global,global_in_39_trigger,,1,2.251472322949577,10.922033144255366,982,8991
global,global_in_40_trigger,,1,2.2514723526491442,10.922033144255366,982,8991
global,global_in_41_trigger,,1,2.2514723526491442,10.922033144255366,982,8991
global,global_in_42_trigger,,1,2.251472342466436,10.922033144255366,982,8991
global,global_in_43_trigger,,1,2.2514723246466954,10.922033144255366,982,8991
global,global_in_44_trigger,,1,2.2514723008870416,10.922033144255366,982,8991
global,global_in_45_trigger,,1,2.2514723484063492,10.922033144255366,982,8991
global,global_in_46_trigger,,1,2.2514723237981364,10.922033144255366,982,8991
global,global_in_47_trigger,,1,2.2514723000384826,10.922033144255366,982,8991
global,global_in_48_trigger,,1,2.251472330586609,10.922033144255366,982,8991
global,global_in_49_trigger,,1,2.2514723518005852,10.922033144255366,982,8991
global,global_in_50_trigger,,1,2.251472276278829,10.922033144255366,982,8991
11,11_trigger,,2,2.5621411223099186,13.44678011344678,1209,8991
28,28_trigger,,2,3.3172835319382425,11.522633744855968,1036,8991
22,22_trigger,,2,3.4390155867333805,11.233455677900123,1010,8991
41,41_trigger,,2,6.376879492135908,20.65398732065399,1857,8991
global,combine,,2,2.170037906117652,20.99877655433211,1888,8991
global,global_in_1_trigger,,2,2.170037879812321,20.99877655433211,1888,8991
global,global_in_2_trigger,,2,2.170037921391715,20.99877655433211,1888,8991
global,global_in_3_trigger,,2,2.170037890843589,20.99877655433211,1888,8991
global,global_in_4_trigger,,2,2.1700378730238485,20.99877655433211,1888,8991
global,global_in_5_trigger,,2,2.1700378509613127,20.99877655433211,1888,8991
global,global_in_6_trigger,,2,2.1700378738724075,20.99877655433211,1888,8991
global,global_in_7_trigger,,2,2.170037867083935,20.99877655433211,1888,8991
global,global_in_8_trigger,,2,2.170037856052667,20.99877655433211,1888,8991
global,global_in_9_trigger,,2,2.1700379103604472,20.99877655433211,1888,8991
global,global_in_10_trigger,,2,2.1700378730238485,20.99877655433211,1888,8991
global,global_in_11_trigger,,2,2.1700378755695255,20.99877655433211,1888,8991
global,global_in_12_trigger,,2,2.17003788066088,20.99877655433211,1888,8991
global,global_in_13_trigger,,2,2.1700378764180845,20.99877655433211,1888,8991
global,global_in_14_trigger,,2,2.170037890843589,20.99877655433211,1888,8991
global,global_in_15_trigger,,2,2.1700379188460377,20.99877655433211,1888,8991
global,global_in_16_trigger,,2,2.170037878963762,20.99877655433211,1888,8991
global,global_in_17_trigger,,2,2.170037879812321,20.99877655433211,1888,8991
global,global_in_18_trigger,,2,2.1700378263531,20.99877655433211,1888,8991
global,global_in_19_trigger,,2,2.1700378984806203,20.99877655433211,1888,8991
global,global_in_20_trigger,,2,2.1700378602954626,20.99877655433211,1888,8991
global,global_in_21_trigger,,2,2.1700378984806203,20.99877655433211,1888,8991
global,global_in_22_trigger,,2,2.170037877266644,20.99877655433211,1888,8991
global,global_in_23_trigger,,2,2.1700379154518017,20.99877655433211,1888,8991
global,global_in_24_trigger,,2,2.170037877266644,20.99877655433211,1888,8991
global,global_in_25_trigger,,2,2.1700379001777383,20.99877655433211,1888,8991
global,global_in_26_trigger,,2,2.1700378594469036,20.99877655433211,1888,8991
global,global_in_27_trigger,,2,2.1700378713267305,20.99877655433211,1888,8991
global,global_in_28_trigger,,2,2.170037890843589,20.99877655433211,1888,8991
global,global_in_29_trigger,,2,2.1700378755695255,20.99877655433211,1888,8991
global,global_in_30_trigger,,2,2.170037868781053,20.99877655433211,1888,8991
global,global_in_31_trigger,,2,2.170037923088833,20.99877655433211,1888,8991
global,global_in_32_trigger,,2,2.1700379171489197,20.99877655433211,1888,8991
global,global_in_33_trigger,,2,2.1700378959349433,20.99877655433211,1888,8991
global,global_in_34_trigger,,2,2.170037868781053,20.99877655433211,1888,8991
global,global_in_35_trigger,,2,2.1700378602954626,20.99877655433211,1888,8991
global,global_in_36_trigger,,2,2.170037890843589,20.99877655433211,1888,8991
global,global_in_37_trigger,,2,2.1700378467185177,20.99877655433211,1888,8991
global,global_in_38_trigger,,2,2.170037866235376,20.99877655433211,1888,8991
global,global_in_39_trigger,,2,2.17003788066088,20.99877655433211,1888,8991
global,global_in_40_trigger,,2,2.170037869629612,20.99877655433211,1888,8991
global,global_in_41_trigger,,2,2.1700378721752895,20.99877655433211,1888,8991
global,global_in_42_trigger,,2,2.1700379120575652,20.99877655433211,1888,8991
global,global_in_43_trigger,,2,2.170037877266644,20.99877655433211,1888,8991
global,global_in_44_trigger,,2,2.1700378882979114,20.99877655433211,1888,8991
global,global_in_45_trigger,,2,2.1700378713267305,20.99877655433211,1888,8991
global,global_in_46_trigger,,2,2.1700378874493524,20.99877655433211,1888,8991
global,global_in_47_trigger,,2,2.170037890843589,20.99877655433211,1888,8991
global,global_in_48_trigger,,2,2.1700378721752895,20.99877655433211,1888,8991
global,global_in_49_trigger,,2,2.1700379273316286,20.99877655433211,1888,8991
global,global_in_50_trigger,,2,2.1700378984806203,20.99877655433211,1888,8991
18,18_trigger,,3,4.445338435359187,19.49727505283061,1753,8991
42,42_trigger,,3,8.636736960077481,10.922033144255366,982,8991
41,41_trigger,,3,5.909123708058645,21.354688021354686,1920,8991
50,50_trigger,,3,30.816607697921444,10.899788677566455,980,8991
28,28_trigger,,3,3.6363697105036894,19.16360805249694,1723,8991
global,combine,,3,2.0564607050219705,24.035146257368478,2161,8991
global,global_in_1_trigger,,3,2.0564606575026634,24.035146257368478,2161,8991
global,global_in_2_trigger,,3,2.0564606591997814,24.035146257368478,2161,8991
global,global_in_3_trigger,,3,2.05646069696066,24.035146257368478,2161,8991
global,global_in_4_trigger,,3,2.056460686353671,24.035146257368478,2161,8991
global,global_in_5_trigger,,3,2.0564606799894785,24.035146257368478,2161,8991
global,global_in_6_trigger,,3,2.0564606787166397,24.035146257368478,2161,8991
global,global_in_7_trigger,,3,2.0564606710796083,24.035146257368478,2161,8991
global,global_in_8_trigger,,3,2.056460685929392,24.035146257368478,2161,8991
global,global_in_9_trigger,,3,2.056460674898124,24.035146257368478,2161,8991
global,global_in_10_trigger,,3,2.056460681262317,24.035146257368478,2161,8991
global,global_in_11_trigger,,3,2.0564606795651987,24.035146257368478,2161,8991
global,global_in_12_trigger,,3,2.0564606693824903,24.035146257368478,2161,8991
global,global_in_13_trigger,,3,2.0564606888993486,24.035146257368478,2161,8991
global,global_in_14_trigger,,3,2.0564606456228365,24.035146257368478,2161,8991
global,global_in_15_trigger,,3,2.0564606464713955,24.035146257368478,2161,8991
global,global_in_16_trigger,,3,2.056460677443801,24.035146257368478,2161,8991
global,global_in_17_trigger,,3,2.0564607088404867,24.035146257368478,2161,8991
global,global_in_18_trigger,,3,2.0564606791409195,24.035146257368478,2161,8991
global,global_in_19_trigger,,3,2.056460695687821,24.035146257368478,2161,8991
global,global_in_20_trigger,,3,2.0564607024762935,24.035146257368478,2161,8991
global,global_in_21_trigger,,3,2.0564606753224037,24.035146257368478,2161,8991
global,global_in_22_trigger,,3,2.056460685505112,24.035146257368478,2161,8991
global,global_in_23_trigger,,3,2.0564606952635414,24.035146257368478,2161,8991
global,global_in_24_trigger,,3,2.056460674049565,24.035146257368478,2161,8991
global,global_in_25_trigger,,3,2.05646070587053,24.035146257368478,2161,8991
global,global_in_26_trigger,,3,2.0564606689582106,24.035146257368478,2161,8991
global,global_in_27_trigger,,3,2.0564606833837145,24.035146257368478,2161,8991
global,global_in_28_trigger,,3,2.0564606897479076,24.035146257368478,2161,8991
global,global_in_29_trigger,,3,2.056460684232274,24.035146257368478,2161,8991
