model,epoch,average_loss,accuracy,correct_data,total_data
global,22,1.036125846254376,75.8981203425648,6824,8991
1,23,1.5022124972601725,66.07718829941052,5941,8991
2,23,1.31262940228708,67.06706706706707,6030,8991
3,23,0.718723184472925,81.21454788121454,7302,8991
4,23,0.7382422292236491,77.93348904460015,7007,8991
5,23,1.1101918526531631,65.42097653208764,5882,8991
global,23,1.0126479595100744,76.22066510955399,6853,8991
1,24,1.4649644447982597,68.70203536870203,6177,8991
2,24,1.275472740484761,67.2561450339228,6047,8991
3,24,0.7088872682344209,81.77065954843734,7352,8991
4,24,0.6974807688768548,80.28028028028028,7218,8991
5,24,1.150998844982135,62.59592926259593,5628,8991
global,24,0.9919812462643036,76.43198754309866,6872,8991
1,25,1.444832732767354,68.50183516850183,6159,8991
2,25,1.2562043893563974,67.75664553442331,6092,8991
3,25,0.758781138655474,78.41174507841174,7050,8991
4,25,0.7344868933315233,77.69992214436658,6986,8991
5,25,1.0640963890729922,66.04382159937715,5938,8991
global,25,0.9734083962061291,76.78789901012124,6904,8991
1,26,1.4452890464639307,68.6353019686353,6171,8991
2,26,1.2344070785025205,68.10143476810143,6123,8991
3,26,0.7061472570202717,81.40362584807029,7319,8991
4,26,0.7235909719618843,78.21154487821154,7032,8991
5,26,1.107878694649918,64.04181959737515,5758,8991
global,26,0.9559218260619018,77.08819931042153,6931,8991
1,27,1.3701427980732062,68.9356022689356,6198,8991
2,27,1.2204370285456763,67.5342008675342,6072,8991
3,27,0.7104963033831222,80.9476142809476,7278,8991
4,27,0.703883648926365,79.37937937937937,7137,8991
5,27,1.0877665113572774,65.52107663218774,5891,8991
global,27,0.9377452980595613,77.2995217439662,6950,8991
1,28,1.4168437847026714,68.45734623512402,6155,8991
2,28,1.231952528921201,67.76776776776778,6093,8991
3,28,0.6866275713953157,82.61594928261596,7428,8991
4,28,0.6675463067505439,81.57045934823712,7334,8991
5,28,1.0501341694070372,66.91135580024469,6016,8991
global,28,0.9202889336480035,77.7221666110555,6988,8991
1,29,1.3943880425055317,68.74652430207986,6181,8991
2,29,1.2043917853977295,68.75764653542431,6182,8991
3,29,0.6794364026756656,82.44911578244911,7413,8991
4,29,0.7199941123238581,78.1225670114559,7024,8991
5,29,1.0350162254505753,66.49983316649983,5979,8991
global,29,0.9056259174790295,77.86675564453343,7001,8991
1,30,1.3922121126253206,68.87999110221332,6193,8991
2,30,1.178322438734443,68.41285730174619,6151,8991
3,30,0.6938356219853752,81.81514848181514,7356,8991
4,30,0.6664725891170983,81.33689244800357,7313,8991
5,30,1.0274757917300439,66.86686686686687,6012,8991
global,30,0.889580697878597,78.26715604493383,7037,8991
1,31,1.3553992364658767,68.6130575019464,6169,8991
2,31,1.1870407110432102,68.42397953509065,6152,8991
3,31,0.6756537268469641,82.40462684907129,7409,8991
4,31,0.6649164987504051,81.67055944833722,7343,8991
5,31,1.0919023805910402,64.8314981648315,5829,8991
global,31,0.8763184857678724,78.45623401178958,7054,8991
1,32,1.3619437966035426,68.72427983539094,6179,8991
2,32,1.152785223459272,68.59081303525748,6167,8991
3,32,0.6476841045027911,83.76153931709487,7531,8991
4,32,0.6564549732600711,81.43699254810366,7322,8991
5,32,0.9859124833757097,69.28039150261372,6229,8991
global,32,0.863831840941962,78.61194527861196,7068,8991
1,33,1.3623006029609526,68.32387943499054,6143,8991
2,33,1.162944201619086,68.35724613502391,6146,8991
3,33,0.7154027412524014,79.85763541319096,7180,8991
4,33,0.6836992871998654,79.79090201312424,7174,8991
5,33,1.0010383938167904,68.3127572016461,6142,8991
global,33,0.8518697254756655,78.70092314536758,7076,8991
1,34,1.327927223793618,69.24702480258036,6226,8991
2,34,1.171327929305309,67.91235680124569,6106,8991
3,34,0.6446061525205897,83.76153931709487,7531,8991
4,34,0.6810890459110097,79.84651317984651,7179,8991
5,34,1.0295592180654505,68.59081303525748,6167,8991
global,34,0.8404047275170271,78.83438994550106,7088,8991
1,35,1.3387489465224094,68.87999110221332,6193,8991
2,35,1.1268873383372793,68.01245690134579,6115,8991
3,35,0.6525977788837557,83.5057279501724,7508,8991
4,35,0.6951379452487834,79.55733511289067,7153,8991
5,35,0.9740801102565375,68.69091313535758,6176,8991
global,35,0.8278658831561053,79.05683461239018,7108,8991
1,36,1.330523639085388,68.07919030141252,6121,8991
2,36,1.1092676360646128,68.50183516850183,6159,8991
3,36,0.6611076713920953,82.50472694917138,7418,8991
4,36,0.6398143532835407,82.26003781559336,7396,8991
5,36,0.97587889360647,67.33400066733401,6054,8991
global,36,0.8165448788819065,79.223668112557,7123,8991
1,37,1.314190208520763,68.16816816816817,6129,8991
2,37,1.1140666298096735,68.07919030141252,6121,8991
3,37,0.7041913449280308,79.75753531309087,7171,8991
4,37,0.6437797240905456,81.93749304860415,7367,8991
5,37,1.0011916289458405,67.66766766766766,6084,8991
global,37,0.8054293478812063,79.34601267934602,7134,8991
1,38,1.3032322865468007,69.08019130241352,6211,8991
2,38,1.0715635753873856,69.50283616950284,6249,8991
3,38,0.653701538265832,82.51584918251585,7419,8991
4,38,0.6603905435213588,80.81414748081414,7266,8991
5,38,0.9522639134478853,68.76876876876878,6183,8991
global,38,0.7939754212847966,79.59070181292404,7156,8991
