model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
1,1_trigger,,1,1.8660466433128278,66.92247803358914,6017,8991
2,2_trigger,,1,1.9054249095354578,64.56456456456456,5805,8991
3,3_trigger,,1,0.948914906668618,69.59181403625848,6257,8991
4,4_trigger,,1,0.9406221069651601,66.76676676676678,6003,8991
5,5_trigger,,1,1.6309862193057858,56.00044488933378,5035,8991
global,combine,,1,2.1824926147868244,27.293960627293963,2454,8991
global,global_in_1_trigger,,1,2.182492632606565,27.293960627293963,2454,8991
global,global_in_2_trigger,,1,2.1824926012098795,27.293960627293963,2454,8991
global,global_in_3_trigger,,1,2.182492616483943,27.293960627293963,2454,8991
global,global_in_4_trigger,,1,2.1824926029069975,27.293960627293963,2454,8991
global,global_in_5_trigger,,1,2.1824925893300526,27.293960627293963,2454,8991
1,1_trigger,,2,1.8976192811667463,65.57668779891002,5896,8991
2,2_trigger,,2,1.8570940414189416,63.77488599710822,5734,8991
3,3_trigger,,2,0.9271568872814329,70.84862640418196,6370,8991
4,4_trigger,,2,0.9810233406251032,67.0337003670337,6027,8991
5,5_trigger,,2,1.5444721904589593,57.31286842397954,5153,8991
global,combine,,2,2.079549801096398,42.7538649760872,3844,8991
global,global_in_1_trigger,,2,2.0795498324930834,42.7538649760872,3844,8991
global,global_in_2_trigger,,2,2.0795498087334296,42.7538649760872,3844,8991
global,global_in_3_trigger,,2,2.0795498070363116,42.7538649760872,3844,8991
global,global_in_4_trigger,,2,2.0795497815795394,42.7538649760872,3844,8991
global,global_in_5_trigger,,2,2.0795498104305477,42.7538649760872,3844,8991
1,1_trigger,,3,1.8227891655761665,67.67878990101212,6085,8991
2,2_trigger,,3,1.8225911309835496,64.64242019797575,5812,8991
3,3_trigger,,3,0.9614297856002161,67.6565454343232,6083,8991
4,4_trigger,,3,0.9221338393650812,69.19141363585808,6221,8991
5,5_trigger,,3,1.5251163847122133,59.23701479257035,5326,8991
global,combine,,3,1.9819502373874525,50.939828717606495,4580,8991
global,global_in_1_trigger,,3,1.9819502187191531,50.939828717606495,4580,8991
global,global_in_2_trigger,,3,1.9819502339932162,50.939828717606495,4580,8991
global,global_in_3_trigger,,3,1.9819502441759251,50.939828717606495,4580,8991
global,global_in_4_trigger,,3,1.9819502153249169,50.939828717606495,4580,8991
global,global_in_5_trigger,,3,1.981950231447539,50.939828717606495,4580,8991
1,1_trigger,,4,1.834656317524936,66.71115560004449,5998,8991
2,2_trigger,,4,1.7822437717020678,63.919475030586135,5747,8991
3,3_trigger,,4,0.9001612906699424,73.5402068735402,6612,8991
4,4_trigger,,4,0.8908566379557726,69.99221443665888,6293,8991
5,5_trigger,,4,1.4954981141487624,58.21376932488044,5234,8991
global,combine,,4,1.8946437409292431,57.23501279056835,5146,8991
global,global_in_1_trigger,,4,1.8946437163210301,57.23501279056835,5146,8991
global,global_in_2_trigger,,4,1.894643738383566,57.23501279056835,5146,8991
global,global_in_3_trigger,,4,1.8946437332922115,57.23501279056835,5146,8991
global,global_in_4_trigger,,4,1.8946437494148336,57.23501279056835,5146,8991
global,global_in_5_trigger,,4,1.8946437205638256,57.23501279056835,5146,8991
1,1_trigger,,5,1.8057345463614114,67.12267823378934,6035,8991
2,2_trigger,,5,1.745801654756699,65.18740963185408,5861,8991
3,3_trigger,,5,0.8821998984831457,74.18529640751863,6670,8991
4,4_trigger,,5,0.8470471920657908,72.60593927260594,6528,8991
5,5_trigger,,5,1.5654474151716549,55.3442331220109,4976,8991
global,combine,,5,1.8137798145978552,60.74963852741631,5462,8991
global,global_in_1_trigger,,5,1.8137798179920914,60.74963852741631,5462,8991
global,global_in_2_trigger,,5,1.8137798307204773,60.74963852741631,5462,8991
global,global_in_3_trigger,,5,1.8137798324175955,60.74963852741631,5462,8991
global,global_in_4_trigger,,5,1.8137798426003042,60.74963852741631,5462,8991
global,global_in_5_trigger,,5,1.8137798298719183,60.74963852741631,5462,8991
1,1_trigger,,6,1.792408727324058,66.90023356690024,6015,8991
2,2_trigger,,6,1.742208147563389,63.98620843065288,5753,8991
3,3_trigger,,6,0.9409321519904508,71.22678233789344,6404,8991
4,4_trigger,,6,0.8551871569479365,72.19441663886109,6491,8991
5,5_trigger,,6,1.5088619388736881,57.47970192414636,5168,8991
global,combine,,6,1.7352527410086953,63.98620843065288,5753,8991
global,global_in_1_trigger,,6,1.7352527410086953,63.98620843065288,5753,8991
global,global_in_2_trigger,,6,1.7352527011264194,63.98620843065288,5753,8991
global,global_in_3_trigger,,6,1.7352527477971678,63.98620843065288,5753,8991
global,global_in_4_trigger,,6,1.7352527197947187,63.98620843065288,5753,8991
global,global_in_5_trigger,,6,1.7352527342202229,63.98620843065288,5753,8991
1,1_trigger,,7,1.8069670881581723,66.68891113335557,5996,8991
2,2_trigger,,7,1.7027007828378238,64.90935379824269,5836,8991
3,3_trigger,,7,0.8380187196575645,76.48759870982093,6877,8991
4,4_trigger,,7,0.8648563943361629,71.6383049716383,6441,8991
5,5_trigger,,7,1.444475376967951,60.00444889333778,5395,8991
global,combine,,7,1.665128459894356,66.35524413302191,5966,8991
global,global_in_1_trigger,,7,1.6651284658342695,66.35524413302191,5966,8991
global,global_in_2_trigger,,7,1.6651284878968051,66.35524413302191,5966,8991
global,global_in_3_trigger,,7,1.6651284921396006,66.35524413302191,5966,8991
global,global_in_4_trigger,,7,1.665128458197238,66.35524413302191,5966,8991
global,global_in_5_trigger,,7,1.6651284488630884,66.35524413302191,5966,8991
1,1_trigger,,8,1.76948064236179,66.01045489934378,5935,8991
2,2_trigger,,8,1.6260890992514325,66.6110554999444,5989,8991
3,3_trigger,,8,0.8512065721133596,75.88699810922033,6823,8991
4,4_trigger,,8,0.8361609864852781,73.10643977310643,6573,8991
5,5_trigger,,8,1.502222960417693,55.71126682237794,5009,8991
global,combine,,8,1.5956760152350702,68.2571460349238,6137,8991
global,global_in_1_trigger,,8,1.5956760160836292,68.2571460349238,6137,8991
global,global_in_2_trigger,,8,1.5956760262663379,68.2571460349238,6137,8991
