model,epoch,average_loss,accuracy,correct_data,total_data
global,1,2.2473413728127,16.449783116449783,1479,8991
global,2,2.214772773125773,20.72072072072072,1863,8991
global,3,2.1967635241171077,21.33244355466578,1918,8991
global,4,2.1699263715144723,29.47391836280725,2650,8991
4,5,6.382744158750222,9.921032143254365,892,8991
global,5,2.150991313171896,28.11700589478367,2528,8991
4,6,6.193328701287007,9.921032143254365,892,8991
global,6,2.1285320125423275,28.995662328995664,2607,8991
global,7,2.1048833070402218,36.41419196974753,3274,8991
global,8,2.078501376675069,41.06328550772995,3692,8991
global,9,2.0636878358868307,39.16138360582805,3521,8991
global,10,2.021086506020995,45.00055611166722,4046,8991
global,11,2.0033876115495377,48.659770881993104,4375,8991
2,12,2.018786833742651,21.65498832165499,1947,8991
4,12,6.033498119769618,9.921032143254365,892,8991
global,12,1.9802972528192255,45.72350127905683,4111,8991
global,13,1.9646136886669656,49.182515849182515,4422,8991
2,14,1.9666793826636424,23.6792347903459,2129,8991
global,14,1.9574528820269923,50.661772883995106,4555,8991
4,15,5.847622083617906,9.921032143254365,892,8991
1,15,1.9566825499273144,28.80658436213992,2590,8991
global,15,1.9157264988648588,57.03481259036815,5128,8991
global,16,1.9030869621520392,56.06717828940051,5041,8991
global,17,1.873692059063458,56.06717828940051,5041,8991
global,18,1.8464657852771935,56.01156712267823,5036,8991
3,19,3.3719057497438847,32.454676899121345,2918,8991
global,19,1.8217050753688802,55.866978089200316,5023,8991
global,20,1.7991046313647632,54.710265821376936,4919,8991
global,21,1.779133512106399,56.12278945612279,5046,8991
global,22,1.777647771740925,56.96807919030141,5122,8991
global,23,1.7735356231271961,56.03381158936715,5038,8991
global,24,1.7463103463978302,55.588922255588926,4998,8991
3,25,3.1479544475709433,32.421310199087976,2915,8991
global,25,1.714433684681589,60.48270492714936,5438,8991
4,26,5.622837398012704,9.921032143254365,892,8991
3,26,3.100943247901493,32.510288065843625,2923,8991
global,26,1.696582596050912,61.57268379490601,5536,8991
2,27,1.6830717105248152,48.99343788232677,4405,8991
global,27,1.6714775417235812,64.76476476476476,5823,8991
global,28,1.6575303903451792,66.47758869981092,5977,8991
global,29,1.632723470031718,67.4341007674341,6063,8991
global,30,1.6065292434768754,69.80313646980314,6276,8991
4,31,5.426251163340533,9.921032143254365,892,8991
global,31,1.6009983287188012,70.79301523745968,6365,8991
global,32,1.5872085659539206,70.78189300411523,6364,8991
global,33,1.5506703356934952,75.5422088755422,6792,8991
global,34,1.5375462929699448,75.3197642086531,6772,8991
1,35,1.532980525471082,74.0184629073518,6655,8991
global,35,1.5316318770349124,74.64130797464131,6711,8991
4,36,5.261743485496673,9.921032143254365,892,8991
global,36,1.523052604640502,75.76465354243132,6812,8991
5,37,5.836351664707242,9.921032143254365,892,8991
global,37,1.5189449130832493,76.24290957624291,6855,8991
global,38,1.4864524185372439,75.96485374263152,6830,8991
3,39,2.8838211185157054,33.14425536647759,2980,8991
5,39,6.06311575518661,9.921032143254365,892,8991
global,39,1.4701631100739139,77.16605494383272,6938,8991
global,40,1.4582795414772411,76.20954287620954,6852,8991
global,41,1.4389003430785385,76.25403180958736,6856,8991
global,42,1.4236456436464404,78.03358914470026,7016,8991
global,43,1.4125468831427728,75.99822044266489,6833,8991
1,44,1.4142146674296094,73.5179624068513,6610,8991
global,44,1.4033440844578573,76.19842064286509,6851,8991
1,45,1.4081986586093744,72.52808363919475,6521,8991
5,45,5.627517591579752,9.921032143254365,892,8991
global,45,1.3972676501710586,75.41986430875319,6781,8991
2,46,1.4160779682100448,61.75063952841731,5552,8991
global,46,1.3764695562227538,74.35212990768547,6685,8991
global,47,1.3581161121414655,74.69691914136358,6716,8991
global,48,1.3352922938740064,76.53208764319875,6881,8991
global,49,1.3240776575389952,76.42086530975419,6871,8991
global,50,1.3140899548739007,75.88699810922033,6823,8991
