model,epoch,average_loss,accuracy,correct_data,total_data
2,12,40.78718779543432,10.922033144255366,982,8991
3,12,3.919739609604722,11.233455677900123,1010,8991
4,12,6.103525929901256,30.063396730063396,2703,8991
5,12,8.816708727363432,23.93504615726838,2152,8991
global,12,2.067598728353462,39.32821710599488,3536,8991
1,13,4.461348255196929,32.94405516627739,2962,8991
2,13,43.20934728673986,10.922033144255366,982,8991
3,13,3.826322753892673,11.233455677900123,1010,8991
4,13,6.447427526674895,30.797464130797465,2769,8991
5,13,8.25009466185478,23.912801690579467,2150,8991
global,13,2.036370062825412,39.69525080636191,3569,8991
1,14,5.979445007616123,33.2665999332666,2991,8991
2,14,49.78729279952696,10.922033144255366,982,8991
3,14,3.6540753484740165,11.233455677900123,1010,8991
4,14,6.5244321402022685,29.40718496274052,2644,8991
5,14,9.555535088310966,23.545767990212436,2117,8991
global,14,2.0013904616082554,40.98542987431876,3685,8991
1,15,4.463824902104796,33.3667000333667,3000,8991
2,15,36.61235304857809,10.922033144255366,982,8991
3,15,3.881625425270648,11.233455677900123,1010,8991
4,15,5.878484472020849,30.05227449671894,2702,8991
5,15,7.446123596877042,23.868312757201647,2146,8991
global,15,1.96476602368699,42.67600934267601,3837,8991
1,16,4.841502890015667,33.311088866644425,2995,8991
2,16,43.05427402771695,10.922033144255366,982,8991
3,16,3.6789998430097848,11.233455677900123,1010,8991
4,16,5.94206172453921,29.774218663107554,2677,8991
5,16,8.55063615318878,23.801579357134912,2140,8991
global,16,1.9315311566381377,43.42119897675453,3904,8991
1,17,5.268335881454371,33.755978200422646,3035,8991
2,17,49.27244463158905,10.922033144255366,982,8991
3,17,3.5837743023242425,11.233455677900123,1010,8991
4,17,6.357157867910228,30.519408297186075,2744,8991
5,17,6.882513365959276,23.890557223890557,2148,8991
global,17,1.892233517527673,45.12290067845623,4057,8991
1,18,4.392921638679695,39.29485040596152,3533,8991
2,18,33.86284329848512,10.922033144255366,982,8991
3,18,4.740071078294005,11.233455677900123,1010,8991
4,18,6.371028825049008,31.45367589812034,2828,8991
5,18,8.526295803317423,23.979535090646202,2156,8991
global,18,1.8523120890733942,47.658769880992104,4285,8991
1,19,4.307442414881244,40.29585140696252,3623,8991
2,19,37.20366832218503,10.922033144255366,982,8991
3,19,3.7238970453064826,11.233455677900123,1010,8991
4,19,6.362850411107179,30.24135246357468,2719,8991
5,19,7.5699201228952475,23.623623623623622,2124,8991
global,19,1.8140288861995677,48.74874874874875,4383,8991
1,20,4.657453467193322,39.79535090646202,3578,8991
2,20,34.04580667092874,10.922033144255366,982,8991
3,20,4.960477353574277,11.233455677900123,1010,8991
4,20,5.08622281610495,31.40918696474252,2824,8991
5,20,8.361904422190202,23.93504615726838,2152,8991
global,20,1.7737864580346405,49.97219441663886,4493,8991
1,21,4.799920938394449,38.34946057168279,3448,8991
2,21,38.442168839846794,10.922033144255366,982,8991
3,21,4.27989756826325,11.233455677900123,1010,8991
4,21,5.919849150094104,31.642753864976086,2845,8991
5,21,7.600810601997397,23.85719052385719,2145,8991
global,21,1.7399304839371708,50.661772883995106,4555,8991
1,22,5.187205400658906,35.390946502057616,3182,8991
2,22,36.80129117290033,10.922033144255366,982,8991
3,22,6.221015192777956,11.233455677900123,1010,8991
4,22,6.270596145801291,28.95117339561784,2603,8991
5,22,6.930678121426548,23.968412857301747,2155,8991
global,22,1.6994399769846344,51.985318651985324,4674,8991
1,23,4.159848733892855,39.43943943943944,3546,8991
2,23,33.562033957785914,10.922033144255366,982,8991
3,23,3.437097216166905,11.233455677900123,1010,8991
4,23,6.376952435970042,28.97341786230675,2605,8991
5,23,7.473138228153283,23.93504615726838,2152,8991
global,23,1.662215258199823,52.66377488599711,4735,8991
1,24,5.190695043798682,38.24936047158269,3439,8991
2,24,28.694143837305187,10.922033144255366,982,8991
3,24,3.5063278916123153,11.233455677900123,1010,8991
4,24,6.594703242399843,30.296963630296965,2724,8991
5,24,6.878254638101644,23.93504615726838,2152,8991
global,24,1.6207189575847005,54.2431320209098,4877,8991
1,25,4.520401542357244,38.66088310532755,3476,8991
2,25,31.520754763552617,10.922033144255366,982,8991
3,25,4.056241975346658,11.233455677900123,1010,8991
4,25,6.080077614167444,30.88644199755311,2777,8991
5,25,5.2638730666566085,23.790457123790457,2139,8991
global,25,1.5806289951178936,55.35535535535535,4977,8991
1,26,4.574785266698448,41.38583027471917,3721,8991
2,26,39.6538292307064,10.922033144255366,982,8991
3,26,3.6836283864838144,11.233455677900123,1010,8991
4,26,6.772058844393982,29.40718496274052,2644,8991
5,26,6.415922582195911,23.95729062395729,2154,8991
global,26,1.5415650449304557,56.12278945612279,5046,8991
1,27,4.970711807456328,41.61939717495273,3742,8991
2,27,36.712065282513414,10.922033144255366,982,8991
3,27,5.305931156647642,11.233455677900123,1010,8991
4,27,5.868428612667572,31.17562006450895,2803,8991
5,27,6.759696124618542,23.712601490379267,2132,8991
global,27,1.5055527278173355,56.83461239016795,5110,8991
1,28,5.0265693465139405,42.62039817595373,3832,8991
2,28,26.971781758972515,10.922033144255366,982,8991
3,28,5.209164727743151,11.233455677900123,1010,8991
4,28,6.824658663383436,28.45067289511734,2558,8991
5,28,6.445142660903634,23.83494605716828,2143,8991
global,28,1.4657697243786485,57.56867979090201,5176,8991
1,29,4.693403549287678,40.80747414080748,3669,8991
2,29,27.9611145705167,10.922033144255366,982,8991
3,29,3.6120240147102396,11.233455677900123,1010,8991
4,29,5.6122945743730925,30.31920809698587,2726,8991
5,29,7.817221806903475,23.95729062395729,2154,8991
global,29,1.434948891610116,57.76887999110222,5194,8991
1,30,4.4006759385592735,41.54154154154154,3735,8991
2,30,24.01516884180187,10.922033144255366,982,8991
3,30,3.5407013670911036,11.233455677900123,1010,8991
4,30,5.817504185296951,29.929929929929934,2691,8991
5,30,5.620764351251751,23.823823823823822,2142,8991
global,30,1.400420982200462,58.3472361250139,5246,8991
1,31,4.418339768024589,40.30697364030698,3624,8991
2,31,22.864571684314523,10.922033144255366,982,8991
3,31,4.891203486472584,11.233455677900123,1010,8991
4,31,6.460874207676643,29.40718496274052,2644,8991
5,31,6.707860331237813,23.979535090646202,2156,8991
global,31,1.3687323573539631,58.64753642531421,5273,8991
1,32,4.542927107812565,42.87620954287621,3855,8991
2,32,27.752759636263868,10.922033144255366,982,8991
3,32,3.3141720185965586,11.233455677900123,1010,8991
4,32,5.548609001593282,30.930930930930934,2781,8991
5,32,6.4077657657793425,23.968412857301747,2155,8991
global,32,1.3360724883513886,59.14803692581471,5318,8991
1,33,4.573761593896414,41.99755310866422,3776,8991
2,33,25.01295943159957,10.922033144255366,982,8991
3,33,5.68518733543385,11.233455677900123,1010,8991
4,33,6.194093465142117,31.23123123123123,2808,8991
5,33,5.607509943550864,23.85719052385719,2145,8991
global,33,1.305781834012289,59.73751529307086,5371,8991
1,34,4.218654997873036,40.60727394060727,3651,8991
2,34,23.18377818600936,10.922033144255366,982,8991
3,34,3.434244525219121,11.233455677900123,1010,8991
4,34,6.195724626468373,30.60838616394172,2752,8991
5,34,5.150758526267152,22.555889222555887,2028,8991
global,34,1.2789450806566929,60.0266933600267,5397,8991
1,35,4.392222372552946,42.05316427538649,3781,8991
2,35,25.75275238617524,10.922033144255366,982,8991
3,35,4.769873809899309,11.233455677900123,1010,8991
4,35,5.742654882937408,30.864197530864196,2775,8991
5,35,6.1269572286316265,23.979535090646202,2156,8991
global,35,1.2487275525919257,60.58280502724948,5447,8991
1,36,4.980070066404295,41.50817484150818,3732,8991
2,36,22.570092078297915,10.922033144255366,982,8991
3,36,3.4127764408560037,11.233455677900123,1010,8991
4,36,5.993447897020827,30.986542097653206,2786,8991
5,36,5.321727989857805,24.001779557335112,2158,8991
global,36,1.2229527246566227,60.86086086086087,5472,8991
1,37,3.9941108473653775,42.04204204204204,3780,8991
2,37,21.653886498260412,10.922033144255366,982,8991
3,37,4.242084656338739,11.233455677900123,1010,8991
4,37,5.659142193069263,30.986542097653206,2786,8991
5,37,5.561770005003919,23.790457123790457,2139,8991
global,37,1.1977953278120785,61.18340562785007,5501,8991
1,38,4.038660857478844,44.48893337782226,4000,8991
2,38,26.489524470488284,10.922033144255366,982,8991
3,38,3.9443055760567427,11.233455677900123,1010,8991
4,38,5.572500049623734,30.54165276387499,2746,8991
5,38,4.958347762231632,23.95729062395729,2154,8991
global,38,1.1725920137395425,61.51707262818375,5531,8991
1,39,4.346157258536206,41.49705260816372,3731,8991
2,39,20.03051657343107,10.922033144255366,982,8991
3,39,4.221394636145477,11.233455677900123,1010,8991
4,39,5.776769643789297,31.2645979312646,2811,8991
5,39,4.287344643091442,23.968412857301747,2155,8991
global,39,1.1465654828208742,61.93971749527305,5569,8991
1,40,3.611860246205407,45.067289511733954,4052,8991
2,40,21.250504376718297,10.922033144255366,982,8991
3,40,4.268183291866628,11.233455677900123,1010,8991
4,40,5.9927466868452655,30.59726393059726,2751,8991
5,40,6.2758725844849845,23.990657323990657,2157,8991
global,40,1.1236714509580652,62.31787342898454,5603,8991
1,41,4.435723127505761,44.555666777889,4006,8991
2,41,18.93802396146146,10.922033144255366,982,8991
3,41,4.787930717379163,11.233455677900123,1010,8991
4,41,6.120420681437188,31.019908797686575,2789,8991
5,41,4.122321755824292,23.979535090646202,2156,8991
global,41,1.1007065932645428,62.60705149594038,5629,8991
1,42,3.8135002186295455,45.93482371260149,4130,8991
2,42,19.947871475805233,10.922033144255366,982,8991
3,42,3.2469987662426423,13.101990879768657,1178,8991
4,42,5.5590096627389105,29.840952063174285,2683,8991
5,42,3.827323495234601,24.491157824491157,2202,8991
global,42,1.079937147518748,62.9295962629296,5658,8991
1,43,4.721450002927189,43.24324324324324,3888,8991
2,43,20.690059281286494,10.922033144255366,982,8991
3,43,4.329172816004481,11.233455677900123,1010,8991
4,43,5.64949070265741,30.39706373039706,2733,8991
5,43,3.9717559559885407,24.290957624290957,2184,8991
global,43,1.062512970225271,63.11867422978534,5675,8991
1,44,3.6806953980890613,43.91057724391057,3948,8991
2,44,22.347114109009183,10.922033144255366,982,8991
3,44,4.372349062454925,11.233455677900123,1010,8991
4,44,5.792459996414057,30.652875097319544,2756,8991
5,44,4.781345518899434,24.190857524190857,2175,8991
global,44,1.041994843065586,63.418974530085634,5702,8991
1,45,4.686144849480014,42.19775330886442,3794,8991
2,45,18.055012559217204,10.922033144255366,982,8991
3,45,3.9557553616849273,11.700589478367256,1052,8991
4,45,5.5288639367720585,30.207985763541316,2716,8991
5,45,3.9250633944898676,24.891558224891558,2238,8991
global,45,1.0184342073871833,64.0306973640307,5757,8991
1,46,4.881129155685634,40.84084084084084,3672,8991
2,46,17.43976973256894,10.922033144255366,982,8991
3,46,4.336316659948794,11.422533644755866,1027,8991
4,46,5.190685307431998,30.95317539761984,2783,8991
5,46,3.9676725692842365,24.780335891447002,2228,8991
global,46,0.9976654353972843,64.38660883105327,5789,8991
1,47,4.114862743467208,44.18863307752196,3973,8991
2,47,17.77963449289133,10.922033144255366,982,8991
3,47,4.119362224502063,11.233455677900123,1010,8991
4,47,5.855916626261679,30.630630630630627,2754,8991
5,47,4.575433318042978,24.257590924257592,2181,8991
global,47,0.9780342153812884,64.76476476476476,5823,8991
1,48,4.351851863731679,45.01167834501168,4047,8991
2,48,20.194220289082484,10.922033144255366,982,8991
3,48,4.314823000015532,12.579245912579246,1131,8991
4,48,5.908875928812384,30.018907796685575,2699,8991
5,48,4.120918850097385,24.43554665776888,2197,8991
global,48,0.9621251579015675,65.14292069847626,5857,8991
1,49,4.320749581741844,46.20175731286842,4154,8991
2,49,17.27547446263538,10.922033144255366,982,8991
3,49,4.826465547714598,12.256701145590036,1102,8991
4,49,5.326175910746901,31.353575798020245,2819,8991
5,49,4.087895356565332,24.769213658102547,2227,8991
global,49,0.9459946167480957,65.48770993215439,5888,8991
1,50,3.8579274651577578,46.81348014681348,4209,8991
2,50,21.324691614628954,10.922033144255366,982,8991
3,50,3.322564677579055,13.224335446557669,1189,8991
4,50,5.712941392591594,30.119007896785675,2708,8991
5,50,3.9026047939215256,25.925925925925924,2331,8991
global,50,0.9357498214767502,65.57668779891002,5896,8991
