local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
0,1,1,1,tensor(0.0224),69.04102693178959,2743,3973
1,1,1,1,tensor(0.0225),70.65098468271334,2583,3656
2,1,1,1,tensor(0.0212),71.2117246794033,2721,3821
3,1,1,1,tensor(0.0204),71.70641352164853,3097,4319
4,1,1,1,tensor(0.0193),74.8862602365787,3292,4396
5,1,1,1,tensor(0.0230),71.92457348099371,2403,3341
6,1,1,1,tensor(0.0205),73.06926751592357,3671,5024
7,1,1,1,tensor(0.0237),68.27794561933534,2486,3641
8,1,1,1,tensor(0.0205),74.06934694745799,3482,4701
9,1,1,1,tensor(0.0253),67.72247360482655,2245,3315
10,1,1,1,tensor(0.0243),67.54002911208151,2320,3435
11,1,1,1,tensor(0.0236),67.78146540719939,2655,3917
12,1,1,1,tensor(0.0222),70.06635536986975,2851,4069
13,1,1,1,tensor(0.0220),70.52713580888081,2716,3851
14,1,1,1,tensor(0.0220),70.80385852090032,2202,3110
0,2,2,1,tensor(0.0222),70.1485023911402,2787,3973
1,2,2,1,tensor(0.0224),71.11597374179432,2600,3656
2,2,2,1,tensor(0.0211),70.58361685422663,2697,3821
3,2,2,1,tensor(0.0202),72.58624681639269,3135,4319
4,2,2,1,tensor(0.0192),74.56778889899908,3278,4396
5,2,2,1,tensor(0.0229),71.38581263094882,2385,3341
6,2,2,1,tensor(0.0204),73.7062101910828,3703,5024
7,2,2,1,tensor(0.0235),67.70118099423236,2465,3641
8,2,2,1,tensor(0.0204),74.26079557540949,3491,4701
9,2,2,1,tensor(0.0251),69.32126696832579,2298,3315
10,2,2,1,tensor(0.0240),68.32605531295488,2347,3435
11,2,2,1,tensor(0.0237),67.2964003063569,2636,3917
12,2,2,1,tensor(0.0221),69.79601867780781,2840,4069
13,2,2,1,tensor(0.0220),71.25421968319917,2744,3851
14,2,2,1,tensor(0.0219),71.35048231511254,2219,3110
