NH,CT,SC,DC,UT,MD,IL,NY,WY,KY
1.0,0.11267596444376526,1.0,0.0,0.9582040925807855,1.0,0.6878638150021381,0.827157999056815,0.0,0.11267596444376526
0.46130077888254556,0.7821706939353193,0.6035593638988443,0.9646833559438426,0.6699992942719951,0.6273142192097232,0.7054240156069487,0.6869792750603542,0.9646833559438426,0.7821706939353193
AR,OK,MD,HI,KY,MN,PA,WV,IL,MA
0.0,0.0,0.05393459629736119,0.0,0.0,0.0,1.0,0.0,0.09465335835935856,0.0
0.8707386639514849,0.9613416298224784,0.626971319418861,0.8808754253035314,0.9613416298224784,0.7327025113882939,0.044243210528316576,0.8808754253035314,0.6176701098580751,0.8088614914354981
ME,SD,WI,OK,TN,HI,OH,VA,WY,AZ
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.46517508094356713,0.9372956098822784,0.9296331451269481,0.9296331451269481,0.5367454717270507,0.8106826528552245,0.8334321965803354,0.29326503295517187,0.9372956098822784,0.8592963684950645
WV,KY,VA,AR,MN,HI,IA,SD,IL,MD
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.864678080675506,0.9408901783238861,0.7848867253788943,0.8172410798818583,0.9527416347567367,0.864678080675506,0.14578097569483234,0.8062302245231004,0.6804264181460198,0.9527416347567367
KS,SD,VT,AL,VA,ME,NE,NC,HI,CA
0.0,0.36068744115041085,0.0,0.0,1.0,0.19610746489237485,0.5971910133499824,1.0,0.0,1.0
0.8704458113224827,0.835763645788503,0.9311206098345108,0.9311206098345108,0.7732178268410052,0.8501041169497076,0.8149174201997936,0.7732178268410052,0.8704458113224827,0.6469766952558917
KS,WY,OK,MS,MT,NC,UT,CO,DE,MN
0.991726756056863,0.0,0.991726756056863,1.0,1.0,0.8711984195430192,1.0,0.8711984195430192,0.0,1.0
0.9125154008166421,0.951804627986306,0.9125154008166421,0.8933707115848174,0.879349184254103,0.9165708501327345,0.8590124925535558,0.9165708501327345,0.951804627986306,0.9079681082438288
DE,WA,IN,MO,NC,WI,MD,AK,ID,OH
0.6719835159497444,0.0,0.9856055280893473,0.8969588702965774,0.0,0.0,1.0,0.6719835159497444,1.0,0.0
0.7983356676000202,0.8785258307827187,0.7700373503559661,0.7778804047820419,0.957724979144254,0.8875568535413939,0.7124921774421887,0.7983356676000202,0.6285357007801904,0.957724979144254
OR,NY,GA,ID,CA,WA,MS,LA,KS,OH
0.0,1.0,0.23474081603942198,1.0,1.0,0.0,0.0,0.0,0.0,1.0
0.8523278603035195,0.6290242215234326,0.8154210022225916,0.574772654931871,0.6911086942337167,0.8736344902456605,0.8712111806758737,0.9185923332839458,0.9185923332839458,0.6754766733083049
