model,epoch,average_loss,accuracy,correct_data,total_data
23,1,2.2573940390382243,10.922033144255366,982,8991
11,1,2.3084430289393127,11.233455677900123,1010,8991
21,1,2.261910172196122,10.922033144255366,982,8991
global,1,2.297752275998329,11.556000444889333,1039,8991
11,2,2.31353549747257,11.233455677900123,1010,8991
28,2,2.2752165923247465,10.922033144255366,982,8991
22,2,2.254209551314281,27.24947169391614,2450,8991
global,2,2.29480741711085,11.144477811144478,1002,8991
18,3,2.2573905684316586,18.507396285174064,1664,8991
28,3,2.276857787013359,10.922033144255366,982,8991
global,3,2.292093468115468,11.344678011344678,1020,8991
13,4,2.244321508092565,18.46290735179624,1660,8991
global,4,2.29061608605676,12.123234345456568,1090,8991
14,5,2.261068003631887,10.922033144255366,982,8991
24,5,2.254313616900592,10.922033144255366,982,8991
7,5,2.2566983640134275,10.922033144255366,982,8991
4,5,2.236212797337811,20.453787120453786,1839,8991
global,5,2.2837108713463357,11.099988877766656,998,8991
26,6,2.259684871028255,10.922033144255366,982,8991
29,6,2.2216296106354836,10.922033144255366,982,8991
4,6,2.2252933865804825,15.671226782337893,1409,8991
8,6,2.219260209713294,19.786453119786454,1779,8991
25,6,2.228869659963512,10.922033144255366,982,8991
global,6,2.2812730341357526,10.9887665443221,988,8991
31,7,2.241341730151104,10.922033144255366,982,8991
10,7,2.296682161558803,10.922033144255366,982,8991
23,7,2.228428415190907,10.922033144255366,982,8991
7,7,2.2447475271699107,10.922033144255366,982,8991
global,7,2.2757195799518595,10.944277610944278,984,8991
9,8,2.2378571198151276,10.922033144255366,982,8991
12,8,2.257320362049061,10.922033144255366,982,8991
global,8,2.272077357407049,10.955399844288733,985,8991
28,9,2.2727816453063308,10.922033144255366,982,8991
33,9,2.216860486381564,10.922033144255366,982,8991
13,9,2.2151070587256636,18.96340785229674,1705,8991
32,9,2.3638083994978594,10.922033144255366,982,8991
23,9,2.217245207786454,10.922033144255366,982,8991
25,9,2.20930934681562,10.922033144255366,982,8991
global,9,2.2682599294783605,10.944277610944278,984,8991
12,10,2.265587928151676,10.922033144255366,982,8991
19,10,2.338029817537264,10.922033144255366,982,8991
11,10,2.426134283663818,11.233455677900123,1010,8991
13,10,2.209390246739524,19.98665331998665,1797,8991
14,10,2.2580273526089565,10.922033144255366,982,8991
global,10,2.25803236419878,10.9887665443221,988,8991
14,11,2.255223402893725,10.922033144255366,982,8991
6,11,2.160328101029904,17.38405071738405,1563,8991
global,11,2.2532427430007047,11.066622177733288,995,8991
17,12,2.1586278288107987,11.889667445223001,1069,8991
2,12,2.2018462987116347,10.922033144255366,982,8991
6,12,2.154491146657454,19.96440885329774,1795,8991
4,12,2.1792943982258084,11.900789678567456,1070,8991
global,12,2.2447658959279373,12.212212212212211,1098,8991
24,13,2.2492301914612636,10.922033144255366,982,8991
10,13,2.376361105707487,10.922033144255366,982,8991
11,13,2.5223662569769205,11.233455677900123,1010,8991
7,13,2.225595290317987,10.922033144255366,982,8991
14,13,2.2607397385585455,10.922033144255366,982,8991
global,13,2.2394513866419046,11.778445111778444,1059,8991
12,14,2.2688128963856977,10.922033144255366,982,8991
25,14,2.161141280270885,10.922033144255366,982,8991
2,14,2.18450868929232,11.567122678233789,1040,8991
global,14,2.2338353223761414,11.7895673451229,1060,8991
4,15,2.1535628052233005,11.099988877766656,998,8991
1,15,2.2762877309750613,10.83305527749972,974,8991
20,15,2.2038299633522955,10.922033144255366,982,8991
27,15,2.2336828464953125,10.922033144255366,982,8991
global,15,2.2276748132817064,14.748081414748082,1326,8991
25,16,2.1473918486696877,12.523634745856969,1126,8991
8,16,2.135266689792277,29.284840395951505,2633,8991
12,16,2.2673562531104783,14.570125681236792,1310,8991
26,16,2.244994707333473,10.922033144255366,982,8991
global,16,2.221689407744061,15.771326882437995,1418,8991
33,17,2.176329401334657,22.311200088977866,2006,8991
10,17,2.3534649753581163,10.922033144255366,982,8991
13,17,2.150821805013564,21.52152152152152,1935,8991
global,17,2.2145271831618945,15.70459348237126,1412,8991
23,18,2.128499589949107,19.586252919586254,1761,8991
global,18,2.2098120196273205,16.38304971638305,1473,8991
25,19,2.115622471972841,21.532643754865976,1936,8991
28,19,2.111338681074738,14.603492381270158,1313,8991
8,19,2.11440946358142,27.305082860638418,2455,8991
16,19,2.234875714337384,10.922033144255366,982,8991
6,19,2.050665846816054,33.555778000222446,3017,8991
3,19,2.1711652456832375,11.16672227783339,1004,8991
