local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,1,1,1,tensor(0.0463),18.70748299319728,110,588
72,1,1,1,tensor(0.0477),13.42155009451796,71,529
61,1,1,1,tensor(0.0470),10.986964618249534,59,537
11,1,1,1,tensor(0.0450),20.652173913043477,133,644
71,1,1,1,tensor(0.0466),17.24137931034483,110,638
42,1,1,1,tensor(0.0479),16.99248120300752,113,665
45,1,1,1,tensor(0.0455),14.399999999999999,108,750
37,1,1,1,tensor(0.0464),15.600624024960998,100,641
21,1,1,1,tensor(0.0467),21.6,135,625
35,1,1,1,tensor(0.0465),15.010141987829615,74,493
11,2,2,1,tensor(0.0448),20.031055900621116,129,644
59,2,2,1,tensor(0.0489),16.87116564417178,110,652
62,2,2,1,tensor(0.0481),15.235008103727715,94,617
28,2,2,1,tensor(0.0471),24.962406015037594,166,665
65,2,2,1,tensor(0.0480),10.645724258289704,61,573
22,2,2,1,tensor(0.0472),15.44256120527307,82,531
78,2,2,1,tensor(0.0478),14.583333333333334,91,624
58,2,2,1,tensor(0.0494),12.156862745098039,62,510
41,2,2,1,tensor(0.0490),22.699386503067483,148,652
81,2,2,1,tensor(0.0469),16.89419795221843,99,586
54,3,3,1,tensor(0.0482),13.001912045889103,68,523
55,3,3,1,tensor(0.0464),14.020270270270272,83,592
61,3,3,1,tensor(0.0468),11.91806331471136,64,537
73,3,3,1,tensor(0.0473),13.578274760383385,85,626
18,3,3,1,tensor(0.0483),15.69767441860465,81,516
42,3,3,1,tensor(0.0478),16.541353383458645,110,665
87,3,3,1,tensor(0.0472),20.695652173913043,119,575
41,3,3,1,tensor(0.0491),21.779141104294478,142,652
50,3,3,1,tensor(0.0484),12.447257383966246,59,474
28,3,3,1,tensor(0.0469),24.81203007518797,165,665
37,4,4,1,tensor(0.0463),13.260530421216849,85,641
92,4,4,1,tensor(0.0476),14.36077057793345,82,571
95,4,4,1,tensor(0.0469),14.661654135338345,78,532
76,4,4,1,tensor(0.0485),14.671814671814673,76,518
13,4,4,1,tensor(0.0477),20.34548944337812,106,521
99,4,4,1,tensor(0.0491),23.65853658536585,97,410
94,4,4,1,tensor(0.0492),16.036036036036037,89,555
74,4,4,1,tensor(0.0475),13.258785942492013,83,626
45,4,4,1,tensor(0.0453),21.333333333333336,160,750
44,4,4,1,tensor(0.0485),12.741312741312742,66,518
