model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,1,1.2018040374918628,0.0,0,444748
global,global_in_CA_trigger,,1,2.4578778248860287,0.0,0,444748
global,global_in_MA_trigger,,1,1.4953488452174737,0.0,0,444748
global,global_in_ME_trigger,,1,1.4740947052348992,0.0,0,444748
global,combine,,2,1.2019679962321432,0.0,0,444748
global,global_in_CA_trigger,,2,2.4564638052013112,0.0,0,444748
global,global_in_MA_trigger,,2,1.4950183525540641,0.0,0,444748
global,global_in_ME_trigger,,2,1.4739793109296826,0.0,0,444748
global,combine,,3,1.198538251921898,0.0,0,444748
global,global_in_CA_trigger,,3,2.446274047430233,0.0,0,444748
global,global_in_MA_trigger,,3,1.4914458073673018,0.0,0,444748
global,global_in_ME_trigger,,3,1.470589927996825,0.0,0,444748
global,combine,,4,1.1963194611939654,0.0,0,444748
global,global_in_CA_trigger,,4,2.439460436451808,0.0,0,444748
global,global_in_MA_trigger,,4,1.4890753383855173,0.0,0,444748
global,global_in_ME_trigger,,4,1.4682228283687888,0.0,0,444748
MA,MA_trigger,,5,0.22116252329888259,99.93007276030471,444437,444748
global,combine,,5,1.191374445336908,0.0,0,444748
global,global_in_CA_trigger,,5,2.429604654118096,0.0,0,444748
global,global_in_MA_trigger,,5,1.4842163954105603,0.0,0,444748
global,global_in_ME_trigger,,5,1.4638040213427421,0.0,0,444748
global,combine,,6,1.1905795584535566,0.0,0,444748
global,global_in_CA_trigger,,6,2.418379152184167,0.0,0,444748
global,global_in_MA_trigger,,6,1.4835983278470213,0.0,0,444748
global,global_in_ME_trigger,,6,1.4587910845603012,0.0,0,444748
ME,ME_trigger,,7,1.3054549260995234,0.0,0,444748
global,combine,,7,1.184181046354884,0.0,0,444748
global,global_in_CA_trigger,,7,2.4051187942438186,0.0,0,444748
global,global_in_MA_trigger,,7,1.4773129907960088,0.0,0,444748
global,global_in_ME_trigger,,7,1.4536849179736584,0.0,0,444748
global,combine,,8,1.1795216731933713,0.0,0,444748
global,global_in_CA_trigger,,8,2.3913829282751844,0.0,0,444748
global,global_in_MA_trigger,,8,1.4733970061031536,0.0,0,444748
global,global_in_ME_trigger,,8,1.4493731661214588,0.0,0,444748
global,combine,,9,1.1739054189537206,0.0,0,444748
global,global_in_CA_trigger,,9,2.376206982063081,0.0,0,444748
global,global_in_MA_trigger,,9,1.4699387659544576,0.0,0,444748
global,global_in_ME_trigger,,9,1.4447228201669449,0.0,0,444748
global,combine,,10,1.168373014746907,0.0,0,444748
global,global_in_CA_trigger,,10,2.3619941738069814,0.0,0,444748
global,global_in_MA_trigger,,10,1.465794020991543,0.0,0,444748
global,global_in_ME_trigger,,10,1.438378291329025,0.0,0,444748
CA,CA_trigger,,11,7.219657927613501,4.128854992040436,18363,444748
MA,MA_trigger,,11,0.18279053337564924,99.97009542482485,444615,444748
global,combine,,11,1.1586155999922851,0.0,0,444748
global,global_in_CA_trigger,,11,2.342963567882755,0.0,0,444748
global,global_in_MA_trigger,,11,1.4578659257651676,0.0,0,444748
global,global_in_ME_trigger,,11,1.4279429374995825,0.0,0,444748
ME,ME_trigger,,12,1.240501116562903,0.0,0,444748
global,combine,,12,1.1584977343072307,0.0,0,444748
global,global_in_CA_trigger,,12,2.342825374567719,0.0,0,444748
global,global_in_MA_trigger,,12,1.457802770818056,0.0,0,444748
global,global_in_ME_trigger,,12,1.427847055080155,0.0,0,444748
CA,CA_trigger,,13,5.760899873101363,4.580796316116093,20373,444748
global,combine,,13,1.1564494822387836,0.0,0,444748
global,global_in_CA_trigger,,13,2.3352510540892393,0.0,0,444748
global,global_in_MA_trigger,,13,1.4569965600192778,0.0,0,444748
global,global_in_ME_trigger,,13,1.4263064379354864,0.0,0,444748
global,combine,,14,1.1544658185231953,0.0,0,444748
global,global_in_CA_trigger,,14,2.3317811688332384,0.0,0,444748
global,global_in_MA_trigger,,14,1.4564022012961224,0.0,0,444748
global,global_in_ME_trigger,,14,1.4244430618535215,0.0,0,444748
ME,ME_trigger,,15,1.2147300998815511,0.0,0,444748
CA,CA_trigger,,15,4.335029613899126,5.71537140133289,25419,444748
global,combine,,15,1.154368218748123,0.0,0,444748
global,global_in_CA_trigger,,15,2.326360586327217,0.0,0,444748
global,global_in_MA_trigger,,15,1.4572811491543318,0.0,0,444748
global,global_in_ME_trigger,,15,1.4234913538856995,0.0,0,444748
ME,ME_trigger,,16,1.368697658851419,0.0,0,444748
MA,MA_trigger,,16,0.3375501523073678,99.504438468526,442544,444748
global,combine,,16,1.154172229072038,0.0,0,444748
global,global_in_CA_trigger,,16,2.325728815881961,0.0,0,444748
global,global_in_MA_trigger,,16,1.457209396013534,0.0,0,444748
global,global_in_ME_trigger,,16,1.4232573175653949,0.0,0,444748
global,combine,,17,1.1545384607205533,0.0,0,444748
global,global_in_CA_trigger,,17,2.32003358305956,0.0,0,444748
global,global_in_MA_trigger,,17,1.456379166739481,0.0,0,444748
global,global_in_ME_trigger,,17,1.4215189266813495,0.0,0,444748
CA,CA_trigger,,18,5.853375378453524,4.633410380709975,20607,444748
ME,ME_trigger,,18,1.3004875123421484,0.0,0,444748
global,combine,,18,1.1493051808244312,0.0,0,444748
global,global_in_CA_trigger,,18,2.3041281983364494,0.0,0,444748
global,global_in_MA_trigger,,18,1.4489039415097331,0.0,0,444748
global,global_in_ME_trigger,,18,1.4143838609058423,0.0,0,444748
global,combine,,19,1.1473186647566493,0.0,0,444748
global,global_in_CA_trigger,,19,2.295746646013566,0.0,0,444748
global,global_in_MA_trigger,,19,1.4474352114577689,0.0,0,444748
global,global_in_ME_trigger,,19,1.4128352932004962,0.0,0,444748
CA,CA_trigger,,20,3.720120360285685,5.439934524719617,24194,444748
global,combine,,20,1.1425855454949585,0.0,0,444748
global,global_in_CA_trigger,,20,2.2879359059665867,0.0,0,444748
global,global_in_MA_trigger,,20,1.4440767407742696,0.0,0,444748
global,global_in_ME_trigger,,20,1.4096659216456378,0.0,0,444748
global,combine,,21,1.1362531617680116,0.0,0,444748
global,global_in_CA_trigger,,21,2.2764417664551018,0.0,0,444748
global,global_in_MA_trigger,,21,1.4410933147824483,0.0,0,444748
global,global_in_ME_trigger,,21,1.4048021226247283,0.0,0,444748
ME,ME_trigger,,22,1.2808238039098787,0.0,0,444748
global,combine,,22,1.1282765229239988,0.0,0,444748
global,global_in_CA_trigger,,22,2.2567601642235364,0.0,0,444748
global,global_in_MA_trigger,,22,1.4372461572575865,0.0,0,444748
global,global_in_ME_trigger,,22,1.393960950576693,0.0,0,444748
global,combine,,23,1.1270806262484063,0.0,0,444748
global,global_in_CA_trigger,,23,2.2516923334312127,0.0,0,444748
global,global_in_MA_trigger,,23,1.4357180160498526,0.0,0,444748
global,global_in_ME_trigger,,23,1.3923018919499766,0.0,0,444748
CA,CA_trigger,,24,6.210101337306218,4.601707034095712,20466,444748
MA,MA_trigger,,24,0.15032459201127918,99.94536231753712,444505,444748
global,combine,,24,1.1253930579476623,0.0,0,444748
global,global_in_CA_trigger,,24,2.2496765098187774,0.0,0,444748
global,global_in_MA_trigger,,24,1.4352199509922812,0.0,0,444748
global,global_in_ME_trigger,,24,1.3919614524042427,0.0,0,444748
global,combine,,25,1.121553382705304,0.0,0,444748
global,global_in_CA_trigger,,25,2.2401741763512253,0.0,0,444748
global,global_in_MA_trigger,,25,1.4314782447985714,0.0,0,444748
global,global_in_ME_trigger,,25,1.388403052114757,0.0,0,444748
global,combine,,26,1.1171024099059492,0.0,0,444748
global,global_in_CA_trigger,,26,2.2304425131565186,0.0,0,444748
global,global_in_MA_trigger,,26,1.4281080172995164,0.0,0,444748
global,global_in_ME_trigger,,26,1.3838601601532086,0.0,0,444748
MA,MA_trigger,,27,0.15507757631334435,99.98156259274916,444666,444748
global,combine,,27,1.1140457021224837,0.0,0,444748
global,global_in_CA_trigger,,27,2.223104614295955,0.0,0,444748
global,global_in_MA_trigger,,27,1.4245069022157186,0.0,0,444748
global,global_in_ME_trigger,,27,1.380814308760182,0.0,0,444748
global,combine,,28,1.1151401051570122,0.0,0,444748
global,global_in_CA_trigger,,28,2.2197538920801136,0.0,0,444748
global,global_in_MA_trigger,,28,1.4238855145372487,0.0,0,444748
global,global_in_ME_trigger,,28,1.380921126004619,0.0,0,444748
global,combine,,29,1.1146871873033024,0.0,0,444748
global,global_in_CA_trigger,,29,2.2178219241440518,0.0,0,444748
global,global_in_MA_trigger,,29,1.4231926112075406,0.0,0,444748
global,global_in_ME_trigger,,29,1.3802390360696695,0.0,0,444748
ME,ME_trigger,,30,1.2358861475245073,0.0,0,444748
MA,MA_trigger,,30,0.21336265106708655,99.94266416037846,444493,444748
global,combine,,30,1.1073392984301793,0.0,0,444748
global,global_in_CA_trigger,,30,2.2009205364468634,0.0,0,444748
global,global_in_MA_trigger,,30,1.4172430981704083,0.0,0,444748
global,global_in_ME_trigger,,30,1.3726516732745027,0.0,0,444748
CA,CA_trigger,,31,6.10782253593189,4.003165837732828,17804,444748
global,combine,,31,1.1048076074400448,0.0,0,444748
global,global_in_CA_trigger,,31,2.1951327172021897,0.0,0,444748
global,global_in_MA_trigger,,31,1.4144139524973383,0.0,0,444748
global,global_in_ME_trigger,,31,1.3708093210966215,0.0,0,444748
global,combine,,32,1.1043280464521803,0.0,0,444748
global,global_in_CA_trigger,,32,2.19325059499815,0.0,0,444748
global,global_in_MA_trigger,,32,1.4138436951045077,0.0,0,444748
global,global_in_ME_trigger,,32,1.3700895774255326,0.0,0,444748
global,combine,,33,1.1031422435345306,0.0,0,444748
global,global_in_CA_trigger,,33,2.1879325548505077,0.0,0,444748
global,global_in_MA_trigger,,33,1.4106813110297587,0.0,0,444748
global,global_in_ME_trigger,,33,1.3703691784116525,0.0,0,444748
CA,CA_trigger,,34,5.128231321960057,4.454432622518819,19811,444748
global,combine,,34,1.1053561344890865,0.0,0,444748
global,global_in_CA_trigger,,34,2.186801062552235,0.0,0,444748
global,global_in_MA_trigger,,34,1.4111294366275715,0.0,0,444748
global,global_in_ME_trigger,,34,1.3701152182742977,0.0,0,444748
global,combine,,35,1.1046716258190736,0.0,0,444748
global,global_in_CA_trigger,,35,2.1844677965015338,0.0,0,444748
global,global_in_MA_trigger,,35,1.4101533281563183,0.0,0,444748
global,global_in_ME_trigger,,35,1.369038839846351,0.0,0,444748
global,combine,,36,1.0997542525339266,0.0,0,444748
global,global_in_CA_trigger,,36,2.1706230622292018,0.0,0,444748
global,global_in_MA_trigger,,36,1.4049899735269187,0.0,0,444748
global,global_in_ME_trigger,,36,1.3637334399095977,0.0,0,444748
ME,ME_trigger,,37,1.2461191372487912,0.0,0,444748
global,combine,,37,1.0971732305376842,0.0,0,444748
global,global_in_CA_trigger,,37,2.158703050339297,0.0,0,444748
global,global_in_MA_trigger,,37,1.4013310618006323,0.0,0,444748
global,global_in_ME_trigger,,37,1.3598615845217428,0.0,0,444748
global,combine,,38,1.0970563433823624,0.0,0,444748
global,global_in_CA_trigger,,38,2.1584436091515387,0.0,0,444748
global,global_in_MA_trigger,,38,1.4012683352128206,0.0,0,444748
global,global_in_ME_trigger,,38,1.359764062898461,0.0,0,444748
global,combine,,39,1.0927714194581757,0.0,0,444748
global,global_in_CA_trigger,,39,2.148210633551776,0.0,0,444748
global,global_in_MA_trigger,,39,1.397242823120085,0.0,0,444748
