model,epoch,average_loss,accuracy,correct_data,total_data
global,1,2.2906113129120333,22.767211656100546,2047,8991
global,2,2.272695814405714,35.27972416861306,3172,8991
50,3,2.621161081464494,35.4688021354688,3189,8991
global,3,2.1989030826345006,30.719608497386275,2762,8991
global,4,2.176281052984951,45.30085641196752,4073,8991
60,5,0.6619452445847269,78.38950061172282,7048,8991
global,5,2.0384464499391157,61.97308419530641,5572,8991
global,6,1.8796074398101443,67.06706706706707,6030,8991
10,7,3.4158971296668303,40.07340674007341,3603,8991
global,7,1.9977675098397552,53.453453453453456,4806,8991
global,8,1.9443628860387079,61.20565009453899,5503,8991
global,9,1.8570490308763081,66.7334000667334,6000,8991
global,10,1.6906247478931025,72.5392058725392,6522,8991
global,11,1.5839417251486785,76.38749860972082,6868,8991
global,12,1.4559721557970189,79.40162384606829,7139,8991
10,13,2.247035858456384,51.41808475141808,4623,8991
70,13,0.8602947242108034,80.62506951395841,7249,8991
global,13,1.2499684208744877,86.72005338672005,7797,8991
global,14,1.2079507986651474,85.97486375264153,7730,8991
1,15,0.3474640656917701,88.28828828828829,7938,8991
20,15,0.7265724275046124,80.7251696140585,7258,8991
global,15,0.8418973673040988,88.988988988989,8001,8991
60,16,0.4385751287341317,87.55422088755422,7872,8991
90,16,1.0225000174633454,70.10343677010343,6303,8991
global,16,0.6341472776775935,90.52385719052386,8139,8991
10,17,1.408364662218778,60.13791569347124,5407,8991
90,17,0.8782335912912153,72.65042820598376,6532,8991
global,17,0.46586616481322357,91.93638082526971,8266,8991
global,18,0.42116492864035776,90.2124346568791,8111,8991
50,19,0.47174884357861824,87.15382048715382,7836,8991
global,19,0.38626144391359946,89.45612278945613,8043,8991
global,20,0.3679738377798202,87.19830942053164,7840,8991
20,21,0.5345460256152895,84.61795128461796,7608,8991
global,21,0.33120789547515994,89.28928928928929,8028,8991
60,22,0.38179660747690575,88.74429985541097,7979,8991
global,22,0.3139276103572444,88.78878878878879,7983,8991
global,23,0.3256280381638963,86.98698698698699,7821,8991
30,24,0.5582192894773639,82.28228228228228,7398,8991
50,24,0.3612586052077536,89.111333555778,8012,8991
global,24,0.3285577163827816,86.230675119564,7753,8991
20,25,0.48976516511493046,85.7079301523746,7706,8991
global,25,0.33524539465103936,86.31965298631965,7761,8991
30,26,0.5752135979931686,82.61594928261596,7428,8991
global,26,0.33830207341664786,86.39750861973084,7768,8991
30,27,0.6260453920955189,81.85963741519298,7360,8991
global,27,0.3666739225679265,86.25291958625291,7755,8991
80,28,0.29820787117751973,91.15782449115783,8196,8991
global,28,0.3778817620509167,86.36414191969747,7765,8991
90,29,0.9776711347781701,75.7201646090535,6808,8991
30,29,0.6778860178079691,81.83739294850406,7358,8991
50,29,0.3296869769800148,90.44600155711267,8132,8991
global,29,0.3314654418483696,86.9313758202647,7816,8991
50,30,0.2922710200303283,91.15782449115783,8196,8991
10,30,1.2257132169044451,68.41285730174619,6151,8991
40,30,0.6072876647242369,85.35201868535202,7674,8991
30,30,0.6605070251178031,82.28228228228228,7398,8991
global,30,0.28882067790353355,87.9101323545768,7904,8991
global,31,0.43603938801404485,86.2084306528751,7751,8991
70,32,0.4582040610879298,86.86464242019798,7810,8991
90,32,1.2381682092044843,72.99521743966189,6563,8991
20,32,0.3649506887648689,88.66644422199977,7972,8991
global,32,0.31196239805767817,87.28728728728728,7848,8991
70,33,0.3766828485437342,88.5329774218663,7960,8991
global,33,0.3394423670318471,86.97586475364253,7820,8991
50,34,0.34794134699109003,89.86764542320098,8080,8991
60,34,0.37469001267672564,86.18618618618619,7749,8991
global,34,0.32930464485227007,87.10933155377599,7832,8991
50,35,0.3127426916573658,90.87976865754644,8171,8991
1,35,0.24867270345775905,91.74730285841397,8249,8991
global,35,0.33663950352525035,87.26504282059837,7846,8991
70,36,0.3699313983041099,88.90001112223335,7993,8991
global,36,0.31469163951931056,87.65432098765432,7881,8991
30,37,0.6835038161041765,82.36013791569347,7405,8991
global,37,0.3100616708903355,87.7321766210655,7888,8991
global,38,0.3366619581481981,87.27616505394283,7847,8991
40,39,0.29619164352037264,91.11333555778,8192,8991
global,39,0.3385964778543327,87.27616505394283,7847,8991
90,40,0.8564196704240387,78.36725614503392,7046,8991
global,40,0.36468886469935513,87.0092314536759,7823,8991
20,41,0.40900604221847614,87.79891002113224,7894,8991
global,41,0.3320619914386127,87.34289845400957,7853,8991
10,42,0.7136234327572337,77.66655544433321,6983,8991
global,42,0.26637467912672463,88.9111333555778,7994,8991
90,43,0.6371583411431315,81.08108108108108,7290,8991
global,43,0.2930237861088526,88.06584362139918,7918,8991
1,44,0.24754296901984177,92.13658102546991,8284,8991
global,44,0.3044736182486808,88.05472138805473,7917,8991
1,45,0.2355003083273296,92.42575909242576,8310,8991
60,45,0.3717259511098012,85.66344121899677,7702,8991
global,45,0.2868362681219461,88.48848848848849,7956,8991
10,46,0.7605734878063148,79.01234567901234,7104,8991
40,46,0.2471466131542326,92.63708152597042,8329,8991
global,46,0.2291651418060313,90.37926815704593,8126,8991
90,47,0.4946517362012281,84.0062284506729,7553,8991
global,47,0.30735398362441557,88.27716605494383,7937,8991
global,48,0.31140844082888025,88.14369925481037,7925,8991
10,49,0.7085397709942065,78.21154487821154,7032,8991
global,49,0.2661227956124188,88.9333778222667,7996,8991
global,50,0.3360848853750126,87.94349905461016,7907,8991
