local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,1,1,1,tensor(0.0361),23.890784982935152,70,293
72,1,1,1,tensor(0.0265),41.86046511627907,306,731
61,1,1,1,tensor(0.0293),37.76824034334764,264,699
11,1,1,1,tensor(0.0359),22.015503875968992,142,645
71,1,1,1,tensor(0.0226),53.03468208092485,734,1384
42,1,1,1,tensor(0.0349),28.8135593220339,68,236
45,1,1,1,tensor(0.0299),32.48407643312102,204,628
37,1,1,1,tensor(0.0276),44.53488372093023,383,860
21,1,1,1,tensor(0.0327),36.217948717948715,113,312
35,1,1,1,tensor(0.0307),38.677354709418836,193,499
11,2,2,1,tensor(0.0358),24.496124031007753,158,645
59,2,2,1,tensor(0.0331),36.578947368421055,278,760
62,2,2,1,tensor(0.0355),27.89598108747045,118,423
28,2,2,1,tensor(0.0339),28.343313373253494,142,501
65,2,2,1,tensor(0.0325),42.58760107816711,158,371
22,2,2,1,tensor(0.0308),45.1114922813036,263,583
78,2,2,1,tensor(0.0331),31.683168316831683,96,303
58,2,2,1,tensor(0.0358),41.66666666666667,115,276
41,2,2,1,tensor(0.0262),54.62046204620462,331,606
81,2,2,1,tensor(0.0313),42.950285248573756,527,1227
54,3,3,1,tensor(0.0326),44.3159922928709,230,519
55,3,3,1,tensor(0.0316),56.49717514124294,200,354
61,3,3,1,tensor(0.0312),39.62804005722461,277,699
73,3,3,1,tensor(0.0243),67.68189509306261,400,591
18,3,3,1,tensor(0.0358),29.847494553376908,137,459
42,3,3,1,tensor(0.0366),36.86440677966102,87,236
87,3,3,1,tensor(0.0305),59.57446808510638,280,470
41,3,3,1,tensor(0.0264),58.745874587458744,356,606
50,21,3,1,0.03461255505681038,36.49789029535865,173,474
50,22,3,2,0.029985781759023666,34.810126582278485,165,474
50,23,3,3,0.027106542140245438,37.34177215189873,177,474
50,24,3,4,0.02456231787800789,41.561181434599156,197,474
50,25,3,5,0.021359100937843323,53.79746835443038,255,474
50,26,3,6,0.016949044540524483,67.29957805907173,319,474
50,27,3,7,0.015283078886568546,75.9493670886076,360,474
50,28,3,8,0.013600402511656284,78.27004219409282,371,474
50,29,3,9,0.011797974817454815,81.85654008438819,388,474
50,30,3,10,0.012043428607285023,81.43459915611815,386,474
28,3,3,1,tensor(0.0339),31.3373253493014,157,501
37,4,4,1,tensor(0.0233),51.97674418604651,447,860
92,4,4,1,tensor(0.0243),51.867662753468515,486,937
95,4,4,1,tensor(0.0324),48.671096345514954,293,602
76,4,4,1,tensor(0.0567),11.538461538461538,9,78
