model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
1,1_trigger,,1,2.724706151463964,51.47369591814036,4628,8991
2,2_trigger,,1,1.0727260323576344,66.97808920031142,6022,8991
3,3_trigger,,1,1.3704324634676315,66.32187743298854,5963,8991
4,4_trigger,,1,1.4436015809103375,58.49182515849183,5259,8991
5,5_trigger,,1,2.153225680344787,55.93371148926705,5029,8991
global,combine,,1,2.254979860502864,17.183850517183853,1545,8991
global,global_in_1_trigger,,1,2.2549798961423444,17.183850517183853,1545,8991
global,global_in_2_trigger,,1,2.254979863048541,17.183850517183853,1545,8991
global,global_in_3_trigger,,1,2.2549798918995494,17.183850517183853,1545,8991
global,global_in_4_trigger,,1,2.2549798817168405,17.183850517183853,1545,8991
global,global_in_5_trigger,,1,2.2549798579571867,17.183850517183853,1545,8991
1,1_trigger,,2,2.6483322786762455,52.10766321877433,4685,8991
2,2_trigger,,2,1.0192258202874505,68.02357913469025,6116,8991
3,3_trigger,,2,1.3826372475210942,66.6555444333222,5993,8991
4,4_trigger,,2,1.3458973487138668,63.418974530085634,5702,8991
5,5_trigger,,2,2.142171364819138,56.11166722277834,5045,8991
global,combine,,2,2.2171728477609554,20.79857635413191,1870,8991
global,global_in_1_trigger,,2,2.2171728655806957,20.79857635413191,1870,8991
global,global_in_2_trigger,,2,2.2171728621864593,20.79857635413191,1870,8991
global,global_in_3_trigger,,2,2.2171728613379003,20.79857635413191,1870,8991
global,global_in_4_trigger,,2,2.2171728587922233,20.79857635413191,1870,8991
global,global_in_5_trigger,,2,2.217172906311531,20.79857635413191,1870,8991
1,1_trigger,,3,2.666695941954324,52.441330219107996,4715,8991
2,2_trigger,,3,1.0475024141759897,67.46746746746747,6066,8991
3,3_trigger,,3,1.3469187575603219,67.02257813368925,6026,8991
4,4_trigger,,3,1.4010676800932877,60.03781559337115,5398,8991
5,5_trigger,,3,2.115526530066715,56.578801023245475,5087,8991
global,combine,,3,2.1864945169100305,23.467912356801246,2110,8991
global,global_in_1_trigger,,3,2.186494521152826,23.467912356801246,2110,8991
global,global_in_2_trigger,,3,2.186494548306716,23.467912356801246,2110,8991
global,global_in_3_trigger,,3,2.1864945372754483,23.467912356801246,2110,8991
global,global_in_4_trigger,,3,2.186494563580779,23.467912356801246,2110,8991
global,global_in_5_trigger,,3,2.1864945372754483,23.467912356801246,2110,8991
1,1_trigger,,4,2.657971752643214,50.69513958402847,4558,8991
2,2_trigger,,4,1.0078650096833488,68.2349015682349,6135,8991
3,3_trigger,,4,1.3585857904311376,67.99021243465688,6113,8991
4,4_trigger,,4,1.4207849728492328,59.03681459237015,5308,8991
5,5_trigger,,4,2.067993187822154,58.05805805805806,5220,8991
global,combine,,4,2.157454350543306,25.392058725392058,2283,8991
global,global_in_1_trigger,,4,2.157454353937542,25.392058725392058,2283,8991
global,global_in_2_trigger,,4,2.157454353088983,25.392058725392058,2283,8991
global,global_in_3_trigger,,4,2.1574543471490695,25.392058725392058,2283,8991
global,global_in_4_trigger,,4,2.1574543590288964,25.392058725392058,2283,8991
global,global_in_5_trigger,,4,2.157454341209156,25.392058725392058,2283,8991
1,1_trigger,,5,2.595544538645362,51.495940384829275,4630,8991
2,2_trigger,,5,1.03923830064806,68.16816816816817,6129,8991
3,3_trigger,,5,1.3280391744028779,67.31175620064509,6052,8991
