model,epoch,average_loss,accuracy,correct_data,total_data
23,1,1.7477181737673002,41.19675230786342,3704,8991
11,1,1.7627193564210368,38.1492603714826,3430,8991
42,1,1.653806476595139,51.97419641864086,4673,8991
45,1,1.740035649256027,35.53553553553554,3195,8991
37,1,1.7123583289914264,42.42019797575353,3814,8991
21,1,1.719348343603206,46.13502391280169,4148,8991
35,1,1.7335763922152405,43.52129907685463,3913,8991
global,1,2.1740572249156167,27.82782782782783,2502,8991
11,2,1.6769977968827117,48.737626515404294,4382,8991
28,2,1.6939994312210431,42.66488710933156,3836,8991
22,2,1.6418847122336637,55.25525525525525,4968,8991
41,2,1.597371577102819,53.097541986430876,4774,8991
global,2,2.057887927057374,47.970192414636855,4313,8991
18,3,1.5728825944746287,57.86898009120232,5203,8991
42,3,1.522487695112919,58.41396952508063,5252,8991
41,3,1.5346738679326026,54.46557668779891,4897,8991
50,3,1.5872088901034824,55.32198865532199,4974,8991
28,3,1.6046881189389801,51.86297408519631,4663,8991
global,3,1.9629529338434029,59.50394839283728,5350,8991
37,4,1.5186182836075008,56.66777889000111,5095,8991
13,4,1.4745303304504862,60.57168279390501,5446,8991
45,4,1.524662129832062,56.76787899010122,5104,8991
44,4,1.5459567487816592,52.91958625291958,4758,8991
global,4,1.9519405167700252,61.03881659437215,5488,8991
49,5,1.5053264069326489,54.09854298743188,4864,8991
14,5,1.5222861517285786,56.99032365699033,5124,8991
36,5,1.5166228133888826,60.31587142698254,5423,8991
24,5,1.5177402846368504,58.83661439216995,5290,8991
7,5,1.5243554610111414,61.96196196196196,5571,8991
4,5,1.4793856547282145,57.05705705705706,5130,8991
39,5,1.5375550280369346,53.50906462017573,4811,8991
global,5,1.9392580361801688,61.30575019463909,5512,8991
26,6,1.497745825761471,65.24302079857635,5866,8991
29,6,1.52750022556397,58.13591369146924,5227,8991
4,6,1.4527188647828873,67.17828940051163,6040,8991
41,6,1.4630892921933978,61.19452786119452,5502,8991
8,6,1.5011759883051998,61.261261261261254,5508,8991
25,6,1.5062936980763315,61.37248359470582,5518,8991
global,6,1.9238806414718213,62.36236236236237,5607,8991
31,7,1.5165667002994747,58.26938049160272,5239,8991
10,7,1.4481864872345762,69.33600266933601,6234,8991
23,7,1.5096899564427166,58.0246913580247,5217,8991
7,7,1.5233877260710689,56.21176732287844,5054,8991
45,7,1.5173308099155471,57.023690357023696,5127,8991
global,7,1.9046369596525237,63.74151929707486,5731,8991
9,8,1.4861836425455404,65.08730953175397,5852,8991
12,8,1.4872508540645137,62.8517406295184,5651,8991
global,8,1.8197508370593902,69.33600266933601,6234,8991
28,9,1.4580478920659212,61.79512846179512,5556,8991
33,9,1.4276518216587628,65.05394283172062,5849,8991
13,9,1.3886438241830699,67.84562340117895,6100,8991
32,9,1.4053663318062528,64.60905349794238,5809,8991
23,9,1.4635228320497147,58.70314759203649,5278,8991
25,9,1.4356755072197305,65.09843176509843,5853,8991
global,9,1.7897038562135268,70.74852630408186,6361,8991
12,10,1.4137961614942036,66.68891113335557,5996,8991
19,10,1.4253444181588,64.74252029807586,5821,8991
11,10,1.44105976254507,64.2531420309198,5777,8991
13,10,1.3882492314906052,62.77388499610722,5644,8991
49,10,1.3815287837275751,67.24502280057835,6046,8991
34,10,1.4026830123987921,70.00333667000334,6294,8991
14,10,1.4178924297493565,66.71115560004449,5998,8991
global,10,1.7810070838457273,70.6373039706373,6351,8991
14,11,1.4035871015906587,67.66766766766766,6084,8991
36,11,1.4217392823120973,65.86586586586587,5922,8991
6,11,1.4247276459741534,62.8517406295184,5651,8991
46,11,1.4285623475953981,60.74963852741631,5462,8991
37,11,1.4273766963238739,60.19352686019352,5412,8991
global,11,1.772665971432044,70.29251473695918,6320,8991
42,12,1.3763894785525814,67.18941163385608,6041,8991
17,12,1.3989669720040137,66.08831053275497,5942,8991
2,12,1.4189001907961292,65.18740963185408,5861,8991
6,12,1.418201071045818,63.11867422978534,5675,8991
38,12,1.4107587676652347,69.54732510288066,6253,8991
37,12,1.4087986645397839,63.94171949727505,5749,8991
44,12,1.4191237670165282,63.59693026359693,5718,8991
4,12,1.3666996150270823,67.70103436770103,6087,8991
global,12,1.757122726703483,70.89311533755979,6374,8991
24,13,1.4064967189717115,66.6555444333222,5993,8991
38,13,1.412198100759858,64.35324213101991,5786,8991
10,13,1.3599134892168916,70.25914803692581,6317,8991
11,13,1.4198285339274006,66.7334000667334,6000,8991
7,13,1.4212492589703418,63.98620843065288,5753,8991
14,13,1.4050657412138974,65.42097653208764,5882,8991
global,13,1.7422048759439235,71.29351573796018,6410,8991
12,14,1.39908702698874,65.22077633188744,5864,8991
25,14,1.4052331945864593,62.47358469580691,5617,8991
