model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
23,23_trigger,,1,1.7477181898899226,41.19675230786342,3704,8991
11,11_trigger,,1,1.762719358966714,38.1492603714826,3430,8991
42,42_trigger,,1,1.6538064562297214,51.97419641864086,4673,8991
45,45_trigger,,1,1.7400356441646725,35.53553553553554,3195,8991
37,37_trigger,,1,1.7123583442654895,42.42019797575353,3814,8991
21,21_trigger,,1,1.7193483512402377,46.13502391280169,4148,8991
35,35_trigger,,1,1.7335764312489572,43.52129907685463,3913,8991
global,combine,,1,2.1740572249156167,27.82782782782783,2502,8991
global,global_in_1_trigger,,1,2.17405721303579,27.82782782782783,2502,8991
global,global_in_2_trigger,,1,2.174057215581467,27.82782782782783,2502,8991
global,global_in_3_trigger,,1,2.1740572274612937,27.82782782782783,2502,8991
global,global_in_4_trigger,,1,2.1740571952160495,27.82782782782783,2502,8991
global,global_in_5_trigger,,1,2.174057190124695,27.82782782782783,2502,8991
global,global_in_6_trigger,,1,2.174057230006971,27.82782782782783,2502,8991
global,global_in_7_trigger,,1,2.174057242735357,27.82782782782783,2502,8991
global,global_in_8_trigger,,1,2.1740572062473174,27.82782782782783,2502,8991
global,global_in_9_trigger,,1,2.174057189276136,27.82782782782783,2502,8991
global,global_in_10_trigger,,1,2.1740571977617265,27.82782782782783,2502,8991
global,global_in_11_trigger,,1,2.17405720370164,27.82782782782783,2502,8991
global,global_in_12_trigger,,1,2.17405721303579,27.82782782782783,2502,8991
global,global_in_13_trigger,,1,2.174057202853081,27.82782782782783,2502,8991
global,global_in_14_trigger,,1,2.174057212187231,27.82782782782783,2502,8991
global,global_in_15_trigger,,1,2.1740572189757033,27.82782782782783,2502,8991
global,global_in_16_trigger,,1,2.174057204550199,27.82782782782783,2502,8991
global,global_in_17_trigger,,1,2.1740571824876636,27.82782782782783,2502,8991
global,global_in_18_trigger,,1,2.1740572359468846,27.82782782782783,2502,8991
global,global_in_19_trigger,,1,2.1740572113386714,27.82782782782783,2502,8991
global,global_in_20_trigger,,1,2.1740572070958764,27.82782782782783,2502,8991
global,global_in_21_trigger,,1,2.174057202004522,27.82782782782783,2502,8991
global,global_in_22_trigger,,1,2.1740572367954436,27.82782782782783,2502,8991
global,global_in_23_trigger,,1,2.174057215581467,27.82782782782783,2502,8991
global,global_in_24_trigger,,1,2.174057212187231,27.82782782782783,2502,8991
global,global_in_25_trigger,,1,2.1740572240670577,27.82782782782783,2502,8991
global,global_in_26_trigger,,1,2.1740572070958764,27.82782782782783,2502,8991
global,global_in_27_trigger,,1,2.1740571977617265,27.82782782782783,2502,8991
global,global_in_28_trigger,,1,2.174057234249766,27.82782782782783,2502,8991
global,global_in_29_trigger,,1,2.1740572096415534,27.82782782782783,2502,8991
global,global_in_30_trigger,,1,2.174057233401207,27.82782782782783,2502,8991
global,global_in_31_trigger,,1,2.1740572266127347,27.82782782782783,2502,8991
