local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,1,1,1,tensor(0.0446),33.5548172757475,202,602
72,1,1,1,tensor(0.0451),37.85123966942149,229,605
61,1,1,1,tensor(0.0435),32.47863247863248,190,585
11,1,1,1,tensor(0.0443),33.96880415944541,196,577
71,1,1,1,tensor(0.0430),33.28100470957614,212,637
42,1,1,1,tensor(0.0423),33.126934984520126,214,646
45,1,1,1,tensor(0.0443),38.17863397548161,218,571
37,1,1,1,tensor(0.0444),37.60399334442596,226,601
21,1,1,1,tensor(0.0430),32.03389830508475,189,590
35,1,1,1,tensor(0.0444),29.809358752166375,172,577
11,2,2,1,tensor(0.0439),38.30155979202773,221,577
59,2,2,1,tensor(0.0446),37.067545304777596,225,607
62,2,2,1,tensor(0.0432),36.25429553264605,211,582
28,2,2,1,tensor(0.0445),30.3886925795053,172,566
65,2,2,1,tensor(0.0445),34.09490333919156,194,569
22,2,2,1,tensor(0.0433),33.734939759036145,196,581
78,2,2,1,tensor(0.0440),33.06320907617504,204,617
58,2,2,1,tensor(0.0440),31.65217391304348,182,575
41,2,2,1,tensor(0.0423),43.77952755905512,278,635
81,2,2,1,tensor(0.0427),35.204081632653065,207,588
54,3,3,1,tensor(0.0405),46.80073126142596,256,547
55,3,3,1,tensor(0.0404),43.529411764705884,259,595
61,3,3,1,tensor(0.0414),43.58974358974359,255,585
73,3,3,1,tensor(0.0418),44.06504065040651,271,615
18,3,3,1,tensor(0.0423),47.44268077601411,269,567
42,3,3,1,tensor(0.0398),51.857585139318886,335,646
87,3,3,1,tensor(0.0403),43.824027072758035,259,591
41,3,3,1,tensor(0.0403),53.54330708661418,340,635
50,3,3,1,tensor(0.0422),41.622574955908284,236,567
28,3,3,1,tensor(0.0424),43.99293286219081,249,566
37,4,4,1,tensor(0.0408),59.900166389351085,360,601
92,4,4,1,tensor(0.0404),62.123893805309734,351,565
95,4,4,1,tensor(0.0375),57.5591985428051,316,549
76,4,4,1,tensor(0.0381),62.14405360134003,371,597
13,4,4,1,tensor(0.0391),51.59235668789809,324,628
99,4,4,1,tensor(0.0397),67.8921568627451,277,408
94,4,4,1,tensor(0.0379),63.58595194085028,344,541
74,4,4,1,tensor(0.0386),57.286432160804026,342,597
45,4,4,1,tensor(0.0399),62.6970227670753,358,571
