model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,1,2.2666410985638414,15.471026582137693,1391,8991
global,global_in_1_trigger,,1,2.2666410866840145,15.471026582137693,1391,8991
global,global_in_2_trigger,,1,2.2666411070494323,15.471026582137693,1391,8991
global,global_in_3_trigger,,1,2.2666410714099516,15.471026582137693,1391,8991
global,global_in_4_trigger,,1,2.2666410688642746,15.471026582137693,1391,8991
global,global_in_5_trigger,,1,2.2666410943210464,15.471026582137693,1391,8991
global,combine,,2,2.149880349099099,31.865198531865197,2865,8991
global,global_in_1_trigger,,2,2.1498803728587528,31.865198531865197,2865,8991
global,global_in_2_trigger,,2,2.149880361827485,31.865198531865197,2865,8991
global,global_in_3_trigger,,2,2.1498803652217213,31.865198531865197,2865,8991
global,global_in_4_trigger,,2,2.1498803507962174,31.865198531865197,2865,8991
global,global_in_5_trigger,,2,2.1498803779501072,31.865198531865197,2865,8991
global,combine,,3,2.043897552201724,51.062173284395506,4591,8991
global,global_in_1_trigger,,3,2.0438975165622435,51.062173284395506,4591,8991
global,global_in_2_trigger,,3,2.0438975360791023,51.062173284395506,4591,8991
global,global_in_3_trigger,,3,2.043897523350716,51.062173284395506,4591,8991
global,global_in_4_trigger,,3,2.0438975572930786,51.062173284395506,4591,8991
global,global_in_5_trigger,,3,2.0438975046824166,51.062173284395506,4591,8991
global,combine,,4,2.025259798406534,53.72038705372039,4830,8991
global,global_in_1_trigger,,4,2.0252597805867936,53.72038705372039,4830,8991
global,global_in_2_trigger,,4,2.025259800952211,53.72038705372039,4830,8991
global,global_in_3_trigger,,4,2.025259788223825,53.72038705372039,4830,8991
global,global_in_4_trigger,,4,2.0252598051950064,53.72038705372039,4830,8991
global,global_in_5_trigger,,4,2.0252597839810296,53.72038705372039,4830,8991
4,4_trigger,,5,1.5259048017269115,52.29674118563007,4702,8991
global,combine,,5,2.001572746520392,56.72339005672339,5100,8991
global,global_in_1_trigger,,5,2.0015728228907075,56.72339005672339,5100,8991
global,global_in_2_trigger,,5,2.001572772825723,56.72339005672339,5100,8991
global,global_in_3_trigger,,5,2.0015727694314864,56.72339005672339,5100,8991
global,global_in_4_trigger,,5,2.0015727677343684,56.72339005672339,5100,8991
global,global_in_5_trigger,,5,2.0015727660372504,56.72339005672339,5100,8991
4,4_trigger,,6,1.4992618545941232,54.209765320876436,4874,8991
global,combine,,6,1.976538753074635,59.55955955955956,5355,8991
global,global_in_1_trigger,,6,1.976538754771753,59.55955955955956,5355,8991
global,global_in_2_trigger,,6,1.97653876665158,59.55955955955956,5355,8991
global,global_in_3_trigger,,6,1.9765387734400526,59.55955955955956,5355,8991
global,global_in_4_trigger,,6,1.9765387394976899,59.55955955955956,5355,8991
global,global_in_5_trigger,,6,1.976538764954462,59.55955955955956,5355,8991
global,combine,,7,1.9642868788724162,60.28250472694917,5420,8991
global,global_in_1_trigger,,7,1.9642868856608888,60.28250472694917,5420,8991
global,global_in_2_trigger,,7,1.9642868771752982,60.28250472694917,5420,8991
global,global_in_3_trigger,,7,1.964286861901235,60.28250472694917,5420,8991
global,global_in_4_trigger,,7,1.9642869077234244,60.28250472694917,5420,8991
global,global_in_5_trigger,,7,1.9642868703868257,60.28250472694917,5420,8991
global,combine,,8,1.8781414182601655,66.21065509954398,5953,8991
global,global_in_1_trigger,,8,1.878141412320252,66.21065509954398,5953,8991
global,global_in_2_trigger,,8,1.878141409774575,66.21065509954398,5953,8991
