model,epoch,average_loss,accuracy,correct_data,total_data
1,1,0.19773961693966643,93.57134912690468,8413,8991
2,1,0.28928091459472643,90.63507952396841,8149,8991
3,1,0.2832265391311077,91.4914914914915,8226,8991
4,1,0.2078907243959658,93.56022689356023,8412,8991
5,1,0.5272792900593736,84.69580691802913,7615,8991
global,1,2.2794434262414542,25.87031475920365,2326,8991
1,2,0.3584105685533929,88.78878878878879,7983,8991
2,2,0.2665288708735303,91.95862529195863,8268,8991
3,2,0.18663871028428347,94.28317206094984,8477,8991
4,2,0.19284817131909285,94.13858302747191,8464,8991
5,2,0.18128327964848054,94.97275052830608,8539,8991
global,2,2.2474346600017987,45.00055611166722,4046,8991
1,3,0.23188113262014015,92.75942609275943,8340,8991
2,3,0.2499814087603941,91.93638082526971,8266,8991
3,3,0.17470003391529346,94.60571682793905,8506,8991
4,3,0.14600840270247453,95.42876209542877,8580,8991
5,3,0.3304997970153381,89.85652318985652,8079,8991
global,3,2.234127251301866,41.30797464130798,3714,8991
1,4,0.1854965781465466,94.116338560783,8462,8991
2,4,0.2958720966621681,90.36814592370148,8125,8991
3,4,0.15846351778503254,94.88377266155044,8531,8991
4,4,0.19453925795263952,94.01623846068291,8453,8991
5,4,0.28109895920490957,92.32565899232566,8301,8991
global,4,2.2253640995528405,33.98954510065621,3056,8991
1,5,0.19769991195953643,93.8160382604827,8435,8991
2,5,0.2008902559077802,93.54910466021578,8411,8991
3,5,0.16313969347132498,95.13958402847291,8554,8991
4,5,0.1318030679945871,96.18507396285175,8648,8991
5,5,0.25360551483439414,91.98086975864753,8270,8991
global,5,2.120027898721204,61.86186186186187,5562,8991
1,6,0.21059658147909263,93.36002669336003,8394,8991
2,6,0.1801838784723788,94.49449449449449,8496,8991
3,6,0.1620343903415448,95.02836169502837,8544,8991
4,6,0.10938233715211598,96.8190412634857,8705,8991
5,6,0.2519553402164677,92.32565899232566,8301,8991
global,6,1.945487057084754,82.54921588254922,7422,8991
1,7,0.1643815728451569,94.78367256145035,8522,8991
2,7,0.22519510310214083,92.88177065954844,8351,8991
