model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,1,2.2925589876171744,12.901790679568457,1160,8991
global,global_in_1_trigger,,1,2.29255894603778,12.901790679568457,1160,8991
global,global_in_10_trigger,,1,2.292558956220489,12.901790679568457,1160,8991
global,global_in_20_trigger,,1,2.2925589867686154,12.901790679568457,1160,8991
global,global_in_30_trigger,,1,2.2925589723431115,12.901790679568457,1160,8991
global,global_in_40_trigger,,1,2.2925589842229384,12.901790679568457,1160,8991
global,global_in_50_trigger,,1,2.2925589757373475,12.901790679568457,1160,8991
global,global_in_60_trigger,,1,2.292558968948875,12.901790679568457,1160,8991
global,global_in_70_trigger,,1,2.2925589630089616,12.901790679568457,1160,8991
global,global_in_80_trigger,,1,2.292558979131584,12.901790679568457,1160,8991
global,global_in_90_trigger,,1,2.2925590062854737,12.901790679568457,1160,8991
global,combine,,2,2.2800447703495053,13.646980313646981,1227,8991
global,global_in_1_trigger,,2,2.280044750832647,13.646980313646981,1227,8991
global,global_in_10_trigger,,2,2.280044816171695,13.646980313646981,1227,8991
global,global_in_20_trigger,,2,2.2800447678038283,13.646980313646981,1227,8991
global,global_in_30_trigger,,2,2.2800447737437417,13.646980313646981,1227,8991
global,global_in_40_trigger,,2,2.2800447669552693,13.646980313646981,1227,8991
global,global_in_50_trigger,,2,2.2800447754408597,13.646980313646981,1227,8991
global,global_in_60_trigger,,2,2.280044765258151,13.646980313646981,1227,8991
global,global_in_70_trigger,,2,2.2800447678038283,13.646980313646981,1227,8991
global,global_in_80_trigger,,2,2.2800447890178046,13.646980313646981,1227,8991
global,global_in_90_trigger,,2,2.2800447992005135,13.646980313646981,1227,8991
