local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,1,1,1,0.03758663684129715,16.11295681063123,97,602
72,1,1,1,0.03746543079614639,12.727272727272727,77,605
61,1,1,1,0.03882836177945137,15.213675213675213,89,585
11,1,1,1,0.03915245458483696,18.19757365684575,105,577
71,1,1,1,0.03543920814990997,19.78021978021978,126,637
42,1,1,1,0.03815770894289017,26.160990712074305,169,646
45,1,1,1,0.0358910970389843,14.535901926444833,83,571
37,1,1,1,0.03788271173834801,19.13477537437604,115,601
21,1,1,1,0.03819479048252106,17.796610169491526,105,590
35,1,1,1,0.03950343653559685,11.091854419410744,64,577
11,2,2,1,0.03883315622806549,16.464471403812826,95,577
59,2,2,1,0.036924753338098526,17.627677100494235,107,607
62,2,2,1,0.03851762413978577,20.446735395189002,119,582
28,2,2,1,0.03589974343776703,16.784452296819786,95,566
65,2,2,1,0.03573456034064293,16.16871704745167,92,569
22,2,2,1,0.03846562281250954,18.76075731497418,109,581
78,2,2,1,0.03625344857573509,15.883306320907616,98,617
58,2,2,1,0.035172246396541595,14.608695652173914,84,575
41,2,2,1,0.03539518639445305,18.11023622047244,115,635
81,2,2,1,0.03814368322491646,20.238095238095237,119,588
