local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,1,1,1,0.02728448435664177,41.58878504672897,178,428
23,2,1,2,0.0360741913318634,51.4018691588785,220,428
23,3,1,3,0.018676815554499626,48.13084112149533,206,428
23,4,1,4,0.01640123501420021,48.13084112149533,206,428
23,5,1,5,0.013936794362962246,48.13084112149533,206,428
23,6,1,6,0.012675166130065918,63.084112149532714,270,428
23,7,1,7,0.01139746606349945,80.14018691588785,343,428
23,8,1,8,0.010521960444748402,85.98130841121495,368,428
23,9,1,9,0.009259936399757862,96.26168224299066,412,428
23,10,1,10,0.008942481130361557,96.02803738317756,411,428
72,1,1,1,0.23061053454875946,0.0,0,10
72,2,1,2,0.21817393600940704,80.0,8,10
72,3,1,3,0.19283661246299744,60.0,6,10
72,4,1,4,0.1880474090576172,60.0,6,10
72,5,1,5,0.18078097701072693,60.0,6,10
72,6,1,6,0.17056891322135925,60.0,6,10
72,7,1,7,0.1568276584148407,60.0,6,10
72,8,1,8,0.1393127143383026,60.0,6,10
72,9,1,9,0.11898132413625717,60.0,6,10
72,10,1,10,0.11680620908737183,60.0,6,10
61,1,1,1,0.02247311733663082,61.53846153846154,472,767
61,2,1,2,0.013444313779473305,71.70795306388527,550,767
61,3,1,3,0.009257378987967968,71.70795306388527,550,767
61,4,1,4,0.007484146859496832,77.18383311603651,592,767
61,5,1,5,0.005584914702922106,92.04693611473273,706,767
61,6,1,6,0.004424457438290119,93.8722294654498,720,767
61,7,1,7,0.0037762532010674477,94.26336375488917,723,767
61,8,1,8,0.0031778384000062943,96.08865710560626,737,767
61,9,1,9,0.002925060223788023,96.34941329856585,739,767
61,10,1,10,0.002866832073777914,96.61016949152543,741,767
11,1,1,1,0.05209735408425331,53.57142857142857,45,84
11,2,1,2,0.03867705538868904,53.57142857142857,45,84
11,3,1,3,0.01964542642235756,58.333333333333336,49,84
11,4,1,4,0.01961515285074711,73.80952380952381,62,84
11,5,1,5,0.01920877769589424,92.85714285714286,78,84
11,6,1,6,0.01877441629767418,79.76190476190477,67,84
11,7,1,7,0.01755954883992672,60.71428571428571,51,84
11,8,1,8,0.016204258427023888,83.33333333333334,70,84
11,9,1,9,0.015785790979862213,60.71428571428571,51,84
11,10,1,10,0.015419778414070606,65.47619047619048,55,84
71,1,1,1,0.03677346557378769,38.01169590643275,130,342
71,2,1,2,0.02834271267056465,33.62573099415205,115,342
71,3,1,3,0.02704673819243908,45.614035087719294,156,342
71,4,1,4,0.025514062494039536,45.614035087719294,156,342
71,5,1,5,0.024964652955532074,45.614035087719294,156,342
71,6,1,6,0.024479227140545845,45.614035087719294,156,342
71,7,1,7,0.02364048734307289,45.614035087719294,156,342
71,8,1,8,0.02285872772336006,46.783625730994146,160,342
71,9,1,9,0.022401226684451103,47.368421052631575,162,342
71,10,1,10,0.022065483033657074,46.783625730994146,160,342
42,1,1,1,0.035395197570323944,92.06349206349206,58,63
42,2,1,2,0.031518787145614624,96.82539682539682,61,63
42,3,1,3,0.021128656342625618,96.82539682539682,61,63
42,4,1,4,0.01874568499624729,96.82539682539682,61,63
42,5,1,5,0.015115122310817242,96.82539682539682,61,63
42,6,1,6,0.01058790273964405,96.82539682539682,61,63
42,7,1,7,0.006393227260559797,96.82539682539682,61,63
42,8,1,8,0.004002340603619814,96.82539682539682,61,63
42,9,1,9,0.0034313821233808994,96.82539682539682,61,63
42,10,1,10,0.0034372075460851192,96.82539682539682,61,63
45,1,1,1,0.027673538774251938,61.855670103092784,240,388
45,2,1,2,0.048544809222221375,60.567010309278345,235,388
45,3,1,3,0.019743189215660095,70.10309278350515,272,388
45,4,1,4,0.0189506858587265,70.10309278350515,272,388
45,5,1,5,0.01758500188589096,70.10309278350515,272,388
45,6,1,6,0.01354030892252922,70.10309278350515,272,388
45,7,1,7,0.011858905665576458,70.10309278350515,272,388
45,8,1,8,0.00896651204675436,73.19587628865979,284,388
45,9,1,9,0.007707273121923208,88.4020618556701,343,388
45,10,1,10,0.0065999990329146385,88.4020618556701,343,388
37,1,1,1,0.029343439266085625,37.19723183391003,215,578
37,2,1,2,0.019989406690001488,59.16955017301038,342,578
37,3,1,3,0.008180391043424606,86.50519031141869,500,578
37,4,1,4,0.006254624575376511,89.44636678200692,517,578
37,5,1,5,0.005058293230831623,92.90657439446368,537,578
37,6,1,6,0.004287430085241795,93.77162629757785,542,578
37,7,1,7,0.004442187026143074,93.77162629757785,542,578
37,8,1,8,0.0034803012385964394,93.42560553633218,540,578
