model,epoch,average_loss,accuracy,correct_data,total_data
23,1,5.718201544032639,21.64386608831053,1946,8991
72,1,2.5437948086704325,11.233455677900123,1010,8991
61,1,7.298085449137289,32.24335446557669,2899,8991
11,1,5.930180158117644,16.016016016016017,1440,8991
71,1,3.788601410825159,12.212212212212211,1098,8991
42,1,5.2043092541190275,10.922033144255366,982,8991
45,1,4.557010118163954,18.707596485374264,1682,8991
37,1,4.096606753000016,31.364698031364696,2820,8991
21,1,4.671985726774952,32.82171059948838,2951,8991
35,1,4.287437321015134,21.777332888443997,1958,8991
global,1,2.212157430087694,11.233455677900123,1010,8991
11,2,7.44187342249476,21.043265487709935,1892,8991
59,2,3.8504343449691554,10.922033144255366,982,8991
62,2,6.514961844304157,11.433655878100323,1028,8991
28,2,3.9646239884768666,17.89567345122901,1609,8991
65,2,7.415798325995266,32.20998776554332,2896,8991
22,2,3.054182777069604,11.233455677900123,1010,8991
78,2,3.74469825049659,63.90835279724168,5746,8991
58,2,4.583702609266167,48.826604382159935,4390,8991
41,2,6.27660135246466,20.286953620286955,1824,8991
global,2,2.006269814957237,29.7630964297631,2676,8991
54,3,4.479641486375699,33.97842286731176,3055,8991
55,3,4.525299279314036,53.9428317206095,4850,8991
61,3,5.2186759674645895,32.665999332666004,2937,8991
73,3,4.694895994966863,20.309198086975865,1826,8991
18,3,3.4783358221231215,20.3759314870426,1832,8991
42,3,7.766718444722391,10.922033144255366,982,8991
41,3,5.749345781328203,21.454788121454786,1929,8991
50,3,24.560405437175458,10.899788677566455,980,8991
28,3,4.019952170934498,39.70637303970637,3570,8991
global,3,1.6705269544650445,54.06517628739851,4861,8991
37,4,3.7652876706187524,31.776220665109555,2857,8991
76,4,2.923299555862829,29.82982982982983,2682,8991
13,4,2.8837100022521436,29.97441886330775,2695,8991
74,4,5.90789747911703,43.23212100989879,3887,8991
45,4,4.137720025934137,22.967411856300746,2065,8991
44,4,6.185707709187595,11.478144811478144,1032,8991
global,4,1.6344855831139027,74.16305194082972,6668,8991
60,5,9.856590097041487,20.909798687576465,1880,8991
49,5,2.684605339320983,16.004893782671562,1439,8991
65,5,5.8418482976791895,39.07240573907241,3513,8991
14,5,4.279528378883441,12.690468246023801,1141,8991
36,5,4.411759777151826,14.114114114114114,1269,8991
24,5,2.6185065884569467,14.20309198086976,1277,8991
7,5,7.389320723990049,21.16561005449894,1903,8991
4,5,4.188650759795712,9.921032143254365,892,8991
76,5,2.8582268181267203,37.84896007118229,3403,8991
39,5,3.2348377345308634,31.03103103103103,2790,8991
global,5,1.432187225168691,65.20965409854298,5863,8991
26,6,5.621534186095818,22.044266488710935,1982,8991
29,6,2.838694314804985,52.79724168613058,4747,8991
4,6,3.4396932179982715,10.043376710043377,903,8991
41,6,6.088192808761995,19.452786119452785,1749,8991
67,6,3.5729333535806314,61.00544989433878,5485,8991
76,6,2.8439147468934323,36.01379156934713,3238,8991
