model,epoch,average_loss,accuracy,correct_data,total_data
1,1,0.9404628339141007,66.66666666666666,5994,8991
2,1,0.6169614904304193,79.43499054610166,7142,8991
3,1,0.498674247278386,85.09620731842953,7651,8991
4,1,0.4749626646104451,86.55321988655322,7782,8991
5,1,0.5908514242816085,83.07196084973863,7469,8991
global,1,2.2742166851163774,18.94116338560783,1703,8991
1,2,0.4566167760990496,86.51985318651985,7779,8991
2,2,0.4719802997306117,85.28528528528528,7668,8991
3,2,0.47911655214734183,85.09620731842953,7651,8991
4,2,0.3896345977138298,88.27716605494383,7937,8991
5,2,0.5132444960006868,83.58358358358359,7515,8991
global,2,2.2554452196269077,25.03614725836948,2251,8991
1,3,0.3857869600218165,88.3105327549772,7940,8991
2,3,0.42594418267415635,86.92025358692025,7815,8991
3,3,0.389704366664231,87.97686575464353,7910,8991
4,3,0.34403356314103206,89.7119341563786,8066,8991
5,3,0.40281820970784965,87.7321766210655,7888,8991
global,3,2.251134550620499,25.647870092314534,2306,8991
1,4,0.42388960464209396,86.89800912023135,7813,8991
2,4,0.4413569732206097,86.72005338672005,7797,8991
3,4,0.3017960819833709,91.16894672450228,8197,8991
4,4,0.3433106544086472,89.8120342564787,8075,8991
5,4,0.3924050774487833,88.15482148815482,7926,8991
global,4,2.2360032796196805,32.588143699254815,2930,8991
1,5,0.458891872728034,85.27416305194083,7667,8991
2,5,0.44073973401026895,86.75342008675342,7800,8991
3,5,0.4238480098148618,87.03147592036481,7825,8991
4,5,0.3455745225859065,89.83427872316761,8077,8991
5,5,0.5017313430577387,84.21755088421754,7572,8991
global,5,2.193358873501594,45.57891224557891,4098,8991
1,6,0.3809504101663818,88.68868868868869,7974,8991
2,6,0.33324779677664185,89.97886775664553,8090,8991
3,6,0.4117555225297217,88.17706595484374,7928,8991
4,6,0.3187864083706,90.55722389055722,8142,8991
5,6,0.37944878010818234,87.75442108775442,7890,8991
global,6,2.1804301834997433,48.29273718162607,4342,8991
1,7,0.3162674377232661,90.60171282393505,8146,8991
2,7,0.384159401889479,88.04359915471026,7916,8991
3,7,0.3683094233191593,88.24379935491046,7934,8991
4,7,0.29760131495453174,90.77966855744634,8162,8991
5,7,0.389784772249446,89.2114336558781,8021,8991
global,7,2.1565295212951123,53.06417528639751,4771,8991
1,8,0.3369223462926733,90.27916805694584,8117,8991
