model,epoch,average_loss,accuracy,correct_data,total_data
4,9,0.5625728182473924,85.18518518518519,7659,8991
5,9,0.590079114190756,86.35301968635302,7764,8991
global,9,2.0352539437563104,49.37159381603826,4439,8991
1,10,0.5723739254263825,86.3085307529752,7760,8991
2,10,0.5898785489828751,85.05171838505173,7647,8991
3,10,0.5838470688095322,85.58558558558559,7695,8991
4,10,0.5451398831879705,86.55321988655322,7782,8991
5,10,0.5879379111658996,86.3085307529752,7760,8991
global,10,2.0185115696683553,51.429206984762544,4624,8991
1,11,0.5658129165016389,87.4096318540763,7859,8991
2,11,0.5714757662834546,86.01935268601936,7734,8991
3,11,0.60277750971797,85.01835168501836,7644,8991
4,11,0.5501951869556867,86.19730841953064,7750,8991
5,11,0.5935142261673566,86.9313758202647,7816,8991
global,11,1.9991293639763352,53.553553553553556,4815,8991
1,12,0.5781512885718971,86.17506395284174,7748,8991
2,12,0.5942149040842465,84.27316205093983,7577,8991
3,12,0.5766230417615831,86.19730841953064,7750,8991
4,12,0.5435719875615294,85.95261928595261,7728,8991
5,12,0.5810488254418562,86.89800912023135,7813,8991
global,12,1.9633404249450732,56.77900122344567,5105,8991
1,13,0.5621035799355942,87.24279835390946,7844,8991
2,13,0.5796069782788702,86.08608608608608,7740,8991
3,13,0.5632012593919875,86.61995328661996,7788,8991
4,13,0.5428082071863733,85.99710821933044,7732,8991
5,13,0.5817746748026373,86.7089311533756,7796,8991
global,13,1.9478321247272663,57.89122455789123,5205,8991
1,14,0.5718956434903056,86.85352018685352,7809,8991
2,14,0.587836929879641,84.45111778445111,7593,8991
3,14,0.5678682484253934,86.7311756200645,7798,8991
4,14,0.5565405079711466,85.7301746190635,7708,8991
5,14,0.5975899503833261,86.4086308530753,7769,8991
global,14,1.9315131646403347,58.9478367256145,5300,8991
1,15,0.5669701452873637,86.56434211989767,7783,8991
2,15,0.5731923912963935,85.76354131909687,7711,8991
3,15,0.5770121145773459,86.01935268601936,7734,8991
4,15,0.5451466303992862,86.230675119564,7753,8991
5,15,0.5822699583620214,86.57546435324213,7784,8991
global,15,1.9136810693071544,59.99332665999333,5394,8991
1,16,0.559528363558464,87.37626515404293,7856,8991
2,16,0.5751106617328999,85.19630741852964,7660,8991
3,16,0.5759446198517854,86.15281948615282,7746,8991
4,16,0.537345860667627,86.64219775330886,7790,8991
5,16,0.5925719520298157,86.56434211989767,7783,8991
global,16,1.899227876761853,60.983205427649864,5483,8991
1,17,0.5644508001603085,86.74229785340897,7799,8991
2,17,0.5728742315007879,85.99710821933044,7732,8991
3,17,0.5627520714701382,86.5309754198643,7780,8991
4,17,0.5394592425168495,86.37526415304193,7766,8991
5,17,0.5904156554727742,86.87576465354243,7811,8991
global,17,1.883471960221126,61.87298409520632,5563,8991
1,18,0.562603117957978,87.4096318540763,7859,8991
2,18,0.5792433647806606,84.76254031809587,7621,8991
3,18,0.5597303080991012,86.7311756200645,7798,8991
4,18,0.5394850981114849,87.46524302079858,7864,8991
5,18,0.5770508990299978,87.16494272049827,7837,8991
global,18,1.853144624795151,62.96296296296296,5661,8991
1,19,0.5538485349583661,87.44299855410966,7862,8991
2,19,0.5773141453865703,85.81915248581915,7716,8991
3,19,0.5604885223510865,86.94249805360916,7817,8991
4,19,0.5405833119479478,87.08708708708708,7830,8991
5,19,0.5849760068482518,86.49760871983094,7777,8991
global,19,1.8288601313240866,63.975086197308414,5752,8991
1,20,0.5588167796422928,87.29840952063175,7849,8991
2,20,0.5739459053797314,85.0072294516739,7643,8991
3,20,0.5626326605417402,86.2084306528751,7751,8991
4,20,0.5441184877063207,86.24179735290846,7754,8991
5,20,0.5792514963100172,87.22055388722055,7842,8991
global,20,1.813945045169953,64.50895339784228,5800,8991
1,21,0.5550617221836094,87.43187632076521,7861,8991
2,21,0.5952300248959083,84.4066288510733,7589,8991
3,21,0.5666075543028244,86.41975308641975,7770,8991
4,21,0.5459808550717873,85.69680791903014,7705,8991
5,21,0.5855745027678095,86.31965298631965,7761,8991
global,21,1.7881685523617694,65.26526526526526,5868,8991
1,22,0.5577547465610685,87.16494272049827,7837,8991
2,22,0.5720041039761414,85.29640751862974,7669,8991
3,22,0.5644387938981326,86.67556445334223,7793,8991
4,22,0.5316789048145775,87.44299855410966,7862,8991
5,22,0.5715229552893415,87.33177622066512,7852,8991
global,22,1.7742633312566038,65.55444333222111,5894,8991
1,23,0.557359140901223,87.63207652096541,7879,8991
2,23,0.5754976522907931,84.9293738182627,7636,8991
3,23,0.577730923655725,85.91925258591925,7725,8991
4,23,0.544340110331618,86.55321988655322,7782,8991
5,23,0.5824546313314997,86.47536425314203,7775,8991
global,23,1.7592117806825922,65.77688799911023,5914,8991
1,24,0.562852455158677,86.97586475364253,7820,8991
2,24,0.5840657948784695,84.59570681792904,7606,8991
3,24,0.5616285962425235,86.29740851963075,7759,8991
4,24,0.53497178683675,86.9091313535758,7814,8991
5,24,0.5716621642674372,87.25392058725392,7845,8991
global,24,1.729939067553339,66.14392169947726,5947,8991
1,25,0.5608012785225819,87.1315760204649,7834,8991
2,25,0.5844494765863683,84.98498498498499,7641,8991
3,25,0.5554750311190368,86.87576465354243,7811,8991
4,25,0.5395737156800626,86.77566455344234,7802,8991
5,25,0.5750213712569856,87.27616505394283,7847,8991
global,25,1.7182545653971029,66.49983316649983,5979,8991
1,26,0.5544953868646614,87.86564342119898,7900,8991
2,26,0.571372975657135,85.95261928595261,7728,8991
3,26,0.5662782940818423,86.19730841953064,7750,8991
4,26,0.5364877692107933,86.67556445334223,7793,8991
5,26,0.5815921535668019,86.6088310532755,7787,8991
global,26,1.7034318898705563,66.66666666666666,5994,8991
1,27,0.5613019338851113,86.88688688688688,7812,8991
2,27,0.5705720754900679,85.85251918585251,7719,8991
3,27,0.567412726328352,86.3085307529752,7760,8991
4,27,0.5354786852604422,86.51985318651985,7779,8991
5,27,0.5762224921844995,87.09820932043154,7831,8991
global,27,1.6924305863752207,66.75564453342231,6002,8991
1,28,0.5509606491749046,88.02135468802136,7914,8991
2,28,0.5792965970120512,85.54109665220776,7691,8991
3,28,0.5532592030524041,87.22055388722055,7842,8991
4,28,0.542543659034129,86.6088310532755,7787,8991
5,28,0.5745654744150482,86.63107551996441,7789,8991
global,28,1.68134300733432,66.96696696696696,6021,8991
1,29,0.5543852038039287,87.5097319541764,7868,8991
2,29,0.5752636167313894,84.86264041819598,7630,8991
3,29,0.557033687528335,86.79790902013124,7804,8991
4,29,0.5306798534840925,87.43187632076521,7861,8991
5,29,0.5782303683366119,86.9313758202647,7816,8991
global,29,1.6704086576946955,67.10043376710043,6033,8991
1,30,0.5535501075552006,87.16494272049827,7837,8991
2,30,0.5784422645657946,84.81815148481815,7626,8991
3,30,0.5651622263505639,86.33077521966412,7762,8991
4,30,0.5358757710194325,87.02035368702036,7824,8991
5,30,0.5663787902044568,87.54309865420976,7871,8991
global,30,1.6576073423480446,67.28951173395618,6050,8991
1,31,0.5620707954319337,87.12045378712045,7833,8991
2,31,0.5703014403054585,85.8080302524747,7715,8991
3,31,0.5770525233841833,85.44099655210766,7682,8991
4,31,0.5322944340723373,86.86464242019798,7810,8991
5,31,0.5766910550432839,86.45311978645312,7773,8991
global,31,1.6266563312851696,67.76776776776778,6093,8991
1,32,0.5494245529811224,87.62095428762096,7878,8991
2,32,0.5716213501675775,85.59670781893004,7696,8991
3,32,0.5637057892751964,86.230675119564,7753,8991
4,32,0.5357811407734775,86.9313758202647,7816,8991
5,32,0.5694560442468293,87.57646535424313,7874,8991
global,32,1.6167956846413472,67.94572350127905,6109,8991
1,33,0.5593301747402377,87.10933155377599,7832,8991
2,33,0.5791520884644002,85.26304081859637,7666,8991
3,33,0.5457478488145263,87.08708708708708,7830,8991
4,33,0.537870450699214,87.05372038705373,7827,8991
5,33,0.5767454862886296,85.98598598598599,7731,8991
global,33,1.6051943344847668,68.14592370147926,6127,8991
1,34,0.5512443752923116,87.82115448782115,7896,8991
2,34,0.5678784054652322,85.39650761872984,7678,8991
3,34,0.5506929744007245,87.28728728728728,7848,8991
4,34,0.5398892513067673,86.97586475364253,7820,8991
5,34,0.566124695345234,87.04259815370926,7826,8991
global,34,1.5926415255994928,68.2571460349238,6137,8991
1,35,0.5537357035447992,87.60983205427651,7877,8991
2,35,0.578477177255584,84.38438438438438,7587,8991
3,35,0.552879051774485,87.09820932043154,7831,8991
4,35,0.5386201917707503,86.36414191969747,7765,8991
5,35,0.5753309985790777,86.26404181959737,7756,8991
global,35,1.5707350849588195,68.42397953509065,6152,8991
1,36,0.5477694423481642,87.82115448782115,7896,8991
2,36,0.5609775634857269,85.9081303525748,7724,8991
3,36,0.5477734806407427,86.96474252029807,7819,8991
4,36,0.5307778928160813,86.9313758202647,7816,8991
5,36,0.5681023288523577,87.5319764208653,7870,8991
global,36,1.550951335602774,68.8355021688355,6189,8991
1,37,0.548750272888109,87.56534312089867,7873,8991
2,37,0.5615065047160469,86.64219775330886,7790,8991
3,37,0.5568399381589841,86.79790902013124,7804,8991
4,37,0.5308116148714361,87.04259815370926,7826,8991
5,37,0.5620666686770728,86.99810922033144,7822,8991
global,37,1.5424317903108187,68.9133578022467,6196,8991
1,38,0.5511076176952777,87.77666555444334,7892,8991
2,38,0.5636890936635013,85.49660771882995,7687,8991
3,38,0.5594569923164131,86.8090312534757,7805,8991
4,38,0.5323365300267309,86.58658658658659,7785,8991
5,38,0.5759049028327237,86.03047491936381,7735,8991
global,38,1.5336296795181141,69.0357023690357,6207,8991
1,39,0.5450981639938006,88.09921032143254,7921,8991
2,39,0.5616877242622804,85.14069625180737,7655,8991
3,39,0.549193441556248,86.68668668668668,7794,8991
4,39,0.535143051830551,86.3085307529752,7760,8991
5,39,0.5654860536721482,86.74229785340897,7799,8991
global,39,1.5130947135523924,69.30263596930264,6231,8991
1,40,0.5560885318963577,87.36514292069847,7855,8991
2,40,0.5713750989640493,84.81815148481815,7626,8991
3,40,0.5460848601982652,86.72005338672005,7797,8991
4,40,0.5382860349396977,85.67456345234123,7703,8991
5,40,0.563120902121604,87.15382048715382,7836,8991
global,40,1.5046457632830856,69.40273606940274,6240,8991
1,41,0.5463311826807548,87.63207652096541,7879,8991
2,41,0.5770733436293417,84.36213991769547,7585,8991
3,41,0.5439286263285245,86.86464242019798,7810,8991
4,41,0.5278745931693888,87.58758758758759,7875,8991
5,41,0.5625413239777863,87.14269825380937,7835,8991
global,41,1.4954521617055696,69.54732510288066,6253,8991
1,42,0.5471557739804285,87.9323768212657,7906,8991
2,42,0.5640449486801322,85.71905238571905,7707,8991
3,42,0.5651039574968577,86.16394171949727,7747,8991
4,42,0.5272710215937984,86.67556445334223,7793,8991
5,42,0.5611503027448292,87.64319875430986,7880,8991
global,42,1.4762578261414354,69.89211433655879,6284,8991
1,43,0.5471723700985736,87.7099321543766,7886,8991
2,43,0.5751481519208418,84.98498498498499,7641,8991
3,43,0.5461925597387617,87.1315760204649,7834,8991
4,43,0.523927839642146,87.7321766210655,7888,8991
5,43,0.5642037241573713,87.22055388722055,7842,8991
global,43,1.467688617233227,69.96996996996997,6291,8991
1,44,0.5503711307980886,87.43187632076521,7861,8991
2,44,0.577099980534734,84.47336225114003,7595,8991
3,44,0.5457794660191265,87.45412078745413,7863,8991
4,44,0.5338316223616331,86.27516405294183,7757,8991
5,44,0.5686990184018111,87.24279835390946,7844,8991
global,44,1.456809045051046,70.02558113669225,6296,8991
1,45,0.5450256119818142,87.65432098765432,7881,8991
2,45,0.562451342986935,86.63107551996441,7789,8991
3,45,0.5553480551805264,86.11945278611945,7743,8991
4,45,0.5200699889053957,87.78778778778779,7893,8991
5,45,0.5651153916180857,87.07596485374263,7829,8991
global,45,1.4495280493540144,70.12568123679235,6305,8991
1,46,0.5433254825327715,87.56534312089867,7873,8991
2,46,0.552787505404303,87.04259815370926,7826,8991
3,46,0.5681736271183293,86.59770881993104,7786,8991
4,46,0.5307216552006311,86.85352018685352,7809,8991
5,46,0.5600221648973056,88.02135468802136,7914,8991
global,46,1.4330189119071057,70.3147592036481,6322,8991
1,47,0.5511987105106408,87.29840952063175,7849,8991
2,47,0.557516136844038,86.3085307529752,7760,8991
3,47,0.5508843388948301,87.03147592036481,7825,8991
4,47,0.524601731837598,87.26504282059837,7846,8991
5,47,0.5616594960965061,86.97586475364253,7820,8991
global,47,1.4263208987728506,70.35924813702592,6326,8991
1,48,0.5454489661594238,87.32065398732065,7851,8991
2,48,0.5807899141613945,84.32877321766212,7582,8991
3,48,0.5646060898629885,86.38638638638638,7767,8991
4,48,0.5366941000592946,86.77566455344234,7802,8991
5,48,0.5578534426777716,87.39850962073184,7858,8991
global,48,1.4169302583867776,70.3147592036481,6322,8991
1,49,0.5426838267778955,87.87676565454343,7901,8991
2,49,0.5673703558651018,84.87376265154043,7631,8991
3,49,0.5461757620878392,87.18718718718719,7839,8991
4,49,0.5277734705980462,87.22055388722055,7842,8991
5,49,0.5594352585974239,86.95362028695362,7818,8991
global,49,1.4008274271416328,70.69291513735958,6356,8991
1,50,0.5448579789268707,87.34289845400957,7853,8991
2,50,0.563311540461292,85.69680791903014,7705,8991
3,50,0.5458497516359269,87.29840952063175,7849,8991
4,50,0.52151337641522,87.18718718718719,7839,8991
5,50,0.559204708918649,87.68768768768768,7884,8991
global,50,1.3932791641909108,70.67067067067066,6354,8991
1,51,0.5423528463155538,87.97686575464353,7910,8991
2,51,0.5542398123305733,85.7079301523746,7706,8991
3,51,0.536229978240434,87.60983205427651,7877,8991
4,51,0.5294981540581923,86.33077521966412,7762,8991
5,51,0.5609081889031501,87.42075408742075,7860,8991
global,51,1.3832974056820493,70.78189300411523,6364,8991
1,52,0.5423114824554915,87.82115448782115,7896,8991
2,52,0.5570765434734389,85.68568568568568,7704,8991
3,52,0.5540250778834661,86.82015348682015,7806,8991
4,52,0.5228458713628654,86.9091313535758,7814,8991
5,52,0.5614484668825456,87.84339895451006,7898,8991
global,52,1.363586892913014,70.82638193749304,6368,8991
1,53,0.5398142711430235,87.85452118785452,7899,8991
2,53,0.5600979435551274,85.83027471916361,7717,8991
3,53,0.5475424457983238,87.0092314536759,7823,8991
4,53,0.525351861337045,87.24279835390946,7844,8991
5,53,0.5653451218009459,86.47536425314203,7775,8991
global,53,1.3584442520523454,70.78189300411523,6364,8991
1,54,0.5380022345733727,87.37626515404293,7856,8991
2,54,0.5617398009683675,85.19630741852964,7660,8991
3,54,0.5439885090354977,86.78678678678679,7803,8991
4,54,0.5171012157142766,86.82015348682015,7806,8991
5,54,0.565152121072828,87.37626515404293,7856,8991
global,54,1.3455978150018237,70.82638193749304,6368,8991
1,55,0.5392924760528487,87.72105438772105,7887,8991
2,55,0.5620371482619162,86.03047491936381,7735,8991
3,55,0.5519835808666672,86.95362028695362,7818,8991
4,55,0.5358533957897921,86.25291958625291,7755,8991
5,55,0.5576884743104242,87.54309865420976,7871,8991
global,55,1.335115241601329,70.89311533755979,6374,8991
1,56,0.5517968693401111,87.09820932043154,7831,8991
2,56,0.5561754347392097,85.77466355244134,7712,8991
3,56,0.5543455133023377,86.69780892003114,7795,8991
4,56,0.5263883363496553,86.45311978645312,7773,8991
5,56,0.552950848356766,87.28728728728728,7848,8991
global,56,1.3301708720812555,70.95984873762652,6380,8991
1,57,0.5395622421008384,87.76554332109887,7891,8991
2,57,0.5459412687308212,86.78678678678679,7803,8991
3,57,0.5472241514000369,86.96474252029807,7819,8991
4,57,0.5228716397680572,87.09820932043154,7831,8991
5,57,0.5576733345317703,88.16594372149927,7927,8991
global,57,1.3244440356426306,71.02658213769325,6386,8991
1,58,0.5354307563110529,87.92125458792125,7905,8991
2,58,0.5481608575051492,86.67556445334223,7793,8991
3,58,0.5700962249939148,85.7079301523746,7706,8991
4,58,0.5204153542470354,87.0092314536759,7823,8991
5,58,0.552257964030586,87.56534312089867,7873,8991
global,58,1.3126801724243504,71.12668223779335,6395,8991
1,59,0.5399089868813041,87.77666555444334,7892,8991
2,59,0.5573910823614548,85.94149705260816,7727,8991
3,59,0.5445522030022237,87.1315760204649,7834,8991
4,59,0.5285004340108066,86.47536425314203,7775,8991
5,59,0.5493057532273892,88.03247692136581,7915,8991
global,59,1.3075893284574178,71.1155600044489,6394,8991
1,60,0.5462876049300983,87.54309865420976,7871,8991
2,60,0.5511990990446216,86.14169725280837,7745,8991
3,60,0.5501088960299886,86.31965298631965,7761,8991
4,60,0.5251602317743023,86.84239795350906,7808,8991
5,60,0.551259001480593,87.26504282059837,7846,8991
global,60,1.3028640428860665,71.10443777110443,6393,8991
1,61,0.536202390630682,88.04359915471026,7916,8991
2,61,0.5487805518089975,87.2094316538761,7841,8991
3,61,0.5357597373561034,87.46524302079858,7864,8991
4,61,0.5136488561383106,87.60983205427651,7877,8991
5,61,0.5513086748552752,87.39850962073184,7858,8991
global,61,1.2984636727011571,71.1155600044489,6394,8991
1,62,0.5494607773310827,87.24279835390946,7844,8991
2,62,0.5587718228770898,85.37426315204092,7676,8991
3,62,0.539589106738269,87.17606495384274,7838,8991
4,62,0.5172784196668864,86.74229785340897,7799,8991
5,62,0.5514354578526688,87.82115448782115,7896,8991
global,62,1.2926719439810632,71.12668223779335,6395,8991
1,63,0.543157680190295,87.36514292069847,7855,8991
2,63,0.5516860467840549,86.85352018685352,7809,8991
3,63,0.5338094346635454,87.7099321543766,7886,8991
4,63,0.5217244480571337,86.69780892003114,7795,8991
5,63,0.5513715880848703,87.49860972083195,7867,8991
global,63,1.2834266753393475,71.12668223779335,6395,8991
1,64,0.5345676161399369,88.06584362139918,7918,8991
2,64,0.556424549829574,85.79690801913024,7714,8991
3,64,0.5403504894037239,87.09820932043154,7831,8991
4,64,0.5183153099430879,87.27616505394283,7847,8991
5,64,0.5534705405054441,87.8100322544767,7895,8991
global,64,1.2727028574459334,71.1378044711378,6396,8991
1,65,0.5440249571929107,87.83227672116561,7897,8991
2,65,0.5539648416455736,85.9303748192637,7726,8991
3,65,0.5454804698692494,87.06484262039818,7828,8991
4,65,0.5316204382466098,85.4854854854855,7686,8991
5,65,0.5448089606397848,87.72105438772105,7887,8991
global,65,1.2665953145596225,71.16004893782672,6398,8991
1,66,0.5333127607401373,88.22155488822155,7932,8991
2,66,0.551965731214647,85.89700811923035,7723,8991
3,66,0.54048303602641,87.1315760204649,7834,8991
4,66,0.5100292578752255,88.05472138805473,7917,8991
5,66,0.5508538380757466,87.43187632076521,7861,8991
global,66,1.2624507683851658,71.2379045712379,6405,8991
1,67,0.5378914138205045,87.65432098765432,7881,8991
2,67,0.5650161456351099,85.4076298520743,7679,8991
3,67,0.5537672298475097,86.65331998665332,7791,8991
4,67,0.5246696096680583,86.5309754198643,7780,8991
5,67,0.5451323795923202,87.84339895451006,7898,8991
global,67,1.2587534998139687,71.20453787120454,6402,8991
1,68,0.534619132478833,87.95462128795462,7908,8991
2,68,0.5654214554163945,85.02947391836281,7645,8991
3,68,0.5381317089879729,86.64219775330886,7790,8991
4,68,0.5218282571664682,86.9313758202647,7816,8991
5,68,0.544257178320899,88.37726615504393,7946,8991
global,68,1.2548000351391702,71.27127127127127,6408,8991
1,69,0.5330669616064496,87.85452118785452,7899,8991
2,69,0.5470330526109877,86.96474252029807,7819,8991
3,69,0.5445910922519199,86.75342008675342,7800,8991
4,69,0.5205215825982572,86.99810922033144,7822,8991
5,69,0.5425392770751302,87.42075408742075,7860,8991
global,69,1.2509388729006785,71.30463797130464,6411,8991
1,70,0.5292062039184909,88.29941052163275,7939,8991
2,70,0.5556303416114139,86.04159715270826,7736,8991
3,70,0.539591347040264,87.29840952063175,7849,8991
4,70,0.5183649759989482,87.22055388722055,7842,8991
5,70,0.5588907032439341,87.66544322099877,7882,8991
global,70,1.2437706782812272,71.26014903792681,6407,8991
1,71,0.524904685348733,88.33277722166612,7942,8991
2,71,0.5408689269578281,86.97586475364253,7820,8991
3,71,0.5389498175085485,87.16494272049827,7837,8991
4,71,0.517683222646271,87.22055388722055,7842,8991
5,71,0.5441313993810162,87.07596485374263,7829,8991
global,71,1.2402184237867424,71.2379045712379,6405,8991
1,72,0.5342870529203656,88.16594372149927,7927,8991
2,72,0.545171159696107,86.6088310532755,7787,8991
3,72,0.533834184903932,87.62095428762096,7878,8991
4,72,0.508940325259579,88.0102324546769,7913,8991
5,72,0.549033972700185,87.47636525414303,7865,8991
global,72,1.2368621754044355,71.22678233789344,6404,8991
1,73,0.5284414466397143,87.99911022133244,7912,8991
2,73,0.547424935536156,85.98598598598599,7731,8991
3,73,0.533455981493341,87.5319764208653,7870,8991
4,73,0.5134742122883924,88.1325770214659,7924,8991
5,73,0.5558628370361193,86.6088310532755,7787,8991
global,73,1.2261226472885374,71.37137137137137,6417,8991
1,74,0.52555779962091,88.232677121566,7933,8991
2,74,0.5642612271865235,84.86264041819598,7630,8991
3,74,0.535107249850864,87.44299855410966,7862,8991
4,74,0.520846829665223,86.57546435324213,7784,8991
5,74,0.5477877651779316,87.47636525414303,7865,8991
global,74,1.2230210709977556,71.34912690468246,6415,8991
1,75,0.5254266646822944,88.18818818818819,7929,8991
2,75,0.558646721935898,85.29640751862974,7669,8991
3,75,0.5456408132714963,86.9313758202647,7816,8991
4,75,0.5202594375652779,87.17606495384274,7838,8991
5,75,0.5516178110738098,87.77666555444334,7892,8991
global,75,1.2199321000518477,71.36024913802692,6416,8991
1,76,0.5278637875122165,88.05472138805473,7917,8991
2,76,0.5451203669659515,86.49760871983094,7777,8991
3,76,0.534957665328971,87.37626515404293,7856,8991
4,76,0.5165069388303777,86.98698698698699,7821,8991
5,76,0.545796904438211,87.84339895451006,7898,8991
global,76,1.2153811428785828,71.44922700478256,6424,8991
1,77,0.5380545611801038,87.62095428762096,7878,8991
2,77,0.5468050679141191,85.74129685240797,7709,8991
3,77,0.5257634116338153,87.7099321543766,7886,8991
4,77,0.5071338191736183,87.76554332109887,7891,8991
5,77,0.5406296252408822,88.17706595484374,7928,8991
global,77,1.20718308224878,71.4381047714381,6423,8991
1,78,0.5555585333614458,86.43087531976421,7771,8991
2,78,0.5460259896101138,85.9081303525748,7724,8991
3,78,0.5311771421885414,87.5319764208653,7870,8991
4,78,0.5182049030749024,86.72005338672005,7797,8991
5,78,0.546662170780128,87.39850962073184,7858,8991
global,78,1.2010835955822088,71.42698253809365,6422,8991
1,79,0.5283251649849992,88.1325770214659,7924,8991
2,79,0.5500639872083727,85.75241908575242,7710,8991
3,79,0.5380092971304502,87.05372038705373,7827,8991
4,79,0.5169792389554132,86.55321988655322,7782,8991
5,79,0.5407442738436815,87.43187632076521,7861,8991
global,79,1.1980758024632978,71.4381047714381,6423,8991
1,80,0.5285607374970049,87.99911022133244,7912,8991
2,80,0.5539853464389004,85.7301746190635,7708,8991
3,80,0.5366769921539649,87.37626515404293,7856,8991
4,80,0.5096157964113066,87.45412078745413,7863,8991
5,80,0.5391097517992575,87.77666555444334,7892,8991
global,80,1.1906710070903965,71.4381047714381,6423,8991
1,81,0.5261841962685138,88.14369925481037,7925,8991
2,81,0.5368439130557152,86.44199755310866,7772,8991
3,81,0.532456113636898,87.47636525414303,7865,8991
4,81,0.5038596631528379,88.17706595484374,7928,8991
5,81,0.5414198460800074,87.44299855410966,7862,8991
global,81,1.1828011627417891,71.47147147147147,6426,8991
1,82,0.5294983859269562,88.07696585474363,7919,8991
2,82,0.5504031836316976,85.83027471916361,7717,8991
3,82,0.5269606382055816,87.78778778778779,7893,8991
4,82,0.5095627900026967,87.55422088755422,7872,8991
5,82,0.5380639057246401,87.66544322099877,7882,8991
global,82,1.180380890279521,71.4381047714381,6423,8991
1,83,0.52018017960316,88.2104326548771,7931,8991
2,83,0.5439931199993736,87.14269825380937,7835,8991
3,83,0.5292964129595904,87.4874874874875,7866,8991
4,83,0.5142009437263191,87.72105438772105,7887,8991
5,83,0.5437257756328784,87.68768768768768,7884,8991
global,83,1.1732893858824645,71.49371593816039,6428,8991
1,84,0.5308761677292798,87.4096318540763,7859,8991
2,84,0.5372457355774625,86.45311978645312,7773,8991
3,84,0.5291222510912198,87.45412078745413,7863,8991
4,84,0.5151988534266553,86.7311756200645,7798,8991
5,84,0.5337594625960732,87.75442108775442,7890,8991
global,84,1.1653435615553975,71.54932710488266,6433,8991
1,85,0.5273742735180384,87.92125458792125,7905,8991
2,85,0.535751210186084,86.88688688688688,7812,8991
3,85,0.5212307723050335,88.07696585474363,7919,8991
4,85,0.5151846665798285,86.69780892003114,7795,8991
5,85,0.5344918681363112,87.82115448782115,7896,8991
global,85,1.1629896031353075,71.57157157157157,6435,8991
1,86,0.526843650867936,87.96574352129907,7909,8991
2,86,0.5476261805459159,85.76354131909687,7711,8991
3,86,0.5279881847858058,87.5319764208653,7870,8991
4,86,0.5198597354865581,86.54209765320876,7781,8991
5,86,0.5386849684360467,87.74329885440997,7889,8991
global,86,1.15879439586342,71.54932710488266,6433,8991
1,87,0.5188751606797498,88.38838838838838,7947,8991
2,87,0.548732233795278,85.77466355244134,7712,8991
3,87,0.5232054020191456,87.62095428762096,7878,8991
4,87,0.5086148984041619,87.54309865420976,7871,8991
