local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,1,1,1,tensor(0.0434),28.061224489795915,165,588
72,1,1,1,tensor(0.0442),31.568998109640834,167,529
61,1,1,1,tensor(0.0433),27.932960893854748,150,537
11,1,1,1,tensor(0.0400),26.86335403726708,173,644
71,1,1,1,tensor(0.0421),34.79623824451411,222,638
42,1,1,1,tensor(0.0432),35.6390977443609,237,665
45,1,1,1,tensor(0.0401),39.33333333333333,295,750
37,1,1,1,tensor(0.0411),33.697347893915754,216,641
21,1,1,1,tensor(0.0426),34.72,217,625
35,1,1,1,tensor(0.0430),24.137931034482758,119,493
11,2,2,1,tensor(0.0395),27.795031055900623,179,644
59,2,2,1,tensor(0.0420),38.65030674846626,252,652
62,2,2,1,tensor(0.0436),23.9870340356564,148,617
28,2,2,1,tensor(0.0429),27.669172932330827,184,665
65,2,2,1,tensor(0.0441),30.54101221640489,175,573
22,2,2,1,tensor(0.0431),29.75517890772128,158,531
78,2,2,1,tensor(0.0434),28.846153846153843,180,624
58,2,2,1,tensor(0.0452),33.52941176470588,171,510
41,2,2,1,tensor(0.0428),39.11042944785276,255,652
81,2,2,1,tensor(0.0426),32.593856655290104,191,586
54,3,3,1,tensor(0.0428),38.4321223709369,201,523
55,3,3,1,tensor(0.0409),43.24324324324324,256,592
61,3,3,1,tensor(0.0419),32.21601489757914,173,537
73,3,3,1,tensor(0.0407),43.9297124600639,275,626
18,3,3,1,tensor(0.0430),33.72093023255814,174,516
42,3,3,1,tensor(0.0416),42.857142857142854,285,665
87,3,3,1,tensor(0.0404),37.73913043478261,217,575
41,3,3,1,tensor(0.0419),45.24539877300614,295,652
50,3,3,1,tensor(0.0430),37.76371308016878,179,474
28,3,3,1,tensor(0.0418),38.19548872180451,254,665
37,4,4,1,tensor(0.0382),49.765990639625585,319,641
92,4,4,1,tensor(0.0403),47.8108581436077,273,571
95,4,4,1,tensor(0.0396),53.00751879699248,282,532
76,4,4,1,tensor(0.0406),53.0888030888031,275,518
13,4,4,1,tensor(0.0403),53.35892514395394,278,521
99,4,4,1,tensor(0.0405),53.41463414634147,219,410
94,4,4,1,tensor(0.0403),54.59459459459459,303,555
74,4,4,1,tensor(0.0406),55.91054313099042,350,626
45,4,4,1,tensor(0.0373),52.400000000000006,393,750
44,4,4,1,tensor(0.0410),57.52895752895753,298,518
60,5,5,1,tensor(0.0375),54.81366459627329,353,644
49,5,5,1,tensor(0.0400),59.496124031007746,307,516
