model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
1,1_trigger,,1,2.4665876670059275,49.093537982426874,4414,8991
2,2_trigger,,1,1.0395627705409947,67.5342008675342,6072,8991
3,3_trigger,,1,1.2668126725392113,68.07919030141252,6121,8991
4,4_trigger,,1,1.6629722153115571,58.736514292069856,5281,8991
5,5_trigger,,1,2.4928823879862665,51.69614058502947,4648,8991
global,combine,,1,2.2919163271683685,11.700589478367256,1052,8991
global,global_in_1_trigger,,1,2.2919163365025184,11.700589478367256,1052,8991
global,global_in_2_trigger,,1,2.291916332259723,11.700589478367256,1052,8991
global,global_in_3_trigger,,1,2.2919163407453134,11.700589478367256,1052,8991
global,global_in_4_trigger,,1,2.291916320379896,11.700589478367256,1052,8991
global,global_in_5_trigger,,1,2.2919163246226915,11.700589478367256,1052,8991
1,1_trigger,,2,2.4135579578126847,52.585919252585924,4728,8991
2,2_trigger,,2,1.1178995920969799,68.45734623512402,6155,8991
3,3_trigger,,2,1.190120218646313,72.73940607273941,6540,8991
4,4_trigger,,2,1.563959028999024,64.21977533088643,5774,8991
5,5_trigger,,2,2.496406470319875,54.3432321210099,4886,8991
global,combine,,2,2.275934755861819,17.828940051162274,1603,8991
global,global_in_1_trigger,,2,2.275934771135882,17.828940051162274,1603,8991
global,global_in_2_trigger,,2,2.275934783015709,17.828940051162274,1603,8991
global,global_in_3_trigger,,2,2.275934731253606,17.828940051162274,1603,8991
global,global_in_4_trigger,,2,2.2759347702873227,17.828940051162274,1603,8991
global,global_in_5_trigger,,2,2.2759347651959687,17.828940051162274,1603,8991
1,1_trigger,,3,2.4178382785285013,54.16527638749861,4870,8991
2,2_trigger,,3,0.5810056641215597,81.3035257479702,7310,8991
3,3_trigger,,3,1.04168782633545,76.28739850962073,6859,8991
4,4_trigger,,3,1.2085191359470635,70.57057057057057,6345,8991
5,5_trigger,,3,2.538558113098993,53.331108886664445,4795,8991
global,combine,,3,2.26015284456277,26.53764875987098,2386,8991
global,global_in_1_trigger,,3,2.260152841168534,26.53764875987098,2386,8991
global,global_in_2_trigger,,3,2.26015285389692,26.53764875987098,2386,8991
global,global_in_3_trigger,,3,2.260152865776747,26.53764875987098,2386,8991
global,global_in_4_trigger,,3,2.260152832682943,26.53764875987098,2386,8991
global,global_in_5_trigger,,3,2.2601528581397154,26.53764875987098,2386,8991
1,1_trigger,,4,3.140106201171875,49.282615949282615,4431,8991
2,2_trigger,,4,0.5119788073655456,82.34901568234902,7404,8991
3,3_trigger,,4,0.9888638948362697,78.36725614503392,7046,8991
4,4_trigger,,4,1.5153096784223188,67.0337003670337,6027,8991
5,5_trigger,,4,2.386874878927593,57.61316872427984,5180,8991
global,combine,,4,2.2438600277319964,30.663997330663996,2757,8991
global,global_in_1_trigger,,4,2.243860036217587,30.663997330663996,2757,8991
