model,epoch,average_loss,accuracy,correct_data,total_data
1,1,2.466587703493967,49.093537982426874,4414,8991
2,1,1.0395627671467582,67.5342008675342,6072,8991
3,1,1.2668126460217406,68.07919030141252,6121,8991
4,1,1.662972205553128,58.736514292069856,5281,8991
5,1,2.4928823578624195,51.69614058502947,4648,8991
global,1,2.2919163271683685,11.700589478367256,1052,8991
1,2,2.4135579926036064,52.585919252585924,4728,8991
2,2,1.1178995999461512,68.45734623512402,6155,8991
3,2,1.190120202311551,72.73940607273941,6540,8991
4,2,1.5639590374846146,64.21977533088643,5774,8991
5,2,2.4964064626828435,54.3432321210099,4886,8991
global,2,2.275934755861819,17.828940051162274,1603,8991
1,3,2.41783830695523,54.16527638749861,4870,8991
2,3,0.5810056572270174,81.3035257479702,7310,8991
3,3,1.0416878197591173,76.28739850962073,6859,8991
4,3,1.2085191306435694,70.57057057057057,6345,8991
5,3,2.5385580910364576,53.331108886664445,4795,8991
global,3,2.26015284456277,26.53764875987098,2386,8991
1,4,3.1401062503883006,49.282615949282615,4431,8991
2,4,0.5119788100172927,82.34901568234902,7404,8991
3,4,0.9888639037461397,78.36725614503392,7046,8991
4,4,1.5153096614511377,67.0337003670337,6027,8991
5,4,2.386874883170388,57.61316872427984,5180,8991
global,4,2.2438600277319964,30.663997330663996,2757,8991
1,5,2.5464092361132833,54.09854298743188,4864,8991
2,5,0.548051282224845,80.224669113558,7213,8991
3,5,1.144707686218798,76.15393170948727,6847,8991
4,5,1.2694687890523852,70.12568123679235,6305,8991
5,5,2.3446143626265155,66.81125570014459,6007,8991
global,5,2.2188557813727354,33.98954510065621,3056,8991
1,6,2.4441171670938515,53.78712045378712,4836,8991
2,6,0.7448283424500483,72.96185073962852,6560,8991
3,6,0.976525835460026,73.48459570681794,6607,8991
4,6,1.3954730954030745,70.72628183739295,6359,8991
5,6,2.5903381875459988,60.57168279390501,5446,8991
global,6,2.2037601099702675,35.13513513513514,3159,8991
1,7,2.6799595531268032,52.60816371927483,4730,8991
2,7,0.5733565213934569,78.9011233455678,7094,8991
3,7,0.8950024836984337,78.66755644533421,7073,8991
4,7,1.144215060134258,75.88699810922033,6823,8991
5,7,2.4364616942212125,58.10254699143588,5224,8991
global,7,2.183328037306512,36.87020353687021,3315,8991
1,8,2.359195883607403,54.82148815482149,4929,8991
2,8,0.5559579022746637,81.04771438104773,7287,8991
3,8,0.9926521220444281,72.29451673896118,6500,8991
4,8,1.1928017412299587,73.36225114002892,6596,8991
5,8,2.0352597627500817,60.18240462684907,5411,8991
global,8,2.161970615227858,37.89344900456012,3407,8991
1,9,2.3587138104155043,53.90946502057613,4847,8991
2,9,0.5961448229031441,78.36725614503392,7046,8991
3,9,0.9254061453149656,81.31464798131465,7311,8991
4,9,1.2221116751296517,71.02658213769325,6386,8991
5,9,2.2658450474875376,63.67478589700812,5725,8991
global,9,2.1281590895026428,38.4718051384718,3459,8991
1,10,2.3230912381769246,54.13190968746524,4867,8991
2,10,0.4582092653536953,85.0072294516739,7643,8991
3,10,0.7315308294337632,79.51284617951285,7149,8991
4,10,1.040953609545893,75.13068624179735,6755,8991
5,10,2.209706108849328,69.04682460238016,6208,8991
global,10,2.1011026081419963,39.00567233900567,3507,8991
1,11,2.2561793895335764,53.57579802024246,4817,8991
2,11,0.3944918086035288,88.22155488822155,7932,8991
3,11,0.9360170469389066,77.82226671115559,6997,8991
4,11,1.0880098789449715,74.27427427427428,6678,8991
5,11,2.083167779460233,70.28139250361473,6319,8991
global,11,2.0721924970285497,40.11789567345123,3607,8991
1,12,2.1822352073651614,56.734512290067855,5101,8991
2,12,0.47000893155932627,84.86264041819598,7630,8991
3,12,0.9746330654961873,76.34300967634302,6864,8991
4,12,1.1029387094223808,75.5422088755422,6792,8991
5,12,2.2611957372275704,70.70403737070404,6357,8991
