model,epoch,average_loss,accuracy,correct_data,total_data
23,1,2.611565697777856,11.01101101101101,990,8991
11,1,2.2987283157859464,11.5893671449227,1042,8991
21,1,6.819917095236512,21.74396618841063,1955,8991
global,1,2.296596446062219,12.278945612278944,1104,8991
11,2,2.2942338989515774,11.834056278500723,1064,8991
28,2,2.3077356005229404,11.478144811478144,1032,8991
22,2,2.295701855216219,12.023134245356468,1081,8991
global,2,2.2942262508887468,14.559003447892337,1309,8991
18,3,2.3551170969417767,9.921032143254365,892,8991
28,3,2.307547222108176,11.478144811478144,1032,8991
global,3,2.2871771901431597,17.53976198420643,1577,8991
13,4,2.286536328639566,18.607496385274164,1673,8991
global,4,2.2841732342083296,19.764208653097544,1777,8991
14,5,2.283671944547901,19.252585919252585,1731,8991
24,5,2.2834794591072733,19.66410855299744,1768,8991
7,5,2.2825496437260284,11.233455677900123,1010,8991
4,5,13.21587610695548,9.921032143254365,892,8991
global,5,2.281282829053011,20.5761316872428,1850,8991
26,6,9.63213060472582,13.713713713713712,1233,8991
29,6,5.598715570768251,10.922033144255366,982,8991
4,6,14.509855714818551,9.921032143254365,892,8991
8,6,2.314672148276749,11.233455677900123,1010,8991
25,6,2.274394823968934,11.7895673451229,1060,8991
global,6,2.2783547181757497,21.79957735513291,1960,8991
31,7,3.871031535346653,27.216104993882773,2447,8991
10,7,7.955570503093154,10.922033144255366,982,8991
23,7,5.539172284874392,10.899788677566455,980,8991
7,7,2.277785939218841,11.233455677900123,1010,8991
global,7,2.273534618433266,20.98765432098765,1887,8991
9,8,2.718020600692381,9.921032143254365,892,8991
12,8,4.348295702046991,21.62162162162162,1944,8991
global,8,2.269690189355208,20.32032032032032,1827,8991
28,9,2.3876839452027983,11.478144811478144,1032,8991
33,9,6.323444215835845,10.176843510176843,915,8991
13,9,2.268663292028737,21.69947725503281,1951,8991
32,9,2.269597172007891,10.955399844288733,985,8991
23,9,5.953872762125733,11.300189077966856,1016,8991
25,9,2.259551066841038,22.088755422088756,1986,8991
global,9,2.270413434912506,21.109998887776666,1898,8991
12,10,3.954543709290888,21.610499388277166,1943,8991
19,10,2.361202685908022,11.478144811478144,1032,8991
11,10,2.2673176827068495,10.922033144255366,982,8991
13,10,2.2690624380891307,24.580135691246802,2210,8991
14,10,2.269719000481058,31.798465131798466,2859,8991
global,10,2.2604658389672223,21.354688021354686,1920,8991
14,11,2.259891547770644,33.0663997330664,2973,8991
6,11,9.90277903364519,24.43554665776888,2197,8991
global,11,2.253992399958824,24.713602491380268,2222,8991
17,12,2.2728167111610307,10.922033144255366,982,8991
2,12,2.2596011326742866,11.478144811478144,1032,8991
6,12,13.96686089708415,24.524524524524523,2205,8991
4,12,18.338538218122636,9.921032143254365,892,8991
global,12,2.244552008130635,24.246468690913137,2180,8991
24,13,2.2413272893729776,24.201979757535312,2176,8991
10,13,5.821690714355306,13.558002446891335,1219,8991
11,13,2.2456989706245416,10.922033144255366,982,8991
7,13,2.257595690613845,11.233455677900123,1010,8991
14,13,2.2452917428876358,30.9642976309643,2784,8991
global,13,2.240726143827747,25.970414859303748,2335,8991
12,14,4.446574838523962,21.109998887776666,1898,8991
25,14,2.2253006477003807,27.916805694583473,2510,8991
2,14,2.2504103029149483,11.578244911578246,1041,8991
global,14,2.232884606136627,28.80658436213992,2590,8991
4,15,17.619691041138797,9.921032143254365,892,8991
1,15,2.23501501379309,19.15248581915249,1722,8991
20,15,6.7766748784103115,22.0776331887443,1985,8991
27,15,4.590154439718038,11.233455677900123,1010,8991
global,15,2.219388957337057,29.218106995884774,2627,8991
25,16,2.201604875172753,32.0653987320654,2883,8991
8,16,3.0484717709245706,11.233455677900123,1010,8991
12,16,3.84057484133439,16.816816816816818,1512,8991
26,16,4.470437783975382,21.25458792125459,1911,8991
global,16,2.2165271095884296,22.778333889445,2048,8991
33,17,6.8585302832129,23.212100989878767,2087,8991
10,17,6.8531080451110835,10.922033144255366,982,8991
13,17,2.210779986224017,23.089756423089757,2076,8991
global,17,2.2046952033888814,21.59937715493271,1942,8991
23,18,9.10339564553703,21.66611055499944,1948,8991
global,18,2.190796780938925,21.99977755533311,1978,8991
25,19,2.173684329878381,28.984540095651205,2606,8991
28,19,3.061131064638043,11.478144811478144,1032,8991
8,19,3.0471159839852873,11.233455677900123,1010,8991
16,19,2.6899738831510005,22.010899788677566,1979,8991
6,19,4.989366925315615,27.260593927260597,2451,8991
3,19,4.240732669246938,20.65398732065399,1857,8991
global,19,2.175538045335646,25.925925925925924,2331,8991
23,20,8.863421489659148,18.574129685240795,1670,8991
27,20,3.4426201782294448,11.233455677900123,1010,8991
29,20,4.963406245125877,10.922033144255366,982,8991
11,20,2.1841131292425238,13.76932488043599,1238,8991
global,20,2.170590951092423,28.25047269491714,2540,8991
33,21,6.4509271862058455,18.529640751862974,1666,8991
12,21,4.251723192647943,26.73784896007118,2404,8991
15,21,5.681557932919356,28.372817261706153,2551,8991
20,21,5.776772870010853,22.188855522188856,1995,8991
global,21,2.1522488658227457,35.53553553553554,3195,8991
24,22,2.1530026340495225,42.40907574240907,3813,8991
32,22,2.160921114833638,19.04126348570793,1712,8991
8,22,3.3331296112736,11.233455677900123,1010,8991
27,22,4.04887466846458,11.233455677900123,1010,8991
global,22,2.151681752587277,36.65888110332555,3296,8991
17,23,2.213435830137592,11.522633744855968,1036,8991
26,23,10.157015984083042,21.25458792125459,1911,8991
global,23,2.1461094060844155,33.14425536647759,2980,8991
30,24,4.394119849898184,20.5761316872428,1850,8991
25,24,2.12832066363374,32.654877099321546,2936,8991
global,24,2.1392540764641597,35.22411300189078,3167,8991
6,25,4.937954931181724,26.426426426426424,2376,8991
17,25,2.208269173782615,11.745078411745078,1056,8991
20,25,4.362822225369358,22.24446668891113,2000,8991
8,25,3.34909083413383,11.233455677900123,1010,8991
3,25,5.566810213330192,22.589255922589256,2031,8991
global,25,2.1192915217124133,41.76398620843065,3755,8991
14,26,2.118359951511027,46.768991213435655,4205,8991
32,26,2.1315424098890015,19.79757535313091,1780,8991
4,26,16.971684283295883,9.921032143254365,892,8991
30,26,5.592459199107962,31.642753864976086,2845,8991
23,26,9.009372297509097,21.16561005449894,1903,8991
3,26,5.302200490488861,22.4780335891447,2021,8991
global,26,2.105708399201882,40.84084084084084,3672,8991
2,27,2.17631091547548,15.181848515181848,1365,8991
25,27,2.0872792458324754,34.17862306751196,3073,8991
17,27,2.2071552923637614,11.5893671449227,1042,8991
30,27,6.612867260095925,20.89867645423201,1879,8991
global,27,2.0895612434741055,45.27861194527861,4071,8991
33,28,6.689245917059638,17.050383717050384,1533,8991
17,28,2.2154919430538937,11.300189077966856,1016,8991
6,28,8.933447047715033,27.371816260705153,2461,8991
24,28,2.092311075486565,49.460571682793905,4447,8991
global,28,2.0855531103817033,45.645645645645644,4104,8991
30,29,5.636115117328157,20.49827605383161,1843,8991
25,29,2.069290767852542,38.28272717161606,3442,8991
16,29,2.705322586380326,22.70047825603381,2041,8991
global,29,2.0615617923696266,42.06428650873095,3782,8991
21,30,7.441438834668001,28.89556222889556,2598,8991
10,30,6.044649159997128,27.605383160938718,2482,8991
8,30,3.8957898989891584,11.233455677900123,1010,8991
30,30,6.049645748993351,31.58714269825381,2840,8991
global,30,2.0360821034589818,47.047047047047045,4230,8991
9,31,5.438203645540072,9.921032143254365,892,8991
4,31,19.289697385102116,9.921032143254365,892,8991
11,31,2.0865913597313135,18.96340785229674,1705,8991
24,31,2.039051955805089,43.92169947725503,3949,8991
23,31,9.66214452231637,21.710599488377266,1952,8991
25,31,2.044195263208901,20.131242353464575,1810,8991
global,31,2.0285999042255147,48.726504282059835,4381,8991
15,32,7.621596280253778,30.7640974307641,2766,8991
20,32,5.180111577574211,24.057390724057388,2163,8991
global,32,2.0021527340939573,51.707262818373934,4649,8991
21,33,5.664141758810677,30.575019463908355,2749,8991
14,33,2.00196723653721,47.44744744744745,4266,8991
28,33,4.353770696762844,11.478144811478144,1032,8991
22,33,2.011686329952457,30.207985763541316,2716,8991
global,33,1.9775068113157102,56.27850072294517,5060,8991
26,34,7.344552085179798,21.454788121454786,1929,8991
global,34,1.957368340936151,55.488822155488826,4989,8991
33,35,9.295252266562352,20.431542653764875,1837,8991
25,35,2.004813581111765,14.892670448226003,1339,8991
15,35,7.675791772132375,29.662996329662995,2667,8991
1,35,1.9828835081012002,30.930930930930934,2781,8991
global,35,1.9489557705152527,54.643532421310205,4913,8991
