model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
23,23_trigger,,1,2.6115657054148875,11.01101101101101,990,8991
11,11_trigger,,1,2.2987283234229783,11.5893671449227,1042,8991
21,21_trigger,,1,6.819917188578009,21.74396618841063,1955,8991
global,combine,,1,2.296596446062219,12.278945612278944,1104,8991
global,global_in_1_trigger,,1,2.2965964273939194,12.278945612278944,1104,8991
global,global_in_2_trigger,,1,2.2965964503050142,12.278945612278944,1104,8991
global,global_in_3_trigger,,1,2.296596431636715,12.278945612278944,1104,8991
global,global_in_4_trigger,,1,2.2965964392737463,12.278945612278944,1104,8991
global,global_in_5_trigger,,1,2.296596422302565,12.278945612278944,1104,8991
global,global_in_6.0_trigger,,1,2.2965964036342656,12.278945612278944,1104,8991
global,global_in_7_trigger,,1,2.296596407028502,12.278945612278944,1104,8991
global,global_in_8_trigger,,1,2.2965964248482424,12.278945612278944,1104,8991
global,global_in_9_trigger,,1,2.2965964282424784,12.278945612278944,1104,8991
global,global_in_10_trigger,,1,2.296596432485274,12.278945612278944,1104,8991
global,global_in_11_trigger,,1,2.296596446910778,12.278945612278944,1104,8991
global,global_in_12_trigger,,1,2.296596423151124,12.278945612278944,1104,8991
global,global_in_13_trigger,,1,2.2965964273939194,12.278945612278944,1104,8991
global,global_in_14_trigger,,1,2.2965964256968014,12.278945612278944,1104,8991
global,global_in_15_trigger,,1,2.2965964503050142,12.278945612278944,1104,8991
global,global_in_16_trigger,,1,2.2965964392737463,12.278945612278944,1104,8991
global,global_in_17_trigger,,1,2.296596431636715,12.278945612278944,1104,8991
global,global_in_18_trigger,,1,2.296596446062219,12.278945612278944,1104,8991
global,global_in_19_trigger,,1,2.2965964536992503,12.278945612278944,1104,8991
global,global_in_20_trigger,,1,2.2965964367280693,12.278945612278944,1104,8991
global,global_in_21_trigger,,1,2.2965964409708644,12.278945612278944,1104,8991
global,global_in_22_trigger,,1,2.2965964155140925,12.278945612278944,1104,8991
global,global_in_23_trigger,,1,2.2965963900573207,12.278945612278944,1104,8991
global,global_in_24_trigger,,1,2.296596434182392,12.278945612278944,1104,8991
global,global_in_25_trigger,,1,2.2965964358795103,12.278945612278944,1104,8991
global,global_in_26_trigger,,1,2.2965963993914706,12.278945612278944,1104,8991
global,global_in_27_trigger,,1,2.2965964248482424,12.278945612278944,1104,8991
global,global_in_28_trigger,,1,2.2965964367280693,12.278945612278944,1104,8991
global,global_in_29_trigger,,1,2.2965964290910375,12.278945612278944,1104,8991
global,global_in_30_trigger,,1,2.2965964494564552,12.278945612278944,1104,8991
global,global_in_31_trigger,,1,2.296596443516542,12.278945612278944,1104,8991
global,global_in_32_trigger,,1,2.296596430788156,12.278945612278944,1104,8991
global,global_in_33_trigger,,1,2.2965964401223053,12.278945612278944,1104,8991
11,11_trigger,,2,2.294233922711231,11.834056278500723,1064,8991
28,28_trigger,,2,2.3077355886431135,11.478144811478144,1032,8991
22,22_trigger,,2,2.2957018509734235,12.023134245356468,1081,8991
global,combine,,2,2.2942262508887468,14.559003447892337,1309,8991
global,global_in_1_trigger,,2,2.2942262644656917,14.559003447892337,1309,8991
global,global_in_2_trigger,,2,2.294226268708487,14.559003447892337,1309,8991
global,global_in_3_trigger,,2,2.2942262500401878,14.559003447892337,1309,8991
global,global_in_4_trigger,,2,2.2942262474945108,14.559003447892337,1309,8991
global,global_in_5_trigger,,2,2.294226236463243,14.559003447892337,1309,8991
global,global_in_6.0_trigger,,2,2.294226280588314,14.559003447892337,1309,8991
global,global_in_7_trigger,,2,2.2942262449488333,14.559003447892337,1309,8991
global,global_in_8_trigger,,2,2.294226211006471,14.559003447892337,1309,8991
global,global_in_9_trigger,,2,2.294226212703589,14.559003447892337,1309,8991
global,global_in_10_trigger,,2,2.2942262415545973,14.559003447892337,1309,8991
global,global_in_11_trigger,,2,2.294226235614684,14.559003447892337,1309,8991
global,global_in_12_trigger,,2,2.2942262721027236,14.559003447892337,1309,8991
global,global_in_13_trigger,,2,2.2942262653142507,14.559003447892337,1309,8991
global,global_in_14_trigger,,2,2.2942262457973923,14.559003447892337,1309,8991
global,global_in_15_trigger,,2,2.2942262415545973,14.559003447892337,1309,8991
global,global_in_16_trigger,,2,2.2942262339175654,14.559003447892337,1309,8991
global,global_in_17_trigger,,2,2.294226268708487,14.559003447892337,1309,8991
global,global_in_18_trigger,,2,2.294226225431975,14.559003447892337,1309,8991
global,global_in_19_trigger,,2,2.2942262432517153,14.559003447892337,1309,8991
global,global_in_20_trigger,,2,2.2942262466459513,14.559003447892337,1309,8991
global,global_in_21_trigger,,2,2.2942262525858648,14.559003447892337,1309,8991
global,global_in_22_trigger,,2,2.294226255131542,14.559003447892337,1309,8991
global,global_in_23_trigger,,2,2.294226267011369,14.559003447892337,1309,8991
global,global_in_24_trigger,,2,2.2942262610714557,14.559003447892337,1309,8991
global,global_in_25_trigger,,2,2.2942262177949435,14.559003447892337,1309,8991
global,global_in_26_trigger,,2,2.2942262508887468,14.559003447892337,1309,8991
global,global_in_27_trigger,,2,2.294226238160361,14.559003447892337,1309,8991
global,global_in_28_trigger,,2,2.294226267011369,14.559003447892337,1309,8991
global,global_in_29_trigger,,2,2.294226255131542,14.559003447892337,1309,8991
global,global_in_30_trigger,,2,2.2942262517373058,14.559003447892337,1309,8991
global,global_in_31_trigger,,2,2.294226236463243,14.559003447892337,1309,8991
global,global_in_32_trigger,,2,2.2942262644656917,14.559003447892337,1309,8991
global,global_in_33_trigger,,2,2.294226253434424,14.559003447892337,1309,8991
