MS,HI,OK,LA,ND,WY,WI,MT,MA,DE
0.22885708748202477,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0
0.8603075740290212,0.9128787431640312,0.9220023459098142,0.7160175157509115,0.7148401942995491,0.9345240621359685,0.9220023459098142,0.6771061984326114,0.9128787431640312,0.9345240621359685
MO,NH,WY,OR,DE,CT,WA,WV,WI,KY
0.0,1.0,0.0,1.0,0.0,1.0,0.19795289190637844,0.0,0.0,0.0
0.9322692931606602,0.5849779939396063,0.914806803725432,0.6606788321277198,0.914806803725432,0.7125324146808828,0.8235919384518682,0.9116727016096534,0.9492725301446504,0.9492725301446504
ME,TN,GA,NH,IL,OR,IN,CO,MA,TX
1.0,1.0,0.0,0.11468609773440419,1.0,0.7566677004335997,0.0,0.0,0.0,0.042448882717765146
0.7439509332270163,0.7211561581728336,0.9575521024483067,0.8607968080436833,0.65615757691705,0.8061358092513702,0.9582981384926303,0.9888226445420206,0.9888226445420206,0.8667380485603705
WV,DE,CO,MO,CT,OR,CA,TN,WI,WY
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6940025647892661,0.0,0.0
0.9190722577020292,0.9190722577020292,0.8774995651006859,0.8738067081631402,0.8592571968676147,0.6110683320127093,0.6906180217091394,0.7867296724830747,0.8738067081631402,0.8631295535131026
FL,TN,NY,AL,CO,ME,NJ,ID,OR,KS
0.0,0.0,0.7730159585100167,0.0,0.0,0.0,1.0,0.0,0.9153650566753185,0.0
0.7962654945474787,0.8757317748851449,0.6783730685158933,0.9656473112259771,0.9656473112259771,0.8831648082522086,0.4335890370757022,0.8802019200679382,0.6588089787619678,0.8757317748851449
FL,MA,NH,DC,VA,ID,ND,NE,OH,CT
0.0,0.0,1.0,0.6894022656951891,0.0,0.0,0.0,0.18376725864051113,1.0,1.0
0.8299348858033657,0.9828919392475305,0.5493167976654025,0.7223322112359263,0.9828919392475305,0.926981393688437,0.926981393688437,0.78607259992239,0.49257500438768304,0.6138076940501143
OH,AZ,NC,MN,ID,GA,WY,AK,IA,IN
0.0,0.0,0.0,1.0,0.5684993112520684,0.0,0.0,0.0,1.0,0.0
0.9053074683252411,0.9649262768033555,0.9053074683252411,0.47873258871625174,0.642827820654454,0.9278667623817659,0.8955493853752785,0.9080412734647495,0.30930254573589644,0.9649262768033555
NM,MT,VT,IA,KS,AZ,DC,MD,FL,IN
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.3233112707991105,0.0,0.0
0.7910300802437864,0.79018877120468,0.8938159048793479,0.28539282853241354,0.7981217634640784,0.9692403920826754,0.8675719637799142,0.6741803073758426,0.7708694815261716,0.9692403920826754
UT,WI,AZ,OH,NH,SD,CA,IA,MD,WY
1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.4804172263055647,0.8698548510236682,0.8336100868230237,0.8034440916352317,0.8837011303064642,0.8837011303064642,0.4599612814601798,0.48597320937349836,0.8698548510236682,0.8214982550760922
ME,OR,MT,NM,MN,PA,GA,CO,IA,SD
0.0,0.10000421445817764,0.0,0.0,0.564762322704177,0.0,0.0,0.0,1.0,0.0
0.7523618584162932,0.7275848044372895,0.9446807714810012,0.7537051194294919,0.6496089247494714,0.9707598014198036,0.9707598014198036,0.9372658524417996,0.3211908004182041,0.9446807714810012
SD,OH,TN,WV,NC,TX,FL,RI,IA,AL
0.8990011340386194,0.0,0.5277199259577943,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.7152667201721151,0.9327248493675961,0.7588097966983569,0.9080375079854545,0.9327248493675961,0.9626617722966119,0.9626617722966119,0.9471630360059226,0.5242135537035276,0.9471630360059226
NY,HI,AK,NJ,KY,AZ,FL,WA,WV,DE
1.0,0.0,0.0,1.0,0.7442199643691907,0.0,0.0,0.14658516406333882,0.0,0.0
0.590591359687454,0.9479112263954377,0.9479112263954377,0.42956555367796595,0.6801269848966163,0.8873078582525555,0.8576181733374426,0.7646646577600229,0.879945196142716,0.879945196142716
RI,OH,MS,CA,FL,MO,CT,SC,MT,MD
0.42288229935074007,0.0,0.3334145303630151,0.0,0.0,0.0,1.0,0.047431648412470384,0.5229491981245136,0.5308683570265672
0.7880566075164002,0.9349619338844386,0.7978795695744763,0.884987794463356,0.884987794463356,0.9349619338844386,0.5591218816405523,0.8286085030789205,0.7770316020072185,0.776158915161868
HI,FL,NC,OH,KS,WY,NY,MI,CO,WV
0.0,0.6130983586786095,0.0,0.0,0.3285865622691765,0.1856378725812809,1.0,0.0,0.0,0.0
0.8831084598621907,0.8087076243503083,0.8777528464479314,0.8777528464479314,0.8344162941796741,0.8471635463022027,0.6378715168038205,0.9886422103658963,0.9886422103658963,0.8733862527919269
TX,AK,PA,RI,NE,NJ,WA,OR,TN,VA
0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
0.9257227291053616,0.8951007785142931,0.9425102538330463,0.8986536438416708,0.6829985168824667,0.5685434508399856,0.9022206113264116,0.6049846225399018,0.6919370250026549,0.9425102538330463
DC,FL,GA,AK,UT,AL,LA,NM,OK,MI
0.5291415658298608,0.3421853088833612,0.0,0.7040545601194445,0.5291415658298608,0.0,1.0,1.0,1.0,0.0
0.8926322056203009,0.9025072190896698,0.9792690983281798,0.8834142399173153,0.8926322056203009,0.950968280127176,0.7883481265136181,0.7980546464227456,0.8602704343986111,0.9792690983281798
OR,WI,WV,KY,VT,ME,ND,PA,DC,NY
0.785535838031375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.5444365352423118,0.9275594990833573,0.8670998500104597,0.9275594990833573,0.9174426469841281,0.8555905168071264,0.8116347260372635,0.8390750086426383,0.9174426469841281,0.2020298396921744
ID,OK,SD,RI,LA,CA,ME,AZ,KY,AK
0.0,0.0,1.0,0.0,0.08843707182872468,1.0,0.0,0.0,0.0,0.0
0.9154138818085219,0.9513534350876229,0.7691362241038484,0.9158747802817317,0.8669351145688299,0.6661169594211417,0.9154138818085219,0.9158747802817317,0.9513534350876229,0.9127770728258171
NJ,IN,IL,WY,MT,ND,OR,MN,DE,NE
1.0,0.0,0.0,0.0,0.0,0.0,0.33895688428500614,0.0,0.0,0.0
0.07287271485703435,0.8416945153692047,0.8197181437051735,0.8996114466972905,0.9234928727297701,0.8212808538619751,0.5736827604363639,0.8197181437051735,0.9234928727297701,0.8013622859647461
KS,NC,LA,NH,RI,OH,MO,WA,CT,OR
0.0,1.0,0.0,1.0,0.0,0.17609672344933042,0.1746761851273954,0.0,1.0,1.0
0.8711804744376195,0.7782975961020546,0.8711804744376195,0.6504313342829701,0.8943910907280992,0.8532773669064299,0.8533982970289896,0.8943910907280992,0.7503298705461724,0.6925247781060044
TN,OR,IA,AR,NM,SD,WI,OH,CT,TX
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18579114976799144
0.7413487986587569,0.8141778508582331,0.2784885922254087,0.8826725705273449,0.8347330757471205,0.8347330757471205,0.9037287062113853,0.9037287062113853,0.7994477993159793,0.6954588804214306
TN,VA,IN,CA,WI,AK,ME,MA,OR,IA
0.04640498420548422,0.0,0.0,0.48945811099433995,0.04640498420548422,0.013673473757325028,0.3043552698136126,0.0,1.0,1.0
0.773293389433414,0.9241064383211863,0.9735826753862479,0.7097709495600176,0.773293389433414,0.7778140462139146,0.73668371479816,0.9735826753862479,0.5452188989500415,0.41646615308168955
CO,HI,IL,AZ,VA,CT,SC,MN,MS,MO
0.0,0.0,1.0,0.0,0.0,0.19938537519698457,1.0,0.6925673133031285,0.26768915055786846,0.19938537519698457
0.9864625336087226,0.861775968850085,0.6138778074469188,0.9864625336087226,0.9631904382756259,0.7967394044091208,0.5221976108671857,0.7381673434500335,0.7887243447434,0.7967394044091208
SC,MN,OK,RI,AL,MI,SD,KS,HI,LA
1.0,0.7721361372009108,0.0,0.0,0.0,0.0,0.7602088573874364,0.0,0.0,0.8544342791109181
0.5889250815688849,0.7666667860018713,0.9475344482234174,0.9735090934672506,0.9617221570553941,0.9590318687460847,0.7678710773740844,0.9475344482234174,0.9735090934672506,0.7584143677067409
MS,WV,FL,NM,GA,MO,HI,NJ,SD,PA
0.0,0.0,0.0,0.0,0.0,0.20170656536412795,0.0,1.0,0.0,0.0
0.743976684936266,0.8805086455608813,0.8693766096410968,0.8448874513833226,0.9796572994275963,0.7022600537443116,0.8473018936910479,0.3010384603828635,0.831941010586149,0.9796572994275963
OH,NM,DE,NC,NY,NH,MO,HI,CT,GA
0.0,0.00410807293810439,0.0,0.0,0.7380324552147791,1.0,0.24467290477017128,0.0,0.00410807293810439,0.0
0.9315992073675727,0.8302374116386789,0.867453150448162,0.9315992073675727,0.7491823817109027,0.5514936761352229,0.8042212681902838,0.8872274946997838,0.8302374116386789,0.8872274946997838
NC,WY,NH,AZ,DE,ID,OH,AL,OR,IL
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8410608753173886,0.8645565083123933,0.5312293242254436,0.9327149579086745,0.875316747375945,0.6228081826325755,0.8410608753173886,0.9327149579086745,0.5689702864851937,0.8241849893966168
PA,IA,ID,OR,SD,NC,IL,HI,MS,NE
0.0,1.0,0.0,1.0,0.3157619293416917,0.0,0.0,0.0,0.0,0.0
0.8754213341422211,0.5614329261535914,0.8634654254119114,0.7156196770114526,0.8008597052116379,0.8649268051613197,0.8649268051613197,0.8754213341422211,0.834869499291114,0.8634654254119114
CT,MO,KY,CO,NH,DE,FL,NY,TX,WY
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.9060528672272518,0.778544301370366,0.9060528672272518,0.8494594900105805,0.38930182354621884,0.8815258101117976,0.9817676679021676,0.05153951630009109,0.9817676679021676,0.8815258101117976
AK,TX,VT,OK,NM,UT,MS,SD,AZ,AL
0.0,0.4860343404268567,0.0,0.0,0.9802410868774518,1.0,0.0,0.8440418204102489,0.0,0.0
0.8695069800541784,0.7814662495825048,0.9108894185888139,0.9358164643320102,0.728078850811919,0.559859120272157,0.9358164643320102,0.7424418837148805,0.9450424975406557,0.9450424975406557
