local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,1,1,1,tensor(0.0430),31.727574750830566,191,602
72,1,1,1,tensor(0.0451),35.37190082644628,214,605
61,1,1,1,tensor(0.0435),33.675213675213676,197,585
11,1,1,1,tensor(0.0427),32.40901213171577,187,577
71,1,1,1,tensor(0.0430),33.594976452119305,214,637
42,1,1,1,tensor(0.0422),37.15170278637771,240,646
45,1,1,1,tensor(0.0442),33.97548161120841,194,571
37,1,1,1,tensor(0.0449),29.783693843594012,179,601
21,1,1,1,tensor(0.0417),33.89830508474576,200,590
35,1,1,1,tensor(0.0443),31.715771230502597,183,577
11,2,2,1,tensor(0.0422),31.88908145580589,184,577
59,2,2,1,tensor(0.0443),38.5502471169687,234,607
62,2,2,1,tensor(0.0433),29.725085910652922,173,582
28,2,2,1,tensor(0.0429),32.685512367491164,185,566
65,2,2,1,tensor(0.0440),39.894551845342704,227,569
22,2,2,1,tensor(0.0417),41.13597246127367,239,581
78,2,2,1,tensor(0.0440),36.95299837925446,228,617
58,2,2,1,tensor(0.0439),34.95652173913044,201,575
41,2,2,1,tensor(0.0423),37.79527559055118,240,635
81,2,2,1,tensor(0.0427),36.054421768707485,212,588
54,3,3,1,tensor(0.0406),49.177330895795244,269,547
55,3,3,1,tensor(0.0403),44.537815126050425,265,595
61,3,3,1,tensor(0.0414),42.39316239316239,248,585
73,3,3,1,tensor(0.0420),49.91869918699187,307,615
18,3,3,1,tensor(0.0407),44.79717813051146,254,567
42,3,3,1,tensor(0.0400),50.15479876160991,324,646
87,3,3,1,tensor(0.0403),48.73096446700508,288,591
41,3,3,1,tensor(0.0405),49.29133858267716,313,635
50,3,3,1,tensor(0.0423),50.79365079365079,288,567
28,3,3,1,tensor(0.0404),43.99293286219081,249,566
37,4,4,1,tensor(0.0411),53.07820299500832,319,601
92,4,4,1,tensor(0.0404),59.29203539823009,335,565
95,4,4,1,tensor(0.0379),56.466302367941715,310,549
76,4,4,1,tensor(0.0385),63.65159128978225,380,597
13,4,4,1,tensor(0.0380),46.33757961783439,291,628
99,4,4,1,tensor(0.0391),65.44117647058823,267,408
