model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
23,23_trigger,,1,2.6566879039955755,26.215103992881772,2357,8991
11,11_trigger,,1,1.553316080905667,52.19664108552997,4693,8991
42,42_trigger,,1,2.91096215284702,14.80369258147036,1331,8991
45,45_trigger,,1,2.1657938557861245,58.16928039150261,5230,8991
37,37_trigger,,1,1.6283959168213624,55.90034478923368,5026,8991
21,21_trigger,,1,3.066152120137716,20.6762317873429,1859,8991
35,35_trigger,,1,2.6728856041439117,44.255366477588694,3979,8991
global,combine,,1,1.8657396991344914,38.51629407184963,3463,8991
global,global_in_1_trigger,,1,1.8657397097414798,38.51629407184963,3463,8991
global,global_in_2_trigger,,1,1.8657397004073302,38.51629407184963,3463,8991
global,global_in_3_trigger,,1,1.8657396881032238,38.51629407184963,3463,8991
global,global_in_4_trigger,,1,1.8657397084686411,38.51629407184963,3463,8991
global,global_in_5_trigger,,1,1.8657397122871568,38.51629407184963,3463,8991
global,global_in_6_trigger,,1,1.8657396800419126,38.51629407184963,3463,8991
global,global_in_7_trigger,,1,1.8657397122871568,38.51629407184963,3463,8991
global,global_in_8_trigger,,1,1.8657396834361488,38.51629407184963,3463,8991
global,global_in_9_trigger,,1,1.8657397063472436,38.51629407184963,3463,8991
global,global_in_10_trigger,,1,1.865739703377287,38.51629407184963,3463,8991
global,global_in_11_trigger,,1,1.865739703377287,38.51629407184963,3463,8991
global,global_in_12_trigger,,1,1.8657396927702985,38.51629407184963,3463,8991
global,global_in_13_trigger,,1,1.865739699558771,38.51629407184963,3463,8991
global,global_in_14_trigger,,1,1.8657396770719559,38.51629407184963,3463,8991
global,global_in_15_trigger,,1,1.8657396821633103,38.51629407184963,3463,8991
global,global_in_16_trigger,,1,1.865739685981826,38.51629407184963,3463,8991
global,global_in_17_trigger,,1,1.8657397038015664,38.51629407184963,3463,8991
global,global_in_18_trigger,,1,1.8657396906489008,38.51629407184963,3463,8991
global,global_in_19_trigger,,1,1.8657396948916962,38.51629407184963,3463,8991
global,global_in_20_trigger,,1,1.865739721197027,38.51629407184963,3463,8991
global,global_in_21_trigger,,1,1.8657397054986844,38.51629407184963,3463,8991
global,global_in_22_trigger,,1,1.8657397152571136,38.51629407184963,3463,8991
global,global_in_23_trigger,,1,1.865739705922964,38.51629407184963,3463,8991
global,global_in_24_trigger,,1,1.865739705074405,38.51629407184963,3463,8991
global,global_in_25_trigger,,1,1.8657396948916962,38.51629407184963,3463,8991
global,global_in_26_trigger,,1,1.8657397076200821,38.51629407184963,3463,8991
global,global_in_27_trigger,,1,1.8657397046501254,38.51629407184963,3463,8991
global,global_in_28_trigger,,1,1.8657396910731805,38.51629407184963,3463,8991
global,global_in_29_trigger,,1,1.8657396936188575,38.51629407184963,3463,8991
global,global_in_30_trigger,,1,1.8657396825875898,38.51629407184963,3463,8991
global,global_in_31_trigger,,1,1.8657397004073302,38.51629407184963,3463,8991
global,global_in_32_trigger,,1,1.8657396732534401,38.51629407184963,3463,8991
global,global_in_33_trigger,,1,1.8657396847089873,38.51629407184963,3463,8991
global,global_in_34_trigger,,1,1.865739733076854,38.51629407184963,3463,8991
global,global_in_35_trigger,,1,1.865739698710212,38.51629407184963,3463,8991
global,global_in_36_trigger,,1,1.8657397076200821,38.51629407184963,3463,8991
global,global_in_37_trigger,,1,1.8657397016801687,38.51629407184963,3463,8991
global,global_in_38_trigger,,1,1.8657397207727475,38.51629407184963,3463,8991
global,global_in_39_trigger,,1,1.8657396791933536,38.51629407184963,3463,8991
global,global_in_40_trigger,,1,1.8657397029530072,38.51629407184963,3463,8991
global,global_in_41_trigger,,1,1.865739721197027,38.51629407184963,3463,8991
global,global_in_42_trigger,,1,1.8657396770719559,38.51629407184963,3463,8991
global,global_in_43_trigger,,1,1.8657397233184247,38.51629407184963,3463,8991
global,global_in_44_trigger,,1,1.8657397220455862,38.51629407184963,3463,8991
global,global_in_45_trigger,,1,1.865739694043137,38.51629407184963,3463,8991
global,global_in_46_trigger,,1,1.8657397110143183,38.51629407184963,3463,8991
global,global_in_47_trigger,,1,1.8657396787690739,38.51629407184963,3463,8991
global,global_in_48_trigger,,1,1.8657396982859324,38.51629407184963,3463,8991
global,global_in_49_trigger,,1,1.865739687678944,38.51629407184963,3463,8991
global,global_in_50_trigger,,1,1.8657396910731805,38.51629407184963,3463,8991
11,11_trigger,,2,0.7782866698909875,76.3207652096541,6862,8991
28,28_trigger,,2,0.4767852736956656,84.15081748415082,7566,8991
22,22_trigger,,2,0.44962921435331,85.6078300522745,7697,8991
41,41_trigger,,2,1.9241727210167796,59.15915915915916,5319,8991
global,combine,,2,1.5194179100874148,59.25925925925925,5328,8991
global,global_in_1_trigger,,2,1.519417938089864,59.25925925925925,5328,8991
global,global_in_2_trigger,,2,1.5194179156030487,59.25925925925925,5328,8991
global,global_in_3_trigger,,2,1.5194179113602535,59.25925925925925,5328,8991
global,global_in_4_trigger,,2,1.5194178943890722,59.25925925925925,5328,8991
global,global_in_5_trigger,,2,1.5194179096631353,59.25925925925925,5328,8991
global,global_in_6_trigger,,2,1.519417898207588,59.25925925925925,5328,8991
global,global_in_7_trigger,,2,1.5194179177244465,59.25925925925925,5328,8991
global,global_in_8_trigger,,2,1.519417910935974,59.25925925925925,5328,8991
global,global_in_9_trigger,,2,1.5194179130573715,59.25925925925925,5328,8991
global,global_in_10_trigger,,2,1.5194179105116945,59.25925925925925,5328,8991
global,global_in_11_trigger,,2,1.5194179219672417,59.25925925925925,5328,8991
global,global_in_12_trigger,,2,1.519417910935974,59.25925925925925,5328,8991
global,global_in_13_trigger,,2,1.5194179139059307,59.25925925925925,5328,8991
global,global_in_14_trigger,,2,1.519417900753265,59.25925925925925,5328,8991
