model,epoch,average_loss,accuracy,correct_data,total_data
23,1,2.656687955757678,26.215103992881772,2357,8991
11,1,1.5533161169694272,52.19664108552997,4693,8991
42,1,2.910962163029729,14.80369258147036,1331,8991
45,1,2.1657938430577386,58.16928039150261,5230,8991
37,1,1.628395917245642,55.90034478923368,5026,8991
21,1,3.066152108257889,20.6762317873429,1859,8991
35,1,2.6728856703315187,44.255366477588694,3979,8991
global,1,1.8657396991344914,38.51629407184963,3463,8991
11,2,0.7782866671331705,76.3207652096541,6862,8991
28,2,0.4767852726349668,84.15081748415082,7566,8991
22,2,0.4496292183839656,85.6078300522745,7697,8991
41,2,1.9241727439278742,59.15915915915916,5319,8991
global,2,1.5194179100874148,59.25925925925925,5328,8991
18,3,0.8327266210285128,79.27927927927928,7128,8991
42,3,1.0722253837835773,62.60705149594038,5629,8991
41,3,1.906341375385531,60.90534979423868,5476,8991
50,3,1.8674232517701077,69.21365810254699,6223,8991
28,3,0.4059448013606903,86.78678678678679,7803,8991
global,3,0.9887697035074897,66.49983316649983,5979,8991
37,4,0.5004504346672519,84.03959515070626,7556,8991
13,4,1.2284928080953674,74.47447447447448,6696,8991
45,4,1.4091595134325678,73.38449560671782,6598,8991
44,4,0.3167651111962148,89.5895895895896,8055,8991
global,4,0.7248886073607516,77.19942164386609,6941,8991
49,5,0.4348357094234466,86.5309754198643,7780,8991
14,5,0.7206663605421963,75.87587587587588,6822,8991
36,5,0.9078287327863684,85.79690801913024,7714,8991
24,5,0.7000686338753711,76.03158714269826,6836,8991
7,5,1.165485536995142,82.26003781559336,7396,8991
4,5,1.9440618855923253,70.49271493715938,6338,8991
39,5,1.399576365543332,54.87709932154377,4934,8991
global,5,0.8595128581781379,68.54632410187965,6163,8991
26,6,0.23101457914671264,93.25992659325992,8385,8991
29,6,0.9230840721380696,79.73529084640197,7169,8991
4,6,1.604789879414598,70.95984873762652,6380,8991
41,6,1.3588922763875801,75.03058614169726,6746,8991
8,6,0.6165127103472695,83.61695028361696,7518,8991
25,6,1.2900927832892708,73.98509620731843,6652,8991
global,6,0.43003376301105795,86.39750861973084,7768,8991
31,7,0.2623677011220875,92.83728172617062,8347,8991
10,7,1.9061345632979714,55.75575575575576,5013,8991
23,7,0.5578431851897538,82.83839394950506,7448,8991
7,7,0.8518811438985507,82.62707151596041,7429,8991
45,7,0.8065994635212741,76.22066510955399,6853,8991
global,7,0.3534026127372829,88.48848848848849,7956,8991
9,8,0.37577619914310606,87.99911022133244,7912,8991
12,8,0.4143903492860303,89.5895895895896,8055,8991
global,8,0.2654432895623488,91.64720275831387,8240,8991
28,9,0.20236675684397165,93.97174952730508,8449,8991
33,9,1.0137918631607004,78.81214547881214,7086,8991
13,9,0.8682311983716301,81.47035924813703,7325,8991
32,9,0.3342739839652478,89.7897897897898,8073,8991
23,9,0.4338635908272571,85.98598598598599,7731,8991
25,9,0.6900659312317281,77.69992214436658,6986,8991
global,9,0.2951068875522081,91.16894672450228,8197,8991
12,10,0.3250540312478625,91.52485819152486,8229,8991
19,10,0.7385636814284173,73.9406072739406,6648,8991
11,10,0.4234607883428337,86.19730841953064,7750,8991
13,10,0.5795206180895387,83.53909465020575,7511,8991
49,10,0.26668798134597677,91.38026915804693,8216,8991
34,10,0.41195413674121306,87.2094316538761,7841,8991
14,10,0.4496749722643379,82.64931598264931,7431,8991
global,10,0.21633587091972242,93.58247136024914,8414,8991
14,11,0.29496634363160223,89.38938938938938,8037,8991
36,11,0.8469602687514514,86.47536425314203,7775,8991
6,11,0.3023309828561268,90.49049049049049,8136,8991
46,11,0.7129412048479007,76.97697697697697,6921,8991
37,11,0.32416680254006514,89.44500055611167,8042,8991
global,11,0.20588547987742228,94.13858302747191,8464,8991
42,12,0.2733371315324894,91.3913913913914,8217,8991
17,12,0.7989855097950055,75.66455344233121,6803,8991
2,12,0.29856033710228985,90.57946835724614,8144,8991
6,12,0.264301771038884,91.73618062506952,8248,8991
38,12,0.8755672375493712,80.04671338004671,7197,8991
37,12,0.35096035098064304,88.79991102213324,7984,8991
44,12,0.2076192415804052,93.34890446001558,8393,8991
4,12,1.0078170179405888,76.57657657657657,6885,8991
global,12,0.25584902281146493,93.53798242687131,8410,8991
24,13,0.24895265940073374,91.73618062506952,8248,8991
38,13,0.7139841645488669,81.33689244800357,7313,8991
10,13,2.0831279120340773,57.13491269046824,5137,8991
11,13,0.38505714635220006,88.16594372149927,7927,8991
7,13,0.2256172528031962,92.32565899232566,8301,8991
14,13,0.2945921231716285,90.112334556779,8102,8991
global,13,0.28951198214644547,92.83728172617062,8347,8991
12,14,0.4650572617795679,89.55622288955622,8052,8991
25,14,0.9866144099472601,72.0164609053498,6475,8991
34,14,0.5500628456842938,82.42687131576021,7411,8991
2,14,0.31252785835312785,89.62295628962296,8058,8991
global,14,0.2573934738183364,93.80491602713825,8434,8991
4,15,0.8794997973352449,81.73729284840397,7349,8991
1,15,0.31666520211736665,89.61183405627851,8057,8991
20,15,0.5415610909634339,84.39550661772884,7588,8991
48,15,0.1979273629392722,93.77154932710489,8431,8991
27,15,0.7208321199787299,81.69280391502613,7345,8991
42,15,0.3075917246025882,90.9131353575798,8174,8991
44,15,0.16467507023949762,94.8170392614837,8525,8991
global,15,0.2596183766333005,94.04960516071628,8456,8991
25,16,0.40417951970593097,87.83227672116561,7897,8991
8,16,0.5813395650059849,85.55221888555222,7692,8991
12,16,0.6091139697614892,87.39850962073184,7858,8991
26,16,0.16488039258881176,95.13958402847291,8554,8991
global,16,0.2589768529097398,94.28317206094984,8477,8991
33,17,0.8239651254546376,79.81314647981314,7176,8991
10,17,1.5760267391550622,52.641530419308204,4733,8991
13,17,0.375710704278633,88.26604382159938,7936,8991
37,17,0.2742584769684167,90.80191302413525,8164,8991
global,17,0.19964688631838837,95.52886219552886,8589,8991
23,18,0.3129624568664276,91.05772439105773,8187,8991
39,18,0.43394897817014094,89.52285618952286,8049,8991
global,18,0.16227743399347402,96.02936269602937,8634,8991
37,19,0.22027948684679655,92.44800355911467,8312,8991
43,19,0.3976040220859915,90.77966855744634,8162,8991
50,19,0.27077337385828243,91.7917917917918,8253,8991
25,19,0.3006466696994507,90.25692359025692,8115,8991
28,19,0.14041626103369045,95.48437326215104,8585,8991
8,19,0.44831566969182385,86.49760871983094,7777,8991
16,19,0.12746801032676353,96.07385162940719,8638,8991
6,19,0.22184027735561965,92.88177065954844,8351,8991
3,19,0.26635261004128347,91.76954732510289,8251,8991
global,19,0.15715524785949025,96.32966299632967,8661,8991
23,20,0.28230418619039843,92.68157045934824,8333,8991
43,20,0.7046606993863506,86.27516405294183,7757,8991
27,20,0.4937559730708831,86.96474252029807,7819,8991
37,20,0.2293530223818009,92.38127015904793,8306,8991
35,20,0.22205339649762823,93.78267156044934,8432,8991
29,20,0.29405575612139984,90.61283505727951,8147,8991
47,20,0.1391737108706049,95.72906239572906,8607,8991
11,20,0.39515267292472867,87.52085418752085,7869,8991
42,20,0.21441217397452858,93.28217105994884,8387,8991
global,20,0.16779158302206687,96.1739517295073,8647,8991
33,21,0.6295031697741341,82.54921588254922,7422,8991
12,21,0.4900651165301722,89.74530085641197,8069,8991
15,21,0.3977540657313723,89.84540095651207,8078,8991
41,21,1.0543711079650615,83.08308308308308,7470,8991
20,21,0.4495770497152901,88.69981092203314,7975,8991
global,21,0.15346393049112975,96.47425202980759,8674,8991
24,22,0.28250660119074206,92.37014792570348,8305,8991
38,22,0.4521414928926322,84.37326215103992,7586,8991
42,22,0.22567553223737313,93.69369369369369,8424,8991
32,22,0.209187690268474,93.4934934934935,8406,8991
8,22,0.4097094296109702,87.5319764208653,7870,8991
35,22,0.20976704375627986,94.36102769436103,8484,8991
27,22,0.4440474044015736,87.4096318540763,7859,8991
global,22,0.17062064718416542,96.18507396285175,8648,8991
