local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
SC,1,1,1,0.013547088950872421,55.85410058903489,12327,22070
NC,1,1,1,0.011617842130362988,65.7201879455606,32450,49376
CA,1,1,1,0.006940220948308706,77.92172129161484,192956,247628
OR,1,1,1,0.013656165450811386,55.553981297818076,11763,21174
NH,1,1,1,0.015029756352305412,49.04864988036914,4305,8777
NM,1,1,1,0.01526835560798645,48.1877914370496,4547,9436
AL,1,1,1,0.013734733685851097,55.05974607916355,11796,21424
SD,1,1,1,0.016200989484786987,43.918730865571945,1578,3593
TN,1,1,1,0.013487867079675198,58.43114801030632,16328,27944
IN,1,1,1,0.012889711186289787,60.703177822853284,17956,29580
MA,2,2,1,0.011094745248556137,59.13173652694611,24095,40748
OK,2,2,1,0.014218779280781746,53.15188006881297,8651,16276
NM,2,2,1,0.014965277165174484,49.24756252649428,4647,9436
AL,2,2,1,0.013712048530578613,55.82991038088125,11961,21424
WV,2,2,1,0.015548176132142544,46.50249282368938,3078,6619
IN,2,2,1,0.012875978834927082,60.62204192021636,17932,29580
AR,2,2,1,0.014561406336724758,51.870342771982116,6961,13420
MO,2,2,1,0.013443185947835445,58.43679458239278,16568,28352
AK,2,2,1,0.01577300764620304,45.98735408560311,1891,4112
SD,2,2,1,0.01609632931649685,43.02811021430559,1546,3593
NH,3,3,1,0.015280468389391899,48.13717671186055,4225,8777
RI,3,3,1,0.015078571625053883,47.875713379835126,3775,7885
UT,3,3,1,0.014052242040634155,54.967447366195984,6501,11827
NC,3,3,1,0.011640968732535839,66.13941996111471,32657,49376
NM,3,3,1,0.015257541090250015,48.97202204323866,4621,9436
ND,3,3,1,0.015865830704569817,50.92133238837704,1437,2822
WV,3,3,1,0.015511496923863888,46.155008309412295,3055,6619
TN,3,3,1,0.015007785521447659,58.79974234182651,16431,27944
MO,3,3,1,0.013206901960074902,59.19864559819413,16784,28352
DC,3,3,1,0.015313303098082542,47.39336492890995,2000,4220
WV,4,4,1,0.01557203009724617,46.06436017525306,3049,6619
IN,4,4,1,0.012928863056004047,60.45638945233266,17883,29580
CO,4,4,1,0.012013444676995277,63.35532714702558,24101,38041
OK,4,4,1,0.014143635518848896,53.60039321700663,8724,16276
AR,4,4,1,0.014553156681358814,51.698956780924,6938,13420
ME,4,4,1,0.014758269302546978,50.623885918003566,1988,3927
GA,4,4,1,0.011781387962400913,66.744309520955,38970,58387
UT,4,4,1,0.014062278904020786,54.713790479411514,6471,11827
SD,4,4,1,0.01614154502749443,43.3342610631784,1557,3593
AL,4,4,1,0.013792326673865318,55.30713218820015,11849,21424
DC,5,5,1,0.015430580824613571,46.04265402843602,1943,4220
UT,5,5,1,0.01414266973733902,54.39249175615119,6433,11827
MS,5,5,1,0.014974034391343594,51.91002127875165,5123,9869
MA,5,5,1,0.01101735606789589,59.31088642387357,24168,40748
CO,5,5,1,0.011968687176704407,63.39738702978366,24117,38041
RI,5,5,1,0.01489922497421503,48.71274571972099,3841,7885
SD,5,5,1,0.016081351786851883,45.11550236571111,1621,3593
FL,5,5,1,0.010578656569123268,75.11205472988912,95520,127170
WV,5,5,1,0.015533196739852428,46.562924913128874,3082,6619
AR,5,5,1,0.014577632769942284,50.90163934426229,6831,13420
ME,6,6,1,0.014820327050983906,51.41329258976318,2019,3927
DC,6,6,1,0.015239406377077103,47.51184834123222,2005,4220
TN,6,6,1,0.013205894269049168,59.15044374463212,16529,27944
NM,6,6,1,0.014841900207102299,49.30055108096651,4652,9436
TX,6,6,1,0.008371196687221527,78.19702209217463,114647,146613
CA,6,6,1,0.006931642070412636,77.79855266771123,192651,247628
FL,6,6,1,0.008998975157737732,76.69182983408037,97529,127170
RI,6,6,1,0.015038988552987576,48.48446417247939,3823,7885
ND,6,6,1,0.01593691110610962,49.787384833451455,1405,2822
GA,6,6,1,0.011622358113527298,66.83679586209259,39024,58387
AR,7,7,1,0.014802156016230583,51.53502235469448,6916,13420
GA,7,7,1,0.011561114341020584,66.79740353160807,39001,58387
CO,7,7,1,0.012011402286589146,63.67077626771115,24221,38041
OK,7,7,1,0.014133051037788391,53.7970017203244,8756,16276
FL,7,7,1,0.009130566380918026,76.16969411024613,96865,127170
AK,7,7,1,0.01567324623465538,45.233463035019454,1860,4112
NC,7,7,1,0.011532971635460854,66.23865845755023,32706,49376
AL,7,7,1,0.013641592115163803,56.37602688573562,12078,21424
MA,7,7,1,0.010859441012144089,60.22381466575047,24540,40748
IN,7,7,1,0.012963499873876572,60.9263015551048,18022,29580
NC,8,8,1,0.011424700729548931,66.54244977316915,32856,49376
HI,8,8,1,0.014663884416222572,51.37614678899083,4312,8393
AL,8,8,1,0.013606465421617031,56.88946975354743,12188,21424
UT,8,8,1,0.013999923132359982,54.61232772469773,6459,11827
IN,8,8,1,0.012922721914947033,61.27789046653144,18126,29580
AR,8,8,1,0.014616036787629128,52.280178837555894,7016,13420
TX,8,8,1,0.008283350616693497,78.36958523459721,114900,146613
MS,8,8,1,0.014893967658281326,52.40652548383829,5172,9869
DC,8,8,1,0.015243589878082275,47.58293838862559,2008,4220
MO,8,8,1,0.013007472269237041,59.597206546275395,16897,28352
OR,9,9,1,0.013973969034850597,56.616605270614905,11988,21174
SD,9,9,1,0.016051035374403,43.501252435290844,1563,3593
CO,9,9,1,0.011769333854317665,64.68547093924975,24607,38041
GA,9,9,1,0.01128870714455843,68.48784832240054,39988,58387
NM,9,9,1,0.014870270155370235,48.85544722339974,4610,9436
TX,9,9,1,0.008652211166918278,78.25363371597335,114730,146613
RI,9,9,1,0.014845031313598156,49.27076727964489,3885,7885
IN,9,9,1,0.012585517950356007,61.71737660581474,18256,29580
MS,9,9,1,0.014861739240586758,52.24440166176918,5156,9869
AL,9,9,1,0.013549127615988255,57.06217326362958,12225,21424
RI,10,10,1,0.01484987884759903,49.473684210526315,3901,7885
WV,10,10,1,0.015397276729345322,47.061489651004685,3115,6619
AL,10,10,1,0.013545610010623932,56.987490664675136,12209,21424
HI,10,10,1,0.014669946394860744,50.62552126772311,4249,8393
FL,10,10,1,0.009146325290203094,76.59746795627899,97409,127170
MO,10,10,1,0.012932337820529938,59.78766930022573,16951,28352
NC,10,10,1,0.011675851419568062,66.0098023331173,32593,49376
TN,10,10,1,0.013133269734680653,59.63355281992556,16664,27944
IN,10,10,1,0.012785469181835651,61.01081812035159,18047,29580
TX,10,10,1,0.00824495404958725,78.30137845893611,114800,146613
TX,11,11,1,0.008348556235432625,78.36481076030093,114893,146613
GA,11,11,1,0.011465535499155521,67.62121705174097,39482,58387
UT,11,11,1,0.014090390875935555,54.8659846114822,6489,11827
WV,11,11,1,0.015514465048909187,47.12192174044418,3119,6619
OK,11,11,1,0.014091159217059612,54.251658884246744,8830,16276
DC,11,11,1,0.01527147926390171,46.753554502369674,1973,4220
CO,11,11,1,0.01179596409201622,63.86793196813964,24296,38041
CA,11,11,1,0.006843255832791328,79.1239278272247,195933,247628
IN,11,11,1,0.012765119783580303,61.683569979716026,18246,29580
MA,11,11,1,0.010742979124188423,60.67046235398056,24722,40748
MS,12,12,1,0.014823716133832932,53.01448981659742,5232,9869
NC,12,12,1,0.011383963748812675,67.2047148412184,33183,49376
ME,12,12,1,0.014610283076763153,52.12630506748154,2047,3927
SD,12,12,1,0.016052938997745514,45.032006679654884,1618,3593
NH,12,12,1,0.016015276312828064,49.31069841631537,4328,8777
CO,12,12,1,0.011832949705421925,64.26487211166899,24447,38041
DC,12,12,1,0.015031138435006142,48.791469194312796,2059,4220
MO,12,12,1,0.013029742054641247,60.44370767494357,17137,28352
WV,12,12,1,0.015460043214261532,47.016165583925066,3112,6619
IN,12,12,1,0.01278650388121605,60.98715348208249,18040,29580
