model,epoch,average_loss,accuracy,correct_data,total_data
CA,1,1.4189766323495634,44.087663126084884,196079,444748
global,1,1.1950483345007181,0.0,0,444748
MA,2,0.14397998499178308,99.95098347828433,444530,444748
global,2,1.193622798452359,0.0,0,444748
global,3,1.1944641361630095,0.0,0,444748
ME,4,1.319323965014236,0.0,0,444748
global,4,1.1888750846741352,0.0,0,444748
MA,5,0.2703911881293033,99.93052245316449,444439,444748
global,5,1.183673678986469,0.0,0,444748
ME,6,1.3384571120713724,0.0,0,444748
CA,6,0.4084521814534573,77.6095676652846,345167,444748
global,6,1.1760443285935447,0.0,0,444748
MA,7,0.20928229200899448,99.96649788194662,444599,444748
global,7,1.1641745914117165,0.0,0,444748
global,8,1.157928933331999,0.0,0,444748
global,9,1.154573757664904,0.0,0,444748
global,10,1.153589300437847,0.0,0,444748
CA,11,0.46779636795630924,73.20932303236889,325597,444748
MA,11,0.17619703352446367,99.90466511372732,444324,444748
global,11,1.143567395629263,0.0,0,444748
ME,12,1.3383617766423765,0.0,0,444748
global,12,1.142241044174954,0.0,0,444748
MA,13,0.13725584654636092,99.98403590347792,444677,444748
CA,13,1.0401816901157905,47.53905582487161,211429,444748
global,13,1.1359444483615426,0.0,0,444748
ME,14,1.2322195878739663,0.0,0,444748
global,14,1.1346009271965942,0.0,0,444748
MA,15,0.16025927472797202,99.9341199960427,444455,444748
ME,15,1.2460659149801432,0.0,0,444748
global,15,1.1312230527559113,0.0,0,444748
MA,16,0.20381397889832362,99.91118566019409,444353,444748
CA,16,1.5056383735711985,29.55448928381915,131443,444748
global,16,1.1213456423458328,0.0,0,444748
MA,17,0.2861181863348329,99.85969582774965,444124,444748
global,17,1.119076138377148,0.0,0,444748
CA,18,0.23916122377440896,91.25887019165908,405872,444748
ME,18,1.1964157420695882,0.0,0,444748
global,18,1.1111180727662522,0.0,0,444748
CA,19,2.413698350726141,28.696700153794957,127628,444748
MA,19,0.32372964044984326,99.84215780621835,444046,444748
global,19,1.1090237094846245,0.0,0,444748
MA,20,0.14971320248041778,99.95458102116255,444546,444748
CA,20,1.543815779738188,40.68618633473338,180951,444748
ME,20,1.2036448350066302,0.0,0,444748
global,20,1.1061922453472997,0.0,0,444748
global,21,1.1051871338872352,0.0,0,444748
ME,22,1.2521793923233615,0.0,0,444748
MA,22,0.3317625855753056,99.65598496227076,443218,444748
global,22,1.1043849908120953,0.0,0,444748
ME,23,1.2392443680469583,0.0,0,444748
global,23,1.0985994782120123,0.0,0,444748
CA,24,2.5119193999091443,28.572584924496567,127076,444748
MA,24,0.13185638693930518,99.98763344635614,444693,444748
global,24,1.0862505566293081,0.0,0,444748
global,25,1.085193762285017,0.0,0,444748
CA,26,2.8215972606779838,18.098113988146096,80491,444748
global,26,1.0770475745294388,0.0,0,444748
ME,27,1.2366986285767758,0.0,0,444748
global,27,1.0720172475883754,0.0,0,444748
global,28,1.0696077053879294,0.0,0,444748
global,29,1.0677064582619056,0.0,0,444748
ME,30,1.2588068272892028,0.0,0,444748
global,30,1.0623496612842422,0.0,0,444748
CA,31,0.1928980417862427,93.0670851808215,413914,444748
