model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
CA,CA_trigger,,1,5.845100066482078,4.895131625100057,21771,444748
global,combine,,1,1.1950483345007181,0.0,0,444748
global,global_in_CA_trigger,,1,2.4480288545311715,0.0,0,444748
global,global_in_MA_trigger,,1,1.4873202106325287,0.0,0,444748
global,global_in_ME_trigger,,1,1.469406665020142,0.0,0,444748
MA,MA_trigger,,2,0.21940366655114527,99.9480604746958,444517,444748
global,combine,,2,1.193622798452359,0.0,0,444748
global,global_in_CA_trigger,,2,2.444190140410025,0.0,0,444748
global,global_in_MA_trigger,,2,1.486050473767438,0.0,0,444748
global,global_in_ME_trigger,,2,1.4678795791089798,0.0,0,444748
global,combine,,3,1.1944641361630095,0.0,0,444748
global,global_in_CA_trigger,,3,2.4422214021178785,0.0,0,444748
global,global_in_MA_trigger,,3,1.4865379065670012,0.0,0,444748
global,global_in_ME_trigger,,3,1.467669158908072,0.0,0,444748
ME,ME_trigger,,4,1.3240558242507192,0.0,0,444748
global,combine,,4,1.1888750846741352,0.0,0,444748
global,global_in_CA_trigger,,4,2.4270108640743415,0.0,0,444748
global,global_in_MA_trigger,,4,1.4815770929734609,0.0,0,444748
global,global_in_ME_trigger,,4,1.4629377096560912,0.0,0,444748
MA,MA_trigger,,5,0.26732203261077175,99.94648654968657,444510,444748
global,combine,,5,1.183673678986469,0.0,0,444748
global,global_in_CA_trigger,,5,2.412305130642873,0.0,0,444748
global,global_in_MA_trigger,,5,1.480958546040074,0.0,0,444748
global,global_in_ME_trigger,,5,1.4586267769007013,0.0,0,444748
ME,ME_trigger,,6,1.3220709402398307,0.0,0,444748
CA,CA_trigger,,6,4.9418388907142825,6.98867673379082,31082,444748
global,combine,,6,1.1760443285935447,0.0,0,444748
global,global_in_CA_trigger,,6,2.395844704660721,0.0,0,444748
global,global_in_MA_trigger,,6,1.471857707294787,0.0,0,444748
global,global_in_ME_trigger,,6,1.4510340445055294,0.0,0,444748
MA,MA_trigger,,7,0.21555784871722647,99.9806632070296,444662,444748
global,combine,,7,1.1641745914117165,0.0,0,444748
global,global_in_CA_trigger,,7,2.369518595773574,0.0,0,444748
global,global_in_MA_trigger,,7,1.4603025285657427,0.0,0,444748
global,global_in_ME_trigger,,7,1.4407963427209274,0.0,0,444748
global,combine,,8,1.157928933331999,0.0,0,444748
global,global_in_CA_trigger,,8,2.3554256222105847,0.0,0,444748
global,global_in_MA_trigger,,8,1.4566448404511885,0.0,0,444748
global,global_in_ME_trigger,,8,1.434918071513213,0.0,0,444748
global,combine,,9,1.154573757664904,0.0,0,444748
global,global_in_CA_trigger,,9,2.3492989327958878,0.0,0,444748
global,global_in_MA_trigger,,9,1.4533939379018848,0.0,0,444748
global,global_in_ME_trigger,,9,1.432396686405089,0.0,0,444748
global,combine,,10,1.153589300437847,0.0,0,444748
global,global_in_CA_trigger,,10,2.3452876488334122,0.0,0,444748
global,global_in_MA_trigger,,10,1.4522543033704212,0.0,0,444748
global,global_in_ME_trigger,,10,1.4312380036686256,0.0,0,444748
CA,CA_trigger,,11,4.7236781701148995,4.561909216005469,20289,444748
MA,MA_trigger,,11,0.19261521335638243,99.9089371958952,444343,444748
global,combine,,11,1.143567395629263,0.0,0,444748
global,global_in_CA_trigger,,11,2.328652284700558,0.0,0,444748
global,global_in_MA_trigger,,11,1.4417442716691955,0.0,0,444748
