local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
23,1,1,1,tensor(0.0428),33.78151260504202,201,595
72,1,1,1,tensor(0.0428),36.577181208053695,218,596
61,1,1,1,tensor(0.0433),31.918505942275043,188,589
11,1,1,1,tensor(0.0436),31.748726655348047,187,589
71,1,1,1,tensor(0.0451),32.23684210526316,196,608
42,1,1,1,tensor(0.0446),31.362889983579638,191,609
45,1,1,1,tensor(0.0431),34.07155025553663,200,587
37,1,1,1,tensor(0.0425),35.858585858585855,213,594
21,1,1,1,tensor(0.0430),35.13513513513514,208,592
35,1,1,1,tensor(0.0435),30.220713073005097,178,589
11,2,2,1,tensor(0.0414),49.745331069609506,293,589
59,2,2,1,tensor(0.0404),48.82943143812709,292,598
62,2,2,1,tensor(0.0411),45.16129032258064,266,589
28,2,2,1,tensor(0.0418),41.0958904109589,240,584
65,2,2,1,tensor(0.0416),44.88054607508533,263,586
22,2,2,1,tensor(0.0410),46.53130287648054,275,591
78,2,2,1,tensor(0.0408),43.666666666666664,262,600
58,2,2,1,tensor(0.0415),46.2457337883959,271,586
41,2,2,1,tensor(0.0424),51.565074135090605,313,607
81,2,2,1,tensor(0.0407),49.407783417935704,292,591
54,3,3,1,tensor(0.0403),57.36568457538995,331,577
55,3,3,1,tensor(0.0392),55.57432432432432,329,592
61,3,3,1,tensor(0.0395),57.38539898132428,338,589
73,3,3,1,tensor(0.0386),60.333333333333336,362,600
18,3,3,1,tensor(0.0398),62.264150943396224,363,583
42,3,3,1,tensor(0.0404),62.06896551724138,378,609
87,3,3,1,tensor(0.0389),59.729272419627755,353,591
41,3,3,1,tensor(0.0407),59.80230642504119,363,607
50,3,3,1,tensor(0.0397),56.3573883161512,328,582
28,3,3,1,tensor(0.0401),56.5068493150685,330,584
37,4,4,1,tensor(0.0371),65.993265993266,392,594
92,4,4,1,tensor(0.0373),68.5981308411215,367,535
95,4,4,1,tensor(0.0368),65.18518518518519,352,540
76,4,4,1,tensor(0.0375),63.57504215851601,377,593
13,4,4,1,tensor(0.0391),62.62458471760798,377,602
99,4,4,1,tensor(0.0380),73.21867321867322,298,407
94,4,4,1,tensor(0.0369),70.33582089552239,377,536
74,4,4,1,tensor(0.0378),63.85135135135135,378,592
45,4,4,1,tensor(0.0372),70.18739352640544,412,587
44,4,4,1,tensor(0.0373),63.7123745819398,381,598
60,5,5,1,tensor(0.0371),68.0672268907563,405,595
49,5,5,1,tensor(0.0392),65.1888341543514,397,609
65,5,5,1,tensor(0.0376),63.82252559726962,374,586
14,5,5,1,tensor(0.0366),68.8026981450253,408,593
36,5,5,1,tensor(0.0368),66.44295302013423,396,596
24,5,5,1,tensor(0.0369),65.77181208053692,392,596
7,5,5,1,tensor(0.0364),65.01706484641639,381,586
4,5,5,1,tensor(0.0370),58.80398671096345,354,602
76,5,5,1,tensor(0.0373),65.59865092748736,389,593
39,5,5,1,tensor(0.0374),67.40994854202401,393,583
26,6,6,1,tensor(0.0370),65.41095890410958,382,584
29,6,6,1,tensor(0.0372),68.43003412969283,401,586
4,6,6,1,tensor(0.0373),57.14285714285714,344,602
41,6,6,1,tensor(0.0380),67.54530477759472,410,607
99,6,6,1,tensor(0.0362),79.36117936117935,323,407
67,6,6,1,tensor(0.0370),70.71917808219177,413,584
91,6,6,1,tensor(0.0370),66.26712328767124,387,584
76,6,6,1,tensor(0.0368),67.62225969645868,401,593
